"","X","Gene_symbol",".T0.s1",".T0.s2",".T0.s3",".T96.s4",".T96.s5",".T96.s6"
"11976",11976,"Pcdhgc4",8.649181581,7.855498614,25.2506454,13.3658645,11.58819358,13.19365016
"11977",11977,"Pcdhgc5",7.688161405,8.641048476,17.48121605,6.075392955,7.374305008,6.089376996
"11978",11978,"Pced1a",96.10201757,49.48964127,64.09779217,85.05550137,81.11735509,83.22148562
"11979",11979,"Pced1b",8.649181581,7.069948753,2.913536008,7.290471546,8.427777152,11.16385783
"11980",11980,"Pcf11",843.7757142,802.8319584,710.9027859,730.2622332,725.8423072,668.8165734
"11981",11981,"Pcgf1",47.08998861,60.48733933,60.21307749,59.53885096,70.58263365,65.96825079
"11982",11982,"Pcgf2",486.2762089,437.5512728,441.8862945,419.2021139,373.9826111,396.8244009
"11983",11983,"Pcgf3",1856.690979,2014.149845,1968.579163,1726.626678,1689.769319,1787.232148
"11984",11984,"Pcgf5",181.6328132,231.7372091,253.4776327,119.0777019,165.3951266,124.8322284
"11985",11985,"Pcgf6",178.7497527,177.5342687,178.6968751,232.0800109,284.4374789,298.3794728
"11986",11986,"Pcid2",774.5822616,726.6336218,645.833815,626.980553,577.3027349,622.1313498
"11987",11987,"Pcif1",257.5534071,261.5881039,230.1693446,208.9935177,211.7479009,198.9196485
"11988",11988,"Pck2",277.7348308,252.9470554,219.4863792,1183.486548,1057.686033,1177.279553
"11989",11989,"Pclaf",1039.82383,1046.352415,950.7839172,458.0846288,488.8110748,489.179952
"11990",11990,"Pclo",8.649181581,1.571099723,0,0,11.58819358,1.014896166
"11991",11991,"Pcm1",9707.264795,9762.813678,10159.50006,8597.89611,8158.088283,8314.029392
"11992",11992,"Pcmt1",1022.525467,1054.993464,960.4957039,869.9962712,816.4409116,838.3042332
"11993",11993,"Pcmtd1",390.1741913,403.7726288,399.154433,365.7386559,314.9881711,367.3924121
"11994",11994,"Pcmtd2",221.0346404,213.6695623,280.6706354,340.2220055,276.0097017,274.0219648
"11995",11995,"Pcna",2761.010965,2766.706612,2768.830386,1013.375545,1035.563118,1102.177236
"11996",11996,"Pcnp",1350.233347,1462.693842,1365.477209,1085.065182,1011.333258,1146.832668
"11997",11997,"Pcnt",1369.45375,1370.784508,1420.834393,1165.260369,1208.332549,1081.879313
"11998",11998,"Pcnx1",907.2030458,842.1094515,904.167341,782.5106126,860.6867417,819.021206
"11999",11999,"Pcnx2",290.2280931,219.1684113,331.1719262,330.5013768,323.4159482,342.020008
"12000",12000,"Pcnx3",303.6823755,337.0008906,351.5666783,382.7497562,336.0576139,375.5115814
"12001",12001,"Pcnx4",195.0870957,256.0892548,144.7056217,343.8672413,263.368036,262.858107
"12002",12002,"Pcolce",384.4080703,381.7772327,435.0880438,257.5966613,261.2610917,273.0070687
"12003",12003,"Pcp4",414.1996957,419.483626,336.9989982,716.8963687,670.0082836,785.5296325
"12004",12004,"Pcsk1n",761.1279791,798.1186592,802.1935808,1194.422255,1194.637411,1315.305431
"12005",12005,"Pcsk2",120.127522,157.1099723,126.253227,144.5943523,189.6249859,164.4131789
"12006",12006,"Pcsk2os1",15.37632281,18.85319667,13.59650137,8.505550137,6.320832864,27.40219648
"12007",12007,"Pcsk4",8.649181581,23.56649584,17.48121605,15.79602168,28.44374789,11.16385783
"12008",12008,"Pcsk6",784.1924634,868.0325969,945.9280238,503.0425367,542.5381542,526.7311102
"12009",12009,"Pcsk7",284.461972,258.4459044,272.901206,189.5522602,194.8923466,219.2175719
"12010",12010,"Pcsk9",1.922040351,3.927749307,1.942357338,1.215078591,2.106944288,1.014896166
"12011",12011,"Pctp",53.81712984,47.13299169,67.01132818,98.42136587,112.7215194,122.8024361
"12012",12012,"Pcx",169.1395509,164.179921,195.2069125,229.6498537,230.7103995,210.0835064
"12013",12013,"Pcyox1",991.7728213,1000.790523,921.6485571,1247.885713,1198.8513,1242.232907
"12014",12014,"Pcyox1l",221.9956606,219.1684113,224.3422726,439.85845,417.174969,435.3904552
"12015",12015,"Pcyt1a",1106.134222,1001.576073,1093.547182,643.9916532,568.8749578,562.252476
"12016",12016,"Pcyt1b",172.0226114,157.1099723,157.3309444,168.8959242,200.1597074,181.6664137
"12017",12017,"Pcyt2",106.6732395,113.9047299,120.426155,194.4125746,163.2881823,167.4578674
"12018",12018,"Pdap1",5333.661975,5291.463867,5335.655609,3151.913865,3145.667822,3397.872364
"12019",12019,"Pdcd10",516.0678343,554.5982022,482.6757986,486.0314364,479.3298255,468.8820287
"12020",12020,"Pdcd11",1538.593301,1619.803814,1736.467461,1247.885713,1212.546438,1211.786022
"12021",12021,"Pdcd2",336.3570615,292.2245485,287.4688861,321.9958266,291.8117839,282.1411342
"12022",12022,"Pdcd2l",239.2940237,214.4551122,249.592918,179.8316315,214.9083174,163.3982827
"12023",12023,"Pdcd4",451.6794826,470.544367,486.5605133,940.4708295,843.8311873,890.0639376
"12024",12024,"Pdcd5",986.0067002,1087.986558,1155.702616,842.0494636,844.8846595,946.8981229
"12025",12025,"Pdcd6",305.6044159,267.8725027,243.765846,281.8982331,304.4534496,265.9027955
"12026",12026,"Pdcd6ip",1728.875296,1759.63169,1599.531268,1193.207176,1202.011716,1209.75623
"12027",12027,"Pdcd7",245.0601448,240.3782576,275.8147421,195.6276532,164.3416545,207.0388179
"12028",12028,"Pdcl",548.7425203,488.6120138,624.4678843,461.7298646,415.0680247,453.6585862
"12029",12029,"Pdcl3",275.8127904,325.2176426,386.5291103,325.6410624,379.2499718,373.4817891
"12030",12030,"Pde10a",343.0842027,293.7956482,347.6819636,506.6877725,447.7256612,439.4500399
"12031",12031,"Pde11a",2.883060527,9.426598337,4.855893346,8.505550137,4.213888576,5.07448083
"12032",12032,"Pde12",588.1443475,508.2507603,515.6958734,358.4481844,408.7471919,343.0349041
"12033",12033,"Pde1b",1.922040351,1.571099723,1.942357338,26.731729,18.96249859,11.16385783
"12034",12034,"Pde1c",132.6207842,113.11918,121.3973337,177.4014743,202.2666516,270.9772763
"12035",12035,"Pde2a",146.0750667,126.4735277,114.599083,69.25947969,71.63610579,32.47667731
"12036",12036,"Pde3a",3.844080703,4.713299169,2.913536008,1.215078591,5.26736072,7.104273162
"12037",12037,"Pde3b",7.688161405,4.713299169,4.855893346,10.93570732,10.53472144,12.17875399
"12038",12038,"Pde4a",208.5413781,211.3129127,255.41999,177.4014743,176.9833202,141.0705671
"12039",12039,"Pde4b",367.1097071,369.2084349,339.9125342,381.5346776,355.0201125,383.6307508
"12040",12040,"Pde4c",1.922040351,3.927749307,0,3.645235773,5.26736072,3.044688498
"12041",12041,"Pde4d",374.7978685,379.4205831,410.8085771,607.5392955,617.3346764,671.8612619
"12042",12042,"Pde4dip",1694.27857,1835.830026,1930.703194,1736.347307,1562.29919,1608.610423
"12043",12043,"Pde5a",1629.890218,1548.318777,1319.831811,1334.156293,1430.615172,1471.599441
"12044",12044,"Pde6a",7.688161405,10.2121482,3.884714677,1.215078591,1.053472144,2.029792332
"12045",12045,"Pde6d",246.9821851,197.9585651,233.0828806,208.9935177,243.3520653,275.036861
"12046",12046,"Pde7a",298.8772746,303.2222465,283.5841714,291.6188618,316.0416432,385.6605431
"12047",12047,"Pde8b",0,1.571099723,0.971178669,4.860314364,3.160416432,2.029792332
"12048",12048,"Pde9a",77.84263423,100.5503823,93.23315224,31.59204337,35.8180529,52.77460063
"12049",12049,"Pdf",74.9595737,86.41048476,32.04889608,86.27057996,77.95693866,64.95335463
"12050",12050,"Pdgfa",174.905672,208.1707133,235.9964166,290.4037833,273.9027574,348.109385
"12051",12051,"Pdgfb",40.36284738,20.4242964,22.33710939,36.45235773,48.45971862,41.61074281
"12052",12052,"Pdgfc",88.41385616,81.69718559,94.20433091,116.6475447,112.7215194,115.6981629
"12053",12053,"Pdgfra",53.81712984,51.84629085,37.8759681,160.390374,151.6999887,121.7875399
"12054",12054,"Pdgfrb",31.7136658,27.49424515,34.96243209,150.6697453,121.1492966,127.8769169
"12055",12055,"Pdha1",2756.205864,2619.808788,2634.80773,1946.555903,2072.179707,2093.730791
"12056",12056,"Pdhb",450.7184624,489.3975637,504.0417293,588.0980381,572.0353742,671.8612619
"12057",12057,"Pdhx",529.5221168,524.7473074,543.8600548,415.5568781,418.2284412,420.1670127
"12058",12058,"Pdia3",6430.185995,6882.987886,6304.891921,6196.900814,5674.000968,6281.192372
"12059",12059,"Pdia4",5090.523871,4980.386121,5306.520249,6520.111719,6553.650208,6593.780391
"12060",12060,"Pdia5",110.5173202,112.3336302,123.339691,160.390374,140.1117952,165.4280751
"12061",12061,"Pdia6",1776.926305,1816.976829,1725.784495,2325.660423,2128.013731,2421.542252
"12062",12062,"Pdik1l",454.5625431,431.2668739,366.1343583,374.244206,301.2930332,282.1411342
"12063",12063,"Pdk1",14.41530264,21.99539612,4.855893346,30.37696478,38.97846933,37.55115814
"12064",12064,"Pdk2",15.37632281,25.92314543,21.36593072,34.02220055,28.44374789,13.19365016
"12065",12065,"Pdlim2",54.77815001,51.06074099,84.49254422,97.20628728,60.04791221,99.45982427
"12066",12066,"Pdlim3",140.3089456,156.3244224,117.512619,14.58094309,4.213888576,5.07448083
"12067",12067,"Pdlim5",876.4504002,773.7666135,856.5795862,477.5258863,495.1319077,434.3755591
"12068",12068,"Pdlim7",1357.921508,1180.681442,1286.811737,798.3066343,879.6492402,972.2705271
"12069",12069,"Pdp1",840.8926537,812.2585567,705.0757139,594.173431,559.3937085,580.520607
"12070",12070,"Pdp2",241.2160641,192.4597161,289.4112434,362.0934201,346.5923354,312.5880191
"12071",12071,"Pdpk1",1111.900343,1032.998068,1058.584749,880.9319785,751.1256387,883.9745606
"12072",12072,"Pdpr",680.4022844,688.9272285,606.0154896,680.444011,678.4360607,626.1909345
"12073",12073,"Pdrg1",315.2146176,332.2875914,297.1806728,300.124412,286.5444232,359.2732428
"12074",12074,"Pds5a",2550.547546,2794.200857,2675.597234,1822.617887,2010.024851,1759.829952
"12075",12075,"Pds5b",2516.91184,2270.2391,2594.018225,1106.936596,1165.140191,1012.866374
"12076",12076,"Pdss1",420.9268369,323.6465429,324.3736755,217.4990678,263.368036,263.8730032
"12077",12077,"Pdss2",177.7887325,219.9539612,226.2846299,184.6919458,186.4645695,155.2791134
"12078",12078,"Pdx1",2.883060527,2.356649584,0.971178669,1.215078591,1.053472144,2.029792332
"12079",12079,"Pdxdc1",1300.260298,1370.784508,1253.791662,1139.743718,1161.979775,1255.426557
"12080",12080,"Pdxk",454.5625431,479.1854155,519.580588,505.4726939,500.3992684,559.2077875
"12081",12081,"Pdxk-ps",0.961020176,0,0,2.430157182,6.320832864,3.044688498
"12082",12082,"Pdxp",792.8416449,682.6428296,713.8163219,974.49303,885.9700731,893.1086261
"12083",12083,"Pdzd11",185.4768939,206.5996136,240.85231,148.2395881,175.929848,143.1003594
"12084",12084,"Pdzd2",1083.069738,1158.686046,1244.079875,206.5633605,223.3360945,199.9345447
"12085",12085,"Pdzd4",737.1024747,705.4237756,754.605826,631.8408673,602.5860664,607.9228035
"12086",12086,"Pdzd7",2.883060527,5.49884903,1.942357338,68.0444011,52.6736072,49.72991214
"12087",12087,"Pdzd8",2761.010965,2875.898043,3103.887027,1843.274223,1853.057501,1889.736661
"12088",12088,"Pdzd9",36.51876668,36.92084349,66.04014951,47.38806505,47.40624648,40.59584664
"12089",12089,"Pdzk1ip1",17.29836316,14.13989751,18.45239472,26.731729,7.374305008,8.119169328
"12090",12090,"Pdzrn4",9.610201757,16.49654709,12.6253227,18.22617887,23.17638717,18.26813099
"12091",12091,"Pea15a",1155.146251,1090.343208,1198.434478,1229.659534,1212.546438,1405.63119
"12092",12092,"Peak1",887.0216222,843.6805512,1017.795245,544.3552088,537.2707934,625.1760383
"12093",12093,"Peak1os",6.72714123,7.855498614,3.884714677,4.860314364,12.64166573,9.134065494
"12094",12094,"Pear1",32.67468597,43.20524238,34.96243209,44.95790787,41.08541362,28.41709265
"12095",12095,"Pebp1",1299.299278,1465.050492,1284.869379,1279.477756,1410.599201,1421.869529
"12096",12096,"Pecam1",19.22040351,18.06764681,23.30828806,19.44125746,22.12291502,21.31281949
"12097",12097,"Pecr",81.68671493,96.62263296,93.23315224,66.82932251,48.45971862,92.35555111
"12098",12098,"Peds1",517.0288545,434.4090734,436.0592225,339.0069269,281.2770624,305.483746
"12099",12099,"Pef1",199.8921965,196.3874654,196.1780912,151.8848239,162.2347102,188.7706869
"12100",12100,"Peg10",8051.427032,7814.650022,8188.978539,7510.400771,7005.589758,7087.019928
"12101",12101,"Peg13",1026.369548,973.2962783,1090.633646,540.709973,519.361767,508.4629792
"12102",12102,"Peg3",11471.69784,11136.74039,12491.30004,7049.885985,6994.001564,6929.711022
"12103",12103,"Peg3os",23.06448422,31.42199446,22.33710939,13.3658645,6.320832864,14.20854632
"12104",12104,"Peli1",988.8897608,919.8788877,1042.074712,1002.439838,977.6221496,1058.536701
"12105",12105,"Peli2",0.961020176,3.142199446,1.942357338,2.430157182,3.160416432,10.14896166
"12106",12106,"Peli3",5.766121054,14.92544737,15.53885871,17.01110027,14.74861002,18.26813099
"12107",12107,"Pelo",415.1607159,506.6796606,508.8976227,505.4726939,470.9020484,504.4033945
"12108",12108,"Pelp1",1553.008604,1514.540133,1539.318191,1102.076282,1108.252695,1011.851478
"12109",12109,"Pemt",59.58325089,54.9884903,68.95368551,23.08649323,47.40624648,42.62563897
"12110",12110,"Pepd",1067.693415,937.9465346,968.2651332,462.9449432,479.3298255,470.911821
"12111",12111,"Per1",33.63570615,24.3520457,33.99125342,57.10869378,54.78055149,67.99804313
"12112",12112,"Per2",177.7887325,150.0400235,153.4462297,397.3306993,450.8860776,423.2117012
"12113",12113,"Per3",41.32386755,55.77404016,41.76068278,57.10869378,60.04791221,48.71501597
"12114",12114,"Percc1",62.46631142,53.41739058,49.53011213,76.54995124,71.63610579,55.81928913
"12115",12115,"Pes1",1867.262201,1902.601764,2102.601819,1606.333897,1441.149893,1540.61238
"12116",12116,"Pet100",195.0870957,257.6603546,220.4575579,195.6276532,223.3360945,253.7240415
"12117",12117,"Pet117",56.70019037,62.05843905,53.41482681,76.54995124,36.87152504,48.71501597
"12118",12118,"Pex1",211.4244386,238.021608,256.3911687,245.4458754,283.3840067,246.6197684
"12119",12119,"Pex10",100.9071184,67.55728808,81.57900821,81.4102656,62.1548565,41.61074281
"12120",12120,"Pex11b",102.8291588,100.5503823,117.512619,153.0999025,148.5395723,143.1003594
"12121",12121,"Pex11g",8.649181581,7.855498614,31.07771741,48.60314364,41.08541362,18.26813099
"12122",12122,"Pex12",93.21895704,107.620331,66.04014951,75.33487264,83.22429938,84.23638178
"12123",12123,"Pex13",318.0976782,283.5835,254.4488113,347.512477,333.9506696,343.0349041
"12124",12124,"Pex14",516.0678343,487.0409141,482.6757986,543.1401302,589.9444006,640.3994808
"12125",12125,"Pex16",124.9326228,105.2636814,120.426155,136.0888022,138.0048509,127.8769169
"12126",12126,"Pex19",542.9763993,451.6911703,482.6757986,625.7654744,617.3346764,654.6080271
"12127",12127,"Pex2",194.1260755,220.7395111,192.2933765,243.0157182,210.6944288,257.7836262
"12128",12128,"Pex26",68.23243247,65.2006385,85.46372289,162.8205312,127.4701294,118.7428514
"12129",12129,"Pex3",182.5938334,187.7464169,203.9475205,219.929225,218.0687338,172.5323482
"12130",12130,"Pex5",356.5384852,357.425187,392.3561824,470.2354147,466.6881598,433.3606629
"12131",12131,"Pex5l",56.70019037,102.121482,45.64539745,92.34597292,99.02638154,89.31086261
"12132",12132,"Pex6",348.8503238,315.7910443,342.8260702,326.856141,403.4798312,395.8095048
"12133",12133,"Pex7",47.08998861,51.06074099,50.5012908,68.0444011,55.83402363,43.64053514
"12134",12134,"Pf4",9.610201757,0.785549861,6.798250685,8.505550137,14.74861002,4.059584664
"12135",12135,"Pfas",1353.116407,1387.281055,1421.805572,1134.883404,1021.86798,1059.551597
"12136",12136,"Pfdn1",506.4576326,614.2999916,671.0844604,516.4084012,446.6721891,539.9247603
"12137",12137,"Pfdn2",1306.987439,1424.201899,1315.947097,970.8477942,1011.333258,967.1960462
"12138",12138,"Pfdn4",871.6452993,868.8181467,898.340269,585.6678809,645.7784243,600.8185303
"12139",12139,"Pfdn5",1773.082224,1649.654709,1772.401071,1725.411599,1712.945706,1853.200399
"12140",12140,"Pfdn6",567.9629238,542.0294044,543.8600548,527.3441085,489.864547,527.7460063
"12141",12141,"Pfkfb1",14.41530264,7.069948753,11.65414403,26.731729,21.06944288,17.25323482
"12142",12142,"Pfkfb2",100.9071184,118.6180291,131.1091203,121.5078591,136.9513787,95.40023961
"12143",12143,"Pfkfb3",774.5822616,724.2769722,808.9918315,1085.065182,826.975633,983.4343849
"12144",12144,"Pfkfb4",33.63570615,40.84859279,57.29954148,60.75392955,103.2402701,89.31086261
"12145",12145,"Pfkl",833.2044923,815.4007562,901.253805,681.6590896,644.7249521,674.9059504
"12146",12146,"Pfkm",859.1520371,929.3054861,995.4581359,1315.930114,1292.610321,1439.122763
"12147",12147,"Pfkp",1144.575029,1046.352415,1127.538435,1842.059144,1942.602634,1993.25607
"12148",12148,"Pfn1",3282.84492,3183.048039,3089.319347,1990.298732,2190.168587,2019.64337
"12149",12149,"Pfn2",1429.037001,1450.125044,1372.27546,1323.220586,1310.519347,1333.573562
"12150",12150,"Pfn4",9.610201757,10.99769806,14.56768004,18.22617887,12.64166573,18.26813099
"12151",12151,"Pfpl",0,0,0,8.505550137,4.213888576,3.044688498
"12152",12152,"Pgam1",4061.271262,4025.94304,4297.465611,2498.201583,2319.745661,2490.555191
"12153",12153,"Pgam5",564.1188431,579.7357977,542.8888761,590.5281952,509.8805177,514.5523562
"12154",12154,"Pgap1",439.1862203,585.2346468,521.5229454,339.0069269,300.239561,304.4688498
"12155",12155,"Pgap2",57.66121054,54.9884903,58.27072015,57.10869378,61.10138435,58.86397763
"12156",12156,"Pgap3",47.08998861,38.49194321,47.58775479,37.66743632,37.92499718,26.38730032
"12157",12157,"Pgap4",117.2444614,120.1891288,104.8872963,98.42136587,116.935408,99.45982427
"12158",12158,"Pgap6",23.06448422,35.34974376,32.04889608,37.66743632,26.3368036,40.59584664
"12159",12159,"Pgbd5",307.5264562,307.1499958,325.3448542,328.0712196,285.490951,309.5433306
"12160",12160,"Pgd",993.6948617,1002.361623,934.2738798,1096.000889,1084.022836,1167.130591
"12161",12161,"Pgf",221.0346404,215.240662,167.0427311,134.8737236,145.3791559,175.5770367
"12162",12162,"Pgghg",49.97304914,60.48733933,52.44364814,47.38806505,56.88749578,38.56605431
"12163",12163,"Pggt1b",571.8070045,560.8826011,509.8688013,515.1933226,461.4207991,525.716214
"12164",12164,"Pgk1",2512.106739,2523.971705,2354.137094,2571.106299,2436.681069,2447.929553
