"","gene"
"5329","FUN_013985_hypothetical_protein"
"5330","FUN_021010_hypothetical_protein"
"5331","FUN_058921_hypothetical_protein"
"5332","FUN_003835_ADAMTS9_1"
"5333","FUN_028299_PSMB3"
"5334","FUN_033073_TBC1D9B"
"5335","FUN_046567_TNFRSF14_2"
"5336","FUN_031680_FOXO3_3"
"5337","FUN_033948_hypothetical_protein"
"5338","FUN_024498_ROBO2_10"
"5339","FUN_049585_hypothetical_protein"
"5340","FUN_024097_RAB36"
"5341","FUN_001358_hypothetical_protein"
"5342","FUN_060406_hypothetical_protein"
"5343","FUN_027719_hypothetical_protein"
"5344","FUN_008741_PPFIA1_2"
"5345","FUN_035460_PA2G4_1"
"5346","FUN_026042_EIF2S1"
"5347","FUN_039002_SART1_1"
"5348","FUN_027753_hypothetical_protein"
"5349","FUN_046531_ARIH2"
"5350","FUN_027718_hypothetical_protein"
"5351","FUN_022668_hypothetical_protein"
"5352","FUN_029535_NSUN2_1"
"5353","FUN_056413_IZUMO1"
"5354","FUN_045003_RIMS2_5"
"5355","FUN_024675_HYOU1"
"5356","FUN_049109_hypothetical_protein"
"5357","FUN_025636_DNAJB13"
"5358","FUN_010983_hypothetical_protein"
"5359","FUN_001417_spc25"
"5360","FUN_041591_hypothetical_protein"
"5361","FUN_034006_TNIP1_1"
"5362","FUN_019141_CLCN3"
"5363","FUN_058424_ighv1-3_14"
"5364","FUN_017719_rasl11a"
"5365","FUN_046343_hypothetical_protein"
"5366","FUN_023810_DTD1"
"5367","FUN_041620_hypothetical_protein"
"5368","FUN_016770_rassf8"
"5369","FUN_055741_hypothetical_protein"
"5370","FUN_008252_PLCL2_1"
"5371","FUN_049631_DHRS11_2"
"5372","FUN_011256_SPON1_6"
"5373","FUN_051001_hypothetical_protein"
"5374","FUN_041807_PHLDA1"
"5375","FUN_033943_MTSS1_5"
"5376","FUN_001954_DCBLD2_1"
"5377","FUN_027927_EIF3C_3"
"5378","FUN_005806_hypothetical_protein"
"5379","FUN_012301_QKI2_1"
"5380","FUN_030733_MRPL57"
"5381","FUN_025354_hypothetical_protein"
"5382","FUN_032497_FAM60A_2"
"5383","FUN_046613_TJP2_2"
"5384","FUN_023139_RBMS1_3"
"5385","FUN_033125_hypothetical_protein"
"5386","FUN_020588_PGM2L1_2"
"5387","FUN_009116_IGDCC3_2"
"5388","FUN_056033_hypothetical_protein"
"5389","FUN_000508_PLBD2_3"
"5390","FUN_030916_DYNC1H1_1"
"5391","FUN_007286_DOK3"
"5392","FUN_045051_PSMA2_1"
"5393","FUN_000190_BARD1_1"
"5394","FUN_037846_HSPG2_6"
"5395","FUN_004295_AP5B1"
"5396","FUN_017079_hypothetical_protein"
"5397","FUN_029582_hypothetical_protein"
"5398","FUN_052781_hypothetical_protein"
"5399","FUN_032326_PANK1_2"
"5400","FUN_021618_PHLPP2_5"
"5401","FUN_046652_hypothetical_protein"
"5402","FUN_038535_hypothetical_protein"
"5403","FUN_006636_hypothetical_protein"
"5404","FUN_037140_CDC42_4"
"5405","FUN_014927_hypothetical_protein"
"5406","FUN_048689_hypothetical_protein"
"5407","FUN_025325_hypothetical_protein"
"5408","FUN_019032_hypothetical_protein"
"5409","FUN_039117_AFAP1L1_2"
"5410","FUN_036838_hypothetical_protein"
"5411","FUN_012481_ATP10D_3"
"5412","FUN_010853_MICAL3_2"
"5413","FUN_023662_CALB2_3"
"5414","FUN_033276_hypothetical_protein"
"5415","FUN_012545_SFXN5_3"
"5416","FUN_044145_SULF1_2"
"5417","FUN_005869_ARHGAP1"
"5418","FUN_043356_SCHIP1_4"
"5419","FUN_015580_MTF1_2"
"5420","FUN_059469_hypothetical_protein"
"5421","FUN_034587_GABRB3_1"
"5422","FUN_060215_hypothetical_protein"
"5423","FUN_003606_ARPC5_1"
"5424","FUN_054457_SMC2"
"5425","FUN_022717_RCOR3"
"5426","FUN_029659_hypothetical_protein"
"5427","FUN_020057_TYW1_5"
"5428","FUN_011703_hypothetical_protein"
"5429","FUN_004845_hypothetical_protein"
"5430","FUN_002420_CAMK2B_2"
"5431","FUN_056892_MIB2_3"
"5432","FUN_045552_hypothetical_protein"
"5433","FUN_014319_PDPK1_1"
"5434","FUN_051295_hypothetical_protein"
"5435","FUN_010059_CFL2_1"
"5436","FUN_030121_hypothetical_protein"
"5437","FUN_033520_TMEM17"
"5438","FUN_039565_hypothetical_protein"
"5439","FUN_060366_hypothetical_protein"
"5440","FUN_001202_VWA8_4"
"5441","FUN_027291_CACNA1H_2"
"5442","FUN_022666_MYO5A_1"
"5443","FUN_053609_hypothetical_protein"
"5444","FUN_034621_NIPA1"
"5445","FUN_001016_GTF2E1_1"
"5446","FUN_031138_MTHFD1_3"
"5447","FUN_056035_hypothetical_protein"
"5448","FUN_019373_hypothetical_protein"
"5449","FUN_011560_hypothetical_protein"
"5450","FUN_042443_hypothetical_protein"
"5451","FUN_006963_MCM7"
"5452","FUN_024565_SMPD1"
"5453","FUN_052438_hypothetical_protein"
"5454","FUN_006546_SNX14_1"
"5455","FUN_029777_hypothetical_protein"
"5456","FUN_041021_STRA8"
"5457","FUN_012291_LRRC73"
"5458","FUN_024857_hypothetical_protein"
"5459","FUN_015228_PI4KB_3"
"5460","FUN_021911_MYO9B_4"
"5461","FUN_038296_TCF4_4"
"5462","FUN_028253_hypothetical_protein"
"5463","FUN_021073_PDS5B_2"
"5464","FUN_044144_SULF1_1"
"5465","FUN_017904_SNX15"
"5466","FUN_056593_LGI3"
"5467","FUN_031528_COX7A2_1"
"5468","FUN_050626_hypothetical_protein"
"5469","FUN_008836_hypothetical_protein"
"5470","FUN_029745_hypothetical_protein"
"5471","FUN_041590_hypothetical_protein"
"5472","FUN_022780_ZMAT3_2"
"5473","FUN_043487_hypothetical_protein"
"5474","FUN_038358_hypothetical_protein"
"5475","FUN_036608_LCA5_1"
"5476","FUN_033995_RMND5B"
"5477","FUN_038724_STARD4"
"5478","FUN_024668_DLG2_4"
"5479","FUN_031850_ERG28"
"5480","FUN_015345_hypothetical_protein"
"5481","FUN_030666_hypothetical_protein"
"5482","FUN_049365_hypothetical_protein"
"5483","FUN_013387_hypothetical_protein"
"5484","FUN_060038_hypothetical_protein"
"5485","FUN_015782_hypothetical_protein"
"5486","FUN_023818_nhej1"
"5487","FUN_015968_IQGAP3"
"5488","FUN_030437_hypothetical_protein"
"5489","FUN_011963_hypothetical_protein"
"5490","FUN_000004_GLB1L_2"
"5491","FUN_008784_PACSIN2_1"
"5492","FUN_030775_hypothetical_protein"
"5493","FUN_036751_hypothetical_protein"
"5494","FUN_020947_ROBO1_3"
"5495","FUN_004859_hypothetical_protein"
"5496","FUN_050149_AP2B1_2"
"5497","FUN_029333_hypothetical_protein"
"5498","FUN_018687_hypothetical_protein"
"5499","FUN_022929_hypothetical_protein"
"5500","FUN_055974_hypothetical_protein"
"5501","FUN_037321_SOGA1_2"
"5502","FUN_004394_PDRG1"
"5503","FUN_011219_CDYL2_1"
"5504","FUN_048957_hypothetical_protein"
"5505","FUN_007743_SMURF2_4"
"5506","FUN_008743_PPFIA3_2"
"5507","FUN_027647_hypothetical_protein"
"5508","FUN_049335_GOLGA2"
"5509","FUN_051226_hypothetical_protein"
"5510","FUN_023995_MOCS2_2"
"5511","FUN_049928_hypothetical_protein"
"5512","FUN_028042_hypothetical_protein"
"5513","FUN_035512_hypothetical_protein"
"5514","FUN_021962_hypothetical_protein"
"5515","FUN_054759_hypothetical_protein"
"5516","FUN_010957_hypothetical_protein"
"5517","FUN_033872_hypothetical_protein"
"5518","FUN_060092_hypothetical_protein"
"5519","FUN_059273_hypothetical_protein"
"5520","FUN_004397_phactr3_1"
"5521","FUN_035555_hypothetical_protein"
"5522","FUN_023211_MOB3C"
"5523","FUN_054354_TASP1_1"
"5524","FUN_033374_COMMD4"
"5525","FUN_032662_hypothetical_protein"
"5526","FUN_043363_IFT80_4"
"5527","FUN_019248_DIAPH3_1"
"5528","FUN_051456_EFCAB1"
"5529","FUN_003700_MON1A"
"5530","FUN_051052_hypothetical_protein"
"5531","FUN_040245_hypothetical_protein"
"5532","FUN_026766_hypothetical_protein"
"5533","FUN_007833_GRID2IP_1"
"5534","FUN_037828_SYT6_2"
"5535","FUN_040287_hypothetical_protein"
"5536","FUN_021019_hypothetical_protein"
"5537","FUN_003871_hypothetical_protein"
"5538","FUN_017671_WRAP53"
"5539","FUN_023893_SREK1IP1"
"5540","FUN_006965_COPS6"
"5541","FUN_026267_hypothetical_protein"
"5542","FUN_058940_hypothetical_protein"
"5543","FUN_022669_hypothetical_protein"
"5544","FUN_044261_hypothetical_protein"
"5545","FUN_007349_NAA60_2"
"5546","FUN_040332_PDE3A_3"
"5547","FUN_040657_SYN3_4"
"5548","FUN_020438_hypothetical_protein"
"5549","FUN_012175_B3GALNT2"
"5550","FUN_020944_ROBO1_2"
"5551","FUN_035687_hypothetical_protein"
"5552","FUN_002128_TUBB4B_1"
"5553","FUN_019253_HNRNPA0_2"
"5554","FUN_038248_NAT10"
"5555","FUN_052390_hypothetical_protein"
"5556","FUN_029203_AGO3_1"
"5557","FUN_022959_hypothetical_protein"
"5558","FUN_005290_RAD9A"
"5559","FUN_041141_MCM10"
"5560","FUN_060409_hypothetical_protein"
"5561","FUN_038058_hypothetical_protein"
"5562","FUN_004322_VAMP3"
"5563","FUN_052857_hypothetical_protein"
"5564","FUN_050610_TENM1_16"
"5565","FUN_034452_hypothetical_protein"
"5566","FUN_002622_hypothetical_protein"
"5567","FUN_002552_AIFM3_3"
"5568","FUN_045123_hypothetical_protein"
"5569","FUN_043649_MC4R"
"5570","FUN_006655_RPL7L1_1"
"5571","FUN_010558_hypothetical_protein"
"5572","FUN_047170_hypothetical_protein"
"5573","FUN_048515_LGALS4_6"
"5574","FUN_045177_NR1D2_3"
"5575","FUN_050584_hypothetical_protein"
"5576","FUN_056823_hypothetical_protein"
"5577","FUN_046431_CAPZA1_2"
"5578","FUN_023278_ELAVL1_3"
"5579","FUN_024874_hypothetical_protein"
"5580","FUN_017232_hypothetical_protein"
"5581","FUN_005841_hypothetical_protein"
"5582","FUN_016443_TMEFF1_1"
"5583","FUN_035775_hypothetical_protein"
"5584","FUN_028164_P4HA1_1"
"5585","FUN_020715_hypothetical_protein"
"5586","FUN_004028_hypothetical_protein"
"5587","FUN_043769_FUT4"
"5588","FUN_047290_hypothetical_protein"
"5589","FUN_026998_hypothetical_protein"
"5590","FUN_019327_hypothetical_protein"
"5591","FUN_034695_hypothetical_protein"
"5592","FUN_033596_ANKRD26_1"
"5593","FUN_004417_KCND2_1"
"5594","FUN_034294_hypothetical_protein"
"5595","FUN_033485_POT1_1"
"5596","FUN_056034_hypothetical_protein"
"5597","FUN_045121_SLC9A1_3"
"5598","FUN_026723_hypothetical_protein"
"5599","FUN_043311_DOCK10"
"5600","FUN_043957_CTNND2_8"
"5601","FUN_022370_OSBPL1A_5"
"5602","FUN_036957_hypothetical_protein"
"5603","FUN_051900_CEP55_6"
"5604","FUN_022612_GATAD2A_1"
"5605","FUN_033594_CECR5"
"5606","FUN_055989_hypothetical_protein"
"5607","FUN_014355_hypothetical_protein"
"5608","FUN_016513_hypothetical_protein"
"5609","FUN_050079_NLRP12_182"
"5610","FUN_000182_hypothetical_protein"
"5611","FUN_012938_hypothetical_protein"
"5612","FUN_036261_hypothetical_protein"
"5613","FUN_028263_hypothetical_protein"
"5614","FUN_013276_GALNT2_2"
"5615","FUN_013901_hypothetical_protein"
"5616","FUN_029580_PRRT1"
"5617","FUN_020502_BCAS3_6"
"5618","FUN_030912_hypothetical_protein"
"5619","FUN_043500_hypothetical_protein"
"5620","FUN_054919_MARK3_9"
"5621","FUN_048734_MRI1"
"5622","FUN_053744_STON1_1"
"5623","FUN_007384_hypothetical_protein"
"5624","FUN_012198_hypothetical_protein"
"5625","FUN_060181_hypothetical_protein"
"5626","FUN_056528_lap-2"
"5627","FUN_006973_hypothetical_protein"
"5628","FUN_036070_hypothetical_protein"
"5629","FUN_015400_STT3B_2"
"5630","FUN_006688_hypothetical_protein"
"5631","FUN_008852_SYT17"
"5632","FUN_044201_hypothetical_protein"
"5633","FUN_002432_hypothetical_protein"
"5634","FUN_036690_hypothetical_protein"
"5635","FUN_020587_PGM2L1_1"
"5636","FUN_023734_ESYT1_1"
"5637","FUN_021692_hypothetical_protein"
"5638","FUN_010981_B3GAT1_1"
"5639","FUN_006839_ATF3"
"5640","FUN_023138_RBMS1_2"
"5641","FUN_051376_ZBTB8B"
"5642","FUN_008840_hypothetical_protein"
"5643","FUN_040205_CACNA1C_3"
"5644","FUN_048353_hypothetical_protein"
"5645","FUN_054697_ACSL1_3"
"5646","FUN_030445_GNPNAT1"
"5647","FUN_020780_BAG6_1"
"5648","FUN_015833_MYH10_10"
"5649","FUN_057710_UNC5D_8"
"5650","FUN_012688_hypothetical_protein"
"5651","FUN_035754_HS2ST1_2"
"5652","FUN_048481_ARL6"
"5653","FUN_003142_hypothetical_protein"
"5654","FUN_056494_hypothetical_protein"
"5655","FUN_056893_MIB2_4"
"5656","FUN_003952_hypothetical_protein"
"5657","FUN_005555_hypothetical_protein"
"5658","FUN_038013_PLXNA2_11"
"5659","FUN_029506_Rpd3"
"5660","FUN_002551_AIFM3_2"
"5661","FUN_038144_AP3B1_3"
"5662","FUN_028151_hypothetical_protein"
"5663","FUN_049048_SENP3_2"
"5664","FUN_007667_hypothetical_protein"
"5665","FUN_051598_YARS1"
"5666","FUN_039331_BIRC2"
"5667","FUN_060347_hypothetical_protein"
"5668","FUN_004915_IPO9_4"
"5669","FUN_033677_hypothetical_protein"
"5670","FUN_033487_GPR37_1"
"5671","FUN_055847_hypothetical_protein"
"5672","FUN_056916_MAGI1_8"
"5673","FUN_003998_hypothetical_protein"
"5674","FUN_056428_hypothetical_protein"
"5675","FUN_025703_ANKLE2_1"
"5676","FUN_033856_BAI1_4"
"5677","FUN_003149_hypothetical_protein"
"5678","FUN_019581_hypothetical_protein"
"5679","FUN_012986_AP3M1"
"5680","FUN_010651_hypothetical_protein"
"5681","FUN_023592_GTF2A2"
"5682","FUN_046388_MRPL55"
"5683","FUN_004075_FOXP4_4"
"5684","FUN_041877_hypothetical_protein"
"5685","FUN_012407_hypothetical_protein"
"5686","FUN_007081_B4GALT1_3"
"5687","FUN_029741_LRP12"
"5688","FUN_043699_CDH18_4"
"5689","FUN_020517_MSI2_4"
"5690","FUN_015298_CCNE2_1"
"5691","FUN_035328_hypothetical_protein"
"5692","FUN_059545_hypothetical_protein"
"5693","FUN_010194_FRMPD1_1"
"5694","FUN_016451_hypothetical_protein"
"5695","FUN_001085_hypothetical_protein"
"5696","FUN_005192_ELF2_3"
"5697","FUN_029569_GABBR1_7"
"5698","FUN_035198_hypothetical_protein"
"5699","FUN_001980_MTX3"
"5700","FUN_036225_PACSIN1B_2"
"5701","FUN_014429_ADCY2_1"
"5702","FUN_004270_MEGF6"
"5703","FUN_005636_hypothetical_protein"
"5704","FUN_046356_DMRTA2"
"5705","FUN_060158_hypothetical_protein"
"5706","FUN_022160_PCSK5_1"
"5707","FUN_032502_hypothetical_protein"
"5708","FUN_033602_MORC2"
"5709","FUN_005305_KDM3B_1"
"5710","FUN_051937_hypothetical_protein"
"5711","FUN_016224_USP5_2"
"5712","FUN_022285_ACAP2_4"
"5713","FUN_044225_CDK8"
"5714","FUN_051149_PBX1_4"
"5715","FUN_038877_NDST1_1"
"5716","FUN_018283_FASTKD3"
"5717","FUN_046813_IRAK1"
"5718","FUN_051509_PTP4A2_2"
"5719","FUN_027571_RPP30"
"5720","FUN_015581_hypothetical_protein"
"5721","FUN_006633_CORO1C_1"
"5722","FUN_005913_MAN2B1_1"
"5723","FUN_030451_SAMD4A_2"
"5724","FUN_047504_hypothetical_protein"
"5725","FUN_022613_GATAD2A_4"
"5726","FUN_001969_ACP6"
"5727","FUN_046979_hypothetical_protein"
"5728","FUN_008748_hypothetical_protein"
"5729","FUN_014187_hypothetical_protein"
"5730","FUN_018235_PELI3"
"5731","FUN_053392_hypothetical_protein"
"5732","FUN_049159_hypothetical_protein"
"5733","FUN_011121_FKBP4"
"5734","FUN_049460_TMC2A_1"
"5735","FUN_058910_hypothetical_protein"
"5736","FUN_020104_hypothetical_protein"
"5737","FUN_060010_hypothetical_protein"
"5738","FUN_054539_hypothetical_protein"
"5739","FUN_035246_hypothetical_protein"
"5740","FUN_037712_MAP7"
"5741","FUN_058310_hypothetical_protein"
"5742","FUN_034007_TNIP1_2"
"5743","FUN_005194_hypothetical_protein"
"5744","FUN_003113_DNAJA3_1"
"5745","FUN_024486_hypothetical_protein"
"5746","FUN_051134_hypothetical_protein"
"5747","FUN_008031_hypothetical_protein"
"5748","FUN_053179_hypothetical_protein"
"5749","FUN_027892_LGI1_1"
"5750","FUN_056122_hypothetical_protein"
"5751","FUN_005984_RAD51"
"5752","FUN_024110_NT5DC4"
"5753","FUN_034588_GABRB3_2"
"5754","FUN_025612_CUEDC1"
"5755","FUN_046249_hypothetical_protein"
"5756","FUN_049328_ciz1"
"5757","FUN_004714_TIMP4"
"5758","FUN_053505_CLDND1_1"
"5759","FUN_007289_ABHD18_1"
"5760","FUN_034519_hypothetical_protein"
"5761","FUN_029487_ABCF1"
"5762","FUN_032608_BNIP1_1"
"5763","FUN_034537_hypothetical_protein"
"5764","FUN_043014_LIG1_3"
"5765","FUN_049678_hypothetical_protein"
"5766","FUN_010421_hypothetical_protein"
"5767","FUN_011877_hypothetical_protein"
"5768","FUN_032806_NUAK1_1"
"5769","FUN_003404_BTG2"
"5770","FUN_052697_KCTD15_9"
"5771","FUN_006221_hypothetical_protein"
"5772","FUN_039245_SC5D"
"5773","FUN_009656_MAGI2_4"
"5774","FUN_025075_hypothetical_protein"
"5775","FUN_029809_GUCY2C_2"
"5776","FUN_016151_hypothetical_protein"
"5777","FUN_046383_Mhc2_11"
"5778","FUN_022671_MBD3_1"
"5779","FUN_043121_LACTB2_4"
"5780","FUN_014244_AGAP3_1"
"5781","FUN_004627_LSM3"
"5782","FUN_001542_PARD3B_6"
"5783","FUN_053768_hypothetical_protein"
"5784","FUN_024580_PAXBP1"
"5785","FUN_007059_SRP72"
"5786","FUN_005498_TMTC3_3"
"5787","FUN_019187_ZBTB3"
"5788","FUN_055680_SYNE1_8"
"5789","FUN_055057_hypothetical_protein"
"5790","FUN_022061_CANT1_2"
"5791","FUN_021427_DOK4"
"5792","FUN_004724_ATG7_3"
"5793","FUN_033760_SAAL1_1"
"5794","FUN_000105_hypothetical_protein"
"5795","FUN_025574_NUFIP2_2"
"5796","FUN_019996_SARS2_1"
"5797","FUN_039990_hypothetical_protein"
"5798","FUN_043794_PER2_3"
"5799","FUN_036434_MTG2"
"5800","FUN_014957_WWP1_3"
"5801","FUN_014824_PCOLCE2_1"
"5802","FUN_057478_hypothetical_protein"
"5803","FUN_054396_LIMCH1_6"
"5804","FUN_015039_hypothetical_protein"
"5805","FUN_001533_PARD3B_2"
"5806","FUN_011387_ARHGAP42_1"
"5807","FUN_004641_SMARCD1"
"5808","FUN_038898_hypothetical_protein"
"5809","FUN_013385_hypothetical_protein"
"5810","FUN_037487_hypothetical_protein"
"5811","FUN_055026_hypothetical_protein"
"5812","FUN_039450_SMPD4_1"
"5813","FUN_024175_ITGA1_2"
"5814","FUN_004870_hypothetical_protein"
"5815","FUN_056889_hypothetical_protein"
"5816","FUN_048376_CNNM2_6"
"5817","FUN_042194_hypothetical_protein"
"5818","FUN_049075_CXorf58"
"5819","FUN_059103_ME2_2"
"5820","FUN_045212_PLCL2_3"
"5821","FUN_057075_hypothetical_protein"
"5822","FUN_016275_RABAC1"
"5823","FUN_060376_hypothetical_protein"
"5824","FUN_020497_BCAS3_3"
"5825","FUN_032832_PSMA4_1"
"5826","FUN_035921_WDR78"
"5827","FUN_044993_hypothetical_protein"
"5828","FUN_032763_hypothetical_protein"
"5829","FUN_049074_hypothetical_protein"
"5830","FUN_019329_THOC2_2"
"5831","FUN_015897_LDLRAD4_1"
"5832","FUN_012617_hypothetical_protein"
"5833","FUN_035568_PARP3"
"5834","FUN_048269_GRIN2B_5"
"5835","FUN_020862_FBXO15"
"5836","FUN_048233_TUBGCP3_1"
"5837","FUN_054511_UBA6"
"5838","FUN_056727_EIF2S2"
"5839","FUN_047222_hypothetical_protein"
"5840","FUN_040222_hypothetical_protein"
"5841","FUN_048238_ATP11A_2"
"5842","FUN_032712_PPP3CA_4"
"5843","FUN_056707_FGFR1"
"5844","FUN_015046_hypothetical_protein"
"5845","FUN_031113_SRP14"
"5846","FUN_012613_hypothetical_protein"
"5847","FUN_045197_hypothetical_protein"
"5848","FUN_005306_KDM3B_2"
"5849","FUN_054885_hypothetical_protein"
"5850","FUN_007865_HMGXB4_1"
"5851","FUN_047821_ATP1A1_9"
"5852","FUN_013019_ECHS1"
"5853","FUN_029150_CKS1B"
"5854","FUN_038532_WDR5"
"5855","FUN_029864_zc3h7b_1"
"5856","FUN_016296_prrt2_2"
"5857","FUN_009280_LIN7C"
"5858","FUN_021616_PHLPP2_4"
"5859","FUN_048810_hypothetical_protein"
"5860","FUN_032347_LTBP1_2"
"5861","FUN_030463_VRK1_2"
"5862","FUN_006209_hypothetical_protein"
"5863","FUN_003703_hypothetical_protein"
"5864","FUN_013081_hypothetical_protein"
"5865","FUN_005648_hypothetical_protein"
"5866","FUN_033732_BBS4"
"5867","FUN_023560_SHC2_1"
"5868","FUN_050142_hypothetical_protein"
"5869","FUN_010356_hypothetical_protein"
"5870","FUN_057139_PBX3_3"
"5871","FUN_003937_hypothetical_protein"
"5872","FUN_027398_RHBDF1_1"
"5873","FUN_023585_hypothetical_protein"
"5874","FUN_003398_DRAM2"
"5875","FUN_033074_BBS12"
"5876","FUN_048085_POGLUT1"
"5877","FUN_036492_hypothetical_protein"
"5878","FUN_056482_hypothetical_protein"
"5879","FUN_008379_hypothetical_protein"
"5880","FUN_004007_SRPK1_1"
"5881","FUN_041825_NAV3_2"
"5882","FUN_043302_TAF15"
"5883","FUN_006178_DNMT3A_1"
"5884","FUN_026572_hypothetical_protein"
"5885","FUN_013161_FAM45A"
"5886","FUN_031574_hypothetical_protein"
"5887","FUN_001675_TNS1_3"
"5888","FUN_001770_WDR4"
"5889","FUN_000735_RAB3GAP1_6"
"5890","FUN_011953_BAG2"
"5891","FUN_036643_SMC1A_2"
"5892","FUN_014202_hypothetical_protein"
"5893","FUN_007503_hypothetical_protein"
"5894","FUN_044244_ATP6V1A"
"5895","FUN_011442_hypothetical_protein"
"5896","FUN_037261_PHACTR3"
"5897","FUN_057745_hypothetical_protein"
"5898","FUN_011341_hypothetical_protein"
"5899","FUN_041748_hypothetical_protein"
"5900","FUN_042138_LHX8"
"5901","FUN_031171_hypothetical_protein"
"5902","FUN_049953_PPP1CC_2"
"5903","FUN_048635_RFX1_3"
"5904","FUN_020059_GDPD1_1"
"5905","FUN_010337_ABLIM3_2"
"5906","FUN_002553_hypothetical_protein"
"5907","FUN_041970_hypothetical_protein"
"5908","FUN_008464_hypothetical_protein"
"5909","FUN_005932_NT5DC1_2"
"5910","FUN_046382_DNTTIP2"
"5911","FUN_044922_hypothetical_protein"
"5912","FUN_060027_FIG4"
"5913","FUN_020336_hypothetical_protein"
"5914","FUN_056590_hypothetical_protein"
"5915","FUN_051892_Myh6"
"5916","FUN_058325_hypothetical_protein"
"5917","FUN_060035_hypothetical_protein"
"5918","FUN_044981_ITGA8_3"
"5919","FUN_004911_IPO9_1"
"5920","FUN_037995_MICAL1"
"5921","FUN_034496_STAT2"
"5922","FUN_045521_hypothetical_protein"
"5923","FUN_003354_hypothetical_protein"
"5924","FUN_059114_hypothetical_protein"
"5925","FUN_009600_BMT2"
"5926","FUN_033114_hypothetical_protein"
"5927","FUN_023664_CMTR2"
"5928","FUN_039195_CNKSR2_2"
"5929","FUN_009091_VPS35_2"
"5930","FUN_029009_hypothetical_protein"
"5931","FUN_009277_CARS1"
"5932","FUN_022572_RABGAP1L_7"
"5933","FUN_001127_PPP2R3B_1"
"5934","FUN_023572_VPS13C_1"
"5935","FUN_013059_TMX1_1"
"5936","FUN_024536_hypothetical_protein"
"5937","FUN_055655_TTBK2_2"
"5938","FUN_051801_ZFAND2B"
"5939","FUN_015819_NOP2"
"5940","FUN_048579_hypothetical_protein"
"5941","FUN_008450_CSNK1D_1"
"5942","FUN_051526_CSMD2_4"
"5943","FUN_041019_hypothetical_protein"
"5944","FUN_025512_FOXRED1_1"
"5945","FUN_049813_hypothetical_protein"
"5946","FUN_015002_CYB5A"
"5947","FUN_058346_hypothetical_protein"
"5948","FUN_037965_bcas1"
"5949","FUN_018095_hypothetical_protein"
"5950","FUN_043771_HES6_1"
"5951","FUN_056588_hypothetical_protein"
"5952","FUN_023735_ESYT1_4"
"5953","FUN_013225_hypothetical_protein"
"5954","FUN_031032_ARHGAP11A_4"
"5955","FUN_027459_hypothetical_protein"
"5956","FUN_023642_hypothetical_protein"
"5957","FUN_059576_hypothetical_protein"
"5958","FUN_042391_RAB11B_2"
"5959","FUN_057384_DGCR8"
"5960","FUN_037093_CHIT1_1"
"5961","FUN_055902_hypothetical_protein"
"5962","FUN_033527_hypothetical_protein"
"5963","FUN_038102_DENND1A"
"5964","FUN_023854_ACTR1B"
"5965","FUN_007986_PPP1R9B_3"
"5966","FUN_035556_EMC3_1"
"5967","FUN_011084_CELF6_2"
"5968","FUN_058272_hypothetical_protein"
"5969","FUN_058305_hypothetical_protein"
"5970","FUN_007921_SCO1"
"5971","FUN_003614_PRG4_1"
"5972","FUN_015582_hypothetical_protein"
"5973","FUN_060093_hypothetical_protein"
"5974","FUN_006495_SH3RF1_3"
"5975","FUN_050528_CXorf57"
"5976","FUN_005828_hypothetical_protein"
"5977","FUN_048033_hypothetical_protein"
"5978","FUN_029378_UBE2E1_4"
"5979","FUN_039084_DNAJC18"
"5980","FUN_048296_hypothetical_protein"
"5981","FUN_024992_hypothetical_protein"
"5982","FUN_059995_TIGD6"
"5983","FUN_054567_CLEC17A_6"
