"","gene"
"4744","FUN_052711_GRAMD1B_4"
"4745","FUN_043296_hypothetical_protein"
"4746","FUN_006957_CYTL1"
"4747","FUN_040893_hypothetical_protein"
"4748","FUN_058395_NLRP12_313"
"4749","FUN_014324_il21r"
"4750","FUN_032388_hypothetical_protein"
"4751","FUN_039425_TMEM38B_2"
"4752","FUN_027884_PLCE1_4"
"4753","FUN_001056_TRIM35_5"
"4754","FUN_011722_hypothetical_protein"
"4755","FUN_029456_hypothetical_protein"
"4756","FUN_060251_hypothetical_protein"
"4757","FUN_025822_hypothetical_protein"
"4758","FUN_000728_hypothetical_protein"
"4759","FUN_005961_REV3L"
"4760","FUN_043835_TNFSF10"
"4761","FUN_055208_RASL11B"
"4762","FUN_025957_hypothetical_protein"
"4763","FUN_027777_hypothetical_protein"
"4764","FUN_000098_THSD7B_4"
"4765","FUN_011642_col6a6_1"
"4766","FUN_035413_cd34"
"4767","FUN_037419_ENO3_1"
"4768","FUN_018190_hypothetical_protein"
"4769","FUN_025883_FMN1_1"
"4770","FUN_003094_hypothetical_protein"
"4771","FUN_021994_RASSF10_2"
"4772","FUN_022096_MCTP2_4"
"4773","FUN_003761_hypothetical_protein"
"4774","FUN_003125_GLIS2_1"
"4775","FUN_039879_NR3C1_3"
"4776","FUN_037940_PLEKHG5_1"
"4777","FUN_058548_MR1_94"
"4778","FUN_045400_SPATC1L"
"4779","FUN_052936_ELAPOR2_2"
"4780","FUN_060189_hypothetical_protein"
"4781","FUN_008234_tmem86b"
"4782","FUN_014209_hypothetical_protein"
"4783","FUN_024267_RASSF2_1"
"4784","FUN_057521_PSAT1"
"4785","FUN_050982_WNK4_5"
"4786","FUN_045141_IGDCC3_4"
"4787","FUN_021625_hypothetical_protein"
"4788","FUN_033118_SPINK4_2"
"4789","FUN_021754_AMPD3_6"
"4790","FUN_006859_hypothetical_protein"
"4791","FUN_018331_hypothetical_protein"
"4792","FUN_038666_hypothetical_protein"
"4793","FUN_003656_PXYLP1"
"4794","FUN_020152_THYN1"
"4795","FUN_039676_NOP16"
"4796","FUN_046957_hypothetical_protein"
"4797","FUN_036299_NCOA3_3"
"4798","FUN_008441_hypothetical_protein"
"4799","FUN_015716_TLCD4B_3"
"4800","FUN_026040_RBM25_2"
"4801","FUN_040937_CELSR2_4"
"4802","FUN_045225_hypothetical_protein"
"4803","FUN_059179_hypothetical_protein"
"4804","FUN_006626_hypothetical_protein"
"4805","FUN_050784_ANKLE1"
"4806","FUN_013341_hypothetical_protein"
"4807","FUN_026082_RIOX1"
"4808","FUN_034741_hypothetical_protein"
"4809","FUN_054954_hypothetical_protein"
"4810","FUN_038631_hypothetical_protein"
"4811","FUN_032107_hypothetical_protein"
"4812","FUN_037673_XCR1_2"
"4813","FUN_051410_hypothetical_protein"
"4814","FUN_031726_CDC5L_2"
"4815","FUN_040239_NLRP12_147"
"4816","FUN_022716_TRAF5"
"4817","FUN_042306_TRIM65_3"
"4818","FUN_041361_TSPAN19"
"4819","FUN_014498_NLRP12_32"
"4820","FUN_042622_SH3GL1_2"
"4821","FUN_031658_SYNE1_1"
"4822","FUN_032618_hypothetical_protein"
"4823","FUN_007694_RECQL5"
"4824","FUN_055359_hypothetical_protein"
"4825","FUN_019161_hypothetical_protein"
"4826","FUN_028190_hypothetical_protein"
"4827","FUN_008005_HOXB6A"
"4828","FUN_002178_NOTCH1"
"4829","FUN_031069_ACP7"
"4830","FUN_055008_hypothetical_protein"
"4831","FUN_022260_hypothetical_protein"
"4832","FUN_022204_hypothetical_protein"
"4833","FUN_044242_hypothetical_protein"
"4834","FUN_002325_SLC4A4_3"
"4835","FUN_037113_GID8_1"
"4836","FUN_007842_FAHD1"
"4837","FUN_006977_hypothetical_protein"
"4838","FUN_036499_RBM10"
"4839","FUN_005427_hypothetical_protein"
"4840","FUN_053755_PRORSD1_2"
"4841","FUN_011603_SYNE2_2"
"4842","FUN_048063_UBE2A_3"
"4843","FUN_051780_il4r_2"
"4844","FUN_000988_SYTL5"
"4845","FUN_013337_hypothetical_protein"
"4846","FUN_038170_STBD1"
"4847","FUN_001975_CDK7_1"
"4848","FUN_001704_hypothetical_protein"
"4849","FUN_049095_hypothetical_protein"
"4850","FUN_048361_hypothetical_protein"
"4851","FUN_059357_hypothetical_protein"
"4852","FUN_053840_hypothetical_protein"
"4853","FUN_055756_hypothetical_protein"
"4854","FUN_030268_NOL12"
"4855","FUN_026741_hypothetical_protein"
"4856","FUN_047299_ENDOD1_5"
"4857","FUN_054104_APOLD1"
"4858","FUN_022989_CLCC1_1"
"4859","FUN_058363_NLRP12_309"
"4860","FUN_027889_hypothetical_protein"
"4861","FUN_030802_hypothetical_protein"
"4862","FUN_020716_TNFRSF19_1"
"4863","FUN_024564_hypothetical_protein"
"4864","FUN_038247_hypothetical_protein"
"4865","FUN_019727_hypothetical_protein"
"4866","FUN_009682_SH3GL3_1"
"4867","FUN_060348_ATP5J"
"4868","FUN_021313_hypothetical_protein"
"4869","FUN_058393_NLRP12_312"
"4870","FUN_008399_MYL12B_1"
"4871","FUN_039909_STK26"
"4872","FUN_017131_IRF4_2"
"4873","FUN_015854_hypothetical_protein"
"4874","FUN_010305_CYFIP2_2"
"4875","FUN_027332_SNF8"
"4876","FUN_020615_ANO7_1"
"4877","FUN_043854_CLDN11"
"4878","FUN_045976_ENTPD6"
"4879","FUN_033330_hypothetical_protein"
"4880","FUN_026827_BNIP3"
"4881","FUN_039775_hypothetical_protein"
"4882","FUN_032432_PPP6R2_3"
"4883","FUN_041057_hypothetical_protein"
"4884","FUN_017329_hypothetical_protein"
"4885","FUN_037337_hypothetical_protein"
"4886","FUN_017588_TRIM7_56"
"4887","FUN_029361_hypothetical_protein"
"4888","FUN_005277_hypothetical_protein"
"4889","FUN_056644_AGTPBP1_1"
"4890","FUN_058110_hypothetical_protein"
"4891","FUN_043781_PNRC2"
"4892","FUN_025616_MYO18A_6"
"4893","FUN_002321_SLC4A4_1"
"4894","FUN_031700_CHRNA2_1"
"4895","FUN_043911_GPR64_2"
"4896","FUN_013905_hypothetical_protein"
"4897","FUN_028473_CASP8_2"
"4898","FUN_059428_hypothetical_protein"
"4899","FUN_010893_TBXAS1_1"
"4900","FUN_052259_NLRP14_35"
"4901","FUN_012816_SAR1A_1"
"4902","FUN_034391_hypothetical_protein"
"4903","FUN_055159_PLPP6"
"4904","FUN_011089_LGALS4_2"
"4905","FUN_051486_hypothetical_protein"
"4906","FUN_025824_PLA2G7"
"4907","FUN_027445_RSPH10B"
"4908","FUN_029303_hypothetical_protein"
"4909","FUN_044601_hypothetical_protein"
"4910","FUN_009587_ARMC10"
"4911","FUN_001510_hypothetical_protein"
"4912","FUN_009963_hypothetical_protein"
"4913","FUN_045847_hypothetical_protein"
"4914","FUN_000829_ramp1_1"
"4915","FUN_014541_NOG2"
"4916","FUN_037233_CABLES2_2"
"4917","FUN_045989_hypothetical_protein"
"4918","FUN_018757_RANBP9_2"
"4919","FUN_000152_hypothetical_protein"
"4920","FUN_023222_MAST3"
"4921","FUN_020651_hypothetical_protein"
"4922","FUN_020618_hypothetical_protein"
"4923","FUN_015805_hypothetical_protein"
"4924","FUN_020413_hypothetical_protein"
"4925","FUN_058537_hypothetical_protein"
"4926","FUN_004688_hypothetical_protein"
"4927","FUN_056203_GGT1_8"
"4928","FUN_047889_ADAMTS5_2"
"4929","FUN_048278_GFI1B_3"
"4930","FUN_026374_VDAC2_4"
"4931","FUN_050329_hypothetical_protein"
"4932","FUN_059350_hypothetical_protein"
"4933","FUN_033504_CADPS2_2"
"4934","FUN_024571_hypothetical_protein"
"4935","FUN_037490_hypothetical_protein"
"4936","FUN_014592_NLRP12_41"
"4937","FUN_058920_hypothetical_protein"
"4938","FUN_027334_STX4"
"4939","FUN_025841_MYLK4_3"
"4940","FUN_060390_hypothetical_protein"
"4941","FUN_033752_GTF2H1"
"4942","FUN_019455_hypothetical_protein"
"4943","FUN_040125_CPT1A_6"
"4944","FUN_027689_TOB1_2"
"4945","FUN_015739_hypothetical_protein"
"4946","FUN_051821_hypothetical_protein"
"4947","FUN_019845_RWDD2B"
"4948","FUN_014479_hypothetical_protein"
"4949","FUN_020291_A2ML1_3"
"4950","FUN_037053_PARD6B_1"
"4951","FUN_009314_TPH1_1"
"4952","FUN_010241_hypothetical_protein"
"4953","FUN_041400_SCUBE1_7"
"4954","FUN_032341_hypothetical_protein"
"4955","FUN_032431_PPP6R2_2"
"4956","FUN_015942_hypothetical_protein"
"4957","FUN_056204_hypothetical_protein"
"4958","FUN_007529_hypothetical_protein"
"4959","FUN_054416_hypothetical_protein"
"4960","FUN_043087_hypothetical_protein"
"4961","FUN_060033_hypothetical_protein"
"4962","FUN_011943_hypothetical_protein"
"4963","FUN_027324_HOXB6B"
"4964","FUN_033026_PCDHGA2_2"
"4965","FUN_057474_hypothetical_protein"
"4966","FUN_002292_TMEM8B_4"
"4967","FUN_019869_hypothetical_protein"
"4968","FUN_049196_AK1_2"
"4969","FUN_026683_CD2"
"4970","FUN_036729_RND1_1"
"4971","FUN_034816_GIMAP7_4"
"4972","FUN_016631_hypothetical_protein"
"4973","FUN_028943_NTN1_4"
"4974","FUN_040899_hypothetical_protein"
"4975","FUN_033027_PCDHGA2_3"
"4976","FUN_060045_hypothetical_protein"
"4977","FUN_014327_COG7"
"4978","FUN_005112_FGFRL1_2"
"4979","FUN_014036_NLRP12_20"
"4980","FUN_044618_hypothetical_protein"
"4981","FUN_033961_hypothetical_protein"
"4982","FUN_042449_APCDD1_2"
"4983","FUN_022091_hypothetical_protein"
"4984","FUN_051607_MEOX2_2"
"4985","FUN_040535_hypothetical_protein"
"4986","FUN_058988_hypothetical_protein"
"4987","FUN_022607_hypothetical_protein"
"4988","FUN_041974_ABCA4_1"
"4989","FUN_014729_PRMT6"
"4990","FUN_027576_PPP1R3C_1"
"4991","FUN_032007_FOSL2"
"4992","FUN_033787_ARPP19_1"
"4993","FUN_018510_DIPK2A_2"
"4994","FUN_015736_CTNNB1_2"
"4995","FUN_024200_hypothetical_protein"
"4996","FUN_058034_hypothetical_protein"
"4997","FUN_047559_MX2_7"
"4998","FUN_018512_PLS1"
"4999","FUN_009150_NAT1_1"
"5000","FUN_035509_CHCHD6"
"5001","FUN_031342_TMEM62"
"5002","FUN_013215_hypothetical_protein"
"5003","FUN_030508_ISM2"
"5004","FUN_050390_hypothetical_protein"
"5005","FUN_010009_hypothetical_protein"
"5006","FUN_001461_COBLL1_3"
"5007","FUN_027929_hypothetical_protein"
"5008","FUN_058116_hypothetical_protein"
"5009","FUN_046692_MAPK13"
"5010","FUN_032550_ECHDC3"
"5011","FUN_008296_hypothetical_protein"
"5012","FUN_004788_hypothetical_protein"
"5013","FUN_049501_hypothetical_protein"
"5014","FUN_005570_CECR2_2"
"5015","FUN_033587_hypothetical_protein"
"5016","FUN_057108_RPL6_1"
"5017","FUN_021707_hypothetical_protein"
"5018","FUN_040032_BOP1_2"
"5019","FUN_029760_hypothetical_protein"
"5020","FUN_034852_hypothetical_protein"
"5021","FUN_005590_DKK3"
"5022","FUN_028660_MAP3K2_1"
"5023","FUN_032518_hypothetical_protein"
"5024","FUN_046672_SLC2A6_1"
"5025","FUN_016182_ISOC2"
"5026","FUN_023911_hypothetical_protein"
"5027","FUN_043721_hypothetical_protein"
"5028","FUN_054463_POLR1E"
"5029","FUN_016053_RAPGEF5_4"
"5030","FUN_035668_KDM4A_1"
"5031","FUN_034427_GPD1_2"
"5032","FUN_013810_hypothetical_protein"
"5033","FUN_015349_hypothetical_protein"
"5034","FUN_033579_hypothetical_protein"
"5035","FUN_005713_hypothetical_protein"
"5036","FUN_027317_SKAP1_1"
"5037","FUN_014855_ZIC4"
"5038","FUN_002311_SMARCA2"
"5039","FUN_012849_hypothetical_protein"
"5040","FUN_035872_PEX5L_2"
"5041","FUN_001001_TRIM35_4"
"5042","FUN_034352_TMEM55B"
"5043","FUN_038676_PTPN13_3"
"5044","FUN_002365_BMP3"
"5045","FUN_014384_hypothetical_protein"
"5046","FUN_059294_NLRP12_347"
"5047","FUN_013984_hypothetical_protein"
"5048","FUN_045922_hypothetical_protein"
"5049","FUN_028125_hypothetical_protein"
"5050","FUN_038427_hypothetical_protein"
"5051","FUN_040560_AGBL5"
"5052","FUN_013159_MARCH5_2"
"5053","FUN_022963_NDUFA11"
"5054","FUN_060160_hypothetical_protein"
"5055","FUN_039157_TPST1_3"
"5056","FUN_006622_hypothetical_protein"
"5057","FUN_010060_ATL3"
"5058","FUN_050062_NLRP12_180"
"5059","FUN_001376_GPR1"
"5060","FUN_010058_PRSS23_1"
"5061","FUN_049057_hypothetical_protein"
"5062","FUN_055988_hypothetical_protein"
"5063","FUN_018215_RGS12_5"
"5064","FUN_050564_hypothetical_protein"
"5065","FUN_020560_SLC6A4_1"
"5066","FUN_001952_JAGN1A"
"5067","FUN_000029_hypothetical_protein"
"5068","FUN_021627_hypothetical_protein"
"5069","FUN_010538_CALB2_1"
"5070","FUN_028405_ZDBF2_1"
"5071","FUN_036896_SAMD11_5"
"5072","FUN_050668_hypothetical_protein"
"5073","FUN_020831_hypothetical_protein"
"5074","FUN_033345_hypothetical_protein"
"5075","FUN_016055_hypothetical_protein"
"5076","FUN_028336_LRRFIP1_5"
"5077","FUN_016717_hypothetical_protein"
"5078","FUN_053535_hypothetical_protein"
"5079","FUN_025677_UNC5C_2"
"5080","FUN_020855_hypothetical_protein"
"5081","FUN_002771_hypothetical_protein"
"5082","FUN_019289_hypothetical_protein"
"5083","FUN_015649_CYB5R4"
"5084","FUN_024810_hypothetical_protein"
"5085","FUN_054451_hypothetical_protein"
"5086","FUN_017714_hypothetical_protein"
"5087","FUN_010539_CALB2_2"
"5088","FUN_030145_hypothetical_protein"
"5089","FUN_029802_hypothetical_protein"
"5090","FUN_040534_MX1_6"
"5091","FUN_050364_hypothetical_protein"
"5092","FUN_043019_hypothetical_protein"
"5093","FUN_003876_hypothetical_protein"
"5094","FUN_037273_CHL1_6"
"5095","FUN_001600_hypothetical_protein"
"5096","FUN_026111_hypothetical_protein"
"5097","FUN_002869_TRIM35_7"
"5098","FUN_044237_hypothetical_protein"
"5099","FUN_053703_EGR4_2"
"5100","FUN_039571_HTR1AB"
"5101","FUN_022726_WWTR1_1"
"5102","FUN_011586_hypothetical_protein"
"5103","FUN_051244_RAPGEF5_7"
"5104","FUN_060080_PAK1IP1"
"5105","FUN_058392_NLRP14_55"
"5106","FUN_032433_hypothetical_protein"
"5107","FUN_014323_UBE2I_1"
"5108","FUN_031689_COQ8A_3"
"5109","FUN_052269_NLRP12_235"
"5110","FUN_000266_CPS1_4"
"5111","FUN_001382_DOCK9_1"
"5112","FUN_010008_hypothetical_protein"
"5113","FUN_032452_hypothetical_protein"
"5114","FUN_038989_FKBP2"
"5115","FUN_012972_PKD2L1_2"
"5116","FUN_041898_hypothetical_protein"
"5117","FUN_002433_DPH7"
"5118","FUN_031499_MOCS3_1"
"5119","FUN_049069_Hsp67Bb_2"
"5120","FUN_060418_SAMHD1_6"
"5121","FUN_060201_hypothetical_protein"
"5122","FUN_037463_SGMS2"
"5123","FUN_044926_STX17_2"
"5124","FUN_016769_CES2"
"5125","FUN_059628_hypothetical_protein"
"5126","FUN_026358_FADS6_1"
"5127","FUN_055602_hypothetical_protein"
"5128","FUN_004390_hypothetical_protein"
"5129","FUN_005930_NT5DC1_1"
"5130","FUN_033939_LRRC16A_4"
"5131","FUN_035181_NAV1_3"
"5132","FUN_043023_PRPF38B_2"
"5133","FUN_030568_STON2"
"5134","FUN_058398_NLRP12_314"
"5135","FUN_018091_hypothetical_protein"
"5136","FUN_036612_hypothetical_protein"
"5137","FUN_047592_hypothetical_protein"
"5138","FUN_025615_MYO18A_5"
"5139","FUN_043826_DIP2C_5"
"5140","FUN_041206_MSRB3_1"
"5141","FUN_040266_GPR37_2"
"5142","FUN_026216_hypothetical_protein"
"5143","FUN_016853_hypothetical_protein"
"5144","FUN_023512_hypothetical_protein"
"5145","FUN_028181_hypothetical_protein"
"5146","FUN_008860_SETD1A_1"
"5147","FUN_010926_CSTF3_1"
"5148","FUN_027093_hypothetical_protein"
"5149","FUN_047293_hypothetical_protein"
"5150","FUN_007288_hypothetical_protein"
"5151","FUN_041688_hypothetical_protein"
"5152","FUN_055453_PEX7_1"
"5153","FUN_031701_EPHX2"
"5154","FUN_060127_CLDN8_3"
"5155","FUN_025120_GRK3"
"5156","FUN_006215_PPIL4_1"
"5157","FUN_034975_CHL1_2"
"5158","FUN_030655_TRIM7_69"
"5159","FUN_006392_ANKRD6"
"5160","FUN_028946_NTN1_5"
"5161","FUN_001745_hypothetical_protein"
"5162","FUN_033406_GCNT3_2"
"5163","FUN_033180_OSBPL5_1"
"5164","FUN_025853_IRF4_3"
"5165","FUN_048795_hypothetical_protein"
"5166","FUN_047262_hypothetical_protein"
"5167","FUN_017567_TRIM7_42"
"5168","FUN_032225_hypothetical_protein"
"5169","FUN_025312_HTATSF1"
"5170","FUN_001812_SOX1_1"
"5171","FUN_015483_hypothetical_protein"
"5172","FUN_012817_TYSND1"
"5173","FUN_012389_SIX2_1"
"5174","FUN_058546_hypothetical_protein"
"5175","FUN_050750_SF3B4"
"5176","FUN_027323_HOXA5"
"5177","FUN_041142_hypothetical_protein"
"5178","FUN_027439_BHLHA15"
"5179","FUN_039061_OTUB1_2"
"5180","FUN_033880_PDZD8_3"
"5181","FUN_008866_KAT8"
"5182","FUN_003243_hypothetical_protein"
"5183","FUN_028334_hypothetical_protein"
"5184","FUN_029791_NLRP12_113"
"5185","FUN_050872_NLRP12_194"
"5186","FUN_001795_SLC9A2"
"5187","FUN_022134_hypothetical_protein"
"5188","FUN_022093_ERO1B"
"5189","FUN_030652_hypothetical_protein"
"5190","FUN_016438_APOC1"
"5191","FUN_013048_DTX4_3"
"5192","FUN_020984_STIM1_2"
"5193","FUN_055815_hypothetical_protein"
"5194","FUN_013010_ERLIN1"
"5195","FUN_049733_hypothetical_protein"
"5196","FUN_034188_ST3GAL1_2"
"5197","FUN_047595_Mhc2_12"
"5198","FUN_010332_FOXI1_1"
"5199","FUN_054930_ESR2_4"
"5200","FUN_030335_hypothetical_protein"
"5201","FUN_059742_hypothetical_protein"
"5202","FUN_054955_hypothetical_protein"
"5203","FUN_058732_MX1_24"
"5204","FUN_019764_hypothetical_protein"
"5205","FUN_031388_CCDC88C_2"
"5206","FUN_037882_ITIH6"
"5207","FUN_017128_hypothetical_protein"
"5208","FUN_036721_STAT6_1"
"5209","FUN_039342_BUD13_1"
"5210","FUN_053498_hypothetical_protein"
"5211","FUN_017607_hypothetical_protein"
"5212","FUN_025893_ADAM17_1"
"5213","FUN_013331_hypothetical_protein"
"5214","FUN_017844_hypothetical_protein"
"5215","FUN_040676_hypothetical_protein"
"5216","FUN_026928_NHERF1"
"5217","FUN_029612_GLCCI1"
"5218","FUN_059252_NXPE3_20"
"5219","FUN_027160_THBS2_1"
"5220","FUN_029290_hypothetical_protein"
"5221","FUN_030116_MAP2K4_2"
"5222","FUN_035376_fam3d"
"5223","FUN_030433_hypothetical_protein"
"5224","FUN_037370_hypothetical_protein"
"5225","FUN_013895_ARHGEF38_2"
"5226","FUN_010206_ENPP6_3"
"5227","FUN_050891_NLRP12_202"
"5228","FUN_036443_CDH26_1"
"5229","FUN_035145_hyal2"
"5230","FUN_016644_SERBP1_1"
"5231","FUN_003604_hypothetical_protein"
"5232","FUN_019815_GAL3ST2_2"
"5233","FUN_001977_CDK7_3"
"5234","FUN_022499_KDM4B_4"
"5235","FUN_046304_hypothetical_protein"
"5236","FUN_018748_hypothetical_protein"
"5237","FUN_009242_LPCAT2"
"5238","FUN_048819_CD97_6"
"5239","FUN_006158_hypothetical_protein"
"5240","FUN_030190_hypothetical_protein"
"5241","FUN_035188_NFATC2_1"
"5242","FUN_047194_hypothetical_protein"
"5243","FUN_048636_DCAF15"
"5244","FUN_057652_TMEM2"
"5245","FUN_040666_ETV6"
"5246","FUN_019954_MRPL44"
"5247","FUN_003210_COL8A1_2"
"5248","FUN_015764_FRRS1_3"
"5249","FUN_053802_hypothetical_protein"
"5250","FUN_047118_SERPING1_1"
"5251","FUN_058126_hypothetical_protein"
"5252","FUN_028967_hypothetical_protein"
"5253","FUN_030615_hypothetical_protein"
"5254","FUN_018988_hypothetical_protein"
"5255","FUN_056543_TLL1_4"
"5256","FUN_002315_ADAMTS3_3"
"5257","FUN_031020_crim1_3"
"5258","FUN_012655_TNFAIP2_1"
"5259","FUN_020807_hypothetical_protein"
"5260","FUN_030089_hypothetical_protein"
"5261","FUN_050658_CXorf56"
"5262","FUN_003050_hypothetical_protein"
"5263","FUN_056602_hypothetical_protein"
"5264","FUN_015248_BAI1_1"
"5265","FUN_057868_MR1_28"
"5266","FUN_034646_hypothetical_protein"
"5267","FUN_028210_hypothetical_protein"
"5268","FUN_027525_IRF9"
"5269","FUN_017604_hypothetical_protein"
"5270","FUN_058072_hypothetical_protein"
"5271","FUN_030309_CARD10_1"
"5272","FUN_052800_TRIM35_39"
"5273","FUN_052326_NLRP12_245"
"5274","FUN_040699_PLXNB2_3"
"5275","FUN_007760_hypothetical_protein"
"5276","FUN_017139_FOXQ1_1"
"5277","FUN_015333_LARS2_4"
"5278","FUN_060104_hypothetical_protein"
"5279","FUN_004518_hypothetical_protein"
"5280","FUN_014343_RHOT2"
"5281","FUN_049975_MAPKAP1_2"
"5282","FUN_058861_hypothetical_protein"
"5283","FUN_003223_hypothetical_protein"
"5284","FUN_053355_hypothetical_protein"
"5285","FUN_013475_HERC3"
"5286","FUN_019119_hypothetical_protein"
"5287","FUN_009792_ARHGEF37_3"
"5288","FUN_033763_hypothetical_protein"
"5289","FUN_050851_NLRP12_190"
"5290","FUN_042487_TLE2_7"
"5291","FUN_048543_RNF11_5"
"5292","FUN_009561_USB1"
"5293","FUN_028428_SRP68_1"
"5294","FUN_002494_hypothetical_protein"
"5295","FUN_007640_hypothetical_protein"
"5296","FUN_048918_MFAP4_6"
"5297","FUN_023918_EXD3_2"
"5298","FUN_045814_ARHGEF10_1"
"5299","FUN_020906_hypothetical_protein"
"5300","FUN_037908_LRP1_6"
"5301","FUN_016357_SHC1"
"5302","FUN_025157_SCARB1_1"
"5303","FUN_020812_hypothetical_protein"
"5304","FUN_008061_hypothetical_protein"
"5305","FUN_035999_hypothetical_protein"
"5306","FUN_028830_hypothetical_protein"
"5307","FUN_057109_RPL6_2"
"5308","FUN_042121_TCEANC2"
"5309","FUN_029851_hypothetical_protein"
"5310","FUN_035873_PEX5L_3"
"5311","FUN_057462_hypothetical_protein"
"5312","FUN_055510_MAN1A1_1"
"5313","FUN_004677_hypothetical_protein"
"5314","FUN_041373_IPO8"
"5315","FUN_031493_CAPN14_2"
"5316","FUN_002678_SUDS3"
"5317","FUN_019159_hypothetical_protein"
"5318","FUN_017703_KDM6B"
"5319","FUN_037068_NUDT16"
"5320","FUN_018137_DDIT4L"
"5321","FUN_052995_P2RY3"
"5322","FUN_031660_RMND1"
"5323","FUN_022324_SOX2"
"5324","FUN_026568_hypothetical_protein"
"5325","FUN_032117_ASAP3"
"5326","FUN_052633_hypothetical_protein"
"5327","FUN_009790_ARHGEF37_1"
"5328","FUN_024214_hypothetical_protein"
"5329","FUN_031232_BAHD1_2"
"5330","FUN_049022_hypothetical_protein"
"5331","FUN_053219_hypothetical_protein"
"5332","FUN_026166_hypothetical_protein"
"5333","FUN_009743_hypothetical_protein"
"5334","FUN_051698_EEF1A_1"
"5335","FUN_030166_hypothetical_protein"
"5336","FUN_006523_MEI4_2"
"5337","FUN_059012_hypothetical_protein"
"5338","FUN_059637_MX1_26"
"5339","FUN_037054_PARD6B_2"
"5340","FUN_031359_hypothetical_protein"
"5341","FUN_048983_CYP3A4_11"
"5342","FUN_021282_PLD1_5"
"5343","FUN_023851_hypothetical_protein"
"5344","FUN_013322_hypothetical_protein"
"5345","FUN_030117_hypothetical_protein"
"5346","FUN_030744_DNAL1"
"5347","FUN_002619_TCN2"
"5348","FUN_045404_SACM1L_4"
"5349","FUN_032756_SFXN1_2"
"5350","FUN_053539_hypothetical_protein"
"5351","FUN_035619_TRUB2"
"5352","FUN_043159_EFR3A_1"
"5353","FUN_038854_SSH2_4"
"5354","FUN_056808_hypothetical_protein"
"5355","FUN_024170_PSTPIP2"
"5356","FUN_002935_TRIM35_16"
"5357","FUN_030640_TRIM7_65"
"5358","FUN_027201_PLEKHS1_1"
"5359","FUN_012772_ANTXR1_1"
"5360","FUN_042251_CABLES1_3"
"5361","FUN_036250_KLF15_3"
"5362","FUN_019188_RNASEH2C"
"5363","FUN_055241_hypothetical_protein"
"5364","FUN_024568_THSD1"
"5365","FUN_016832_CCL14_7"
"5366","FUN_034642_PLCXD1_2"
"5367","FUN_055858_hypothetical_protein"
"5368","FUN_045838_hypothetical_protein"
"5369","FUN_035033_hypothetical_protein"
"5370","FUN_060332_ATP2C1"
"5371","FUN_016050_RAPGEF5_1"
"5372","FUN_005286_CLCF1"
"5373","FUN_044269_TRIM11_2"
"5374","FUN_028305_AGAP1_3"
"5375","FUN_035172_hypothetical_protein"
"5376","FUN_023648_MUC5B_2"
"5377","FUN_040067_hypothetical_protein"
"5378","FUN_045511_SMARCC1_3"
"5379","FUN_047294_ENDOD1_4"
"5380","FUN_035242_hypothetical_protein"
"5381","FUN_027108_NDST2_2"
"5382","FUN_012594_hypothetical_protein"
"5383","FUN_041845_hypothetical_protein"
"5384","FUN_041390_hypothetical_protein"
