gene_id,Gene_symbol,.T0.s1,.T0.s2,.T0.s3,.T96.s4,.T96.s5,.T96.s6
g8365,Gtf2a2,415.1607159,438.3368227,371.9614303,346.2973984,283.3840067,298.3794728
g8366,Gtf2b,290.2280931,254.5181551,260.2758833,170.1110027,211.7479009,178.6217252
g8367,Gtf2e1,443.9913212,459.5466689,467.1369399,428.9227426,467.7416319,491.2097444
g8368,Gtf2e2,1114.783404,1092.699857,931.3603438,708.3908186,688.9707822,742.9039935
g8369,Gtf2f1,1531.86616,1651.225809,1676.254383,1097.215968,1119.840889,1208.741334
g8370,Gtf2f2,703.4667686,721.9203227,651.660887,512.7631654,470.9020484,507.448083
g8371,Gtf2h1,627.5461747,585.2346468,611.8425616,671.9384608,546.7520427,627.2058306
g8372,Gtf2h2,350.7723641,415.5558767,432.1745078,244.2307968,264.4215081,288.2305112
g8373,Gtf2h3,194.1260755,186.960867,183.5527685,190.7673388,190.6784581,182.6813099
g8374,Gtf2h4,146.0750667,146.1122742,154.4174084,147.0245095,120.0958244,135.9960863
g8375,Gtf2h5,310.4095167,363.7095858,303.0077448,318.3505909,361.3409454,339.9902156
g8376,Gtf2i,3197.314124,3172.83589,3316.575155,2386.414353,2202.810253,2343.395247
g8377,Gtf2ird1,634.2733159,665.3607326,601.1595962,693.8098755,632.0832864,643.4441693
g8378,Gtf2ird2,55.73917019,59.70178947,84.49254422,65.61424392,97.97290939,64.95335463
g8379,Gtf3a,486.2762089,507.4652105,476.8487266,334.1466125,377.1430276,415.0925319
g8380,Gtf3c1,2613.974878,2560.892548,2695.991986,2806.831545,2694.781744,2760.517572
g8381,Gtf3c2,1563.579826,1456.409443,1537.375833,878.5018213,856.4728531,987.4939696
g8382,Gtf3c3,362.3046062,373.921734,397.2120757,420.4171925,384.5173326,374.4966853
g8383,Gtf3c4,1154.185231,1184.609191,1132.394328,1029.171567,1121.947833,973.2854232
g8384,Gtf3c5,506.4576326,487.0409141,475.8775479,275.8228402,299.1860889,372.4668929
g8385,Gtf3c6,887.9826423,1010.217122,907.080877,842.0494636,851.2054924,948.9279153
g8386,Gtpbp1,1282.000914,1278.089625,1314.975918,767.9296695,724.7888351,736.8146166
g8387,Gtpbp10,406.5115343,384.9194321,320.4889608,450.7941573,506.7201013,498.3140175
g8388,Gtpbp2,147.0360869,132.7579266,104.8872963,814.102656,779.5693866,829.1701677
g8389,Gtpbp3,220.0736202,179.1053684,171.8986245,249.0911112,333.9506696,371.4519968
g8390,Gtpbp4,4459.133615,4559.331396,4657.772898,3566.255665,3445.907383,3894.156589
g8391,Gtpbp6,107.6342597,120.9746787,76.72311487,82.62534419,108.5076308,94.38534344
g8392,Gtpbp8,76.88161405,63.62953878,78.66547221,93.56105151,84.27777152,75.10231629
g8393,Gtse1,591.027408,636.2953878,728.3840019,455.6544716,421.3888576,411.0329473
g8394,Guca1a,42.28488773,43.20524238,43.70304011,94.7761301,108.5076308,113.6683706
g8395,Guca1b,18.25938334,8.641048476,2.913536008,27.94680759,25.28333146,18.26813099
g8396,Gucd1,328.6689001,295.3667479,279.6994567,337.7918483,311.8277546,349.1242811
g8397,Gucy1a1,47.08998861,30.6364446,50.5012908,47.38806505,81.11735509,62.9235623
g8398,Gucy1a2,401.7064334,406.1292784,354.4802143,394.9005421,406.6402476,422.1968051
g8399,Gucy1b1,606.4037309,575.0224986,605.0443109,473.8806505,536.2173213,525.716214
g8400,Gucy2c,11.53224211,14.92544737,11.65414403,34.02220055,22.12291502,20.29792332
g8401,Gucy2e,0.961020176,4.713299169,16.51003738,12.15078591,6.320832864,10.14896166
g8402,Gucy2g,1.922040351,2.356649584,2.913536008,2.430157182,2.106944288,0
g8403,Guf1,296.9552343,360.5673864,256.3911687,386.3949919,577.3027349,431.3308706
g8404,Guk1,389.2131712,373.1361842,331.1719262,443.5036857,401.3728869,436.4053514
g8405,Gulp1,1.922040351,1.571099723,5.827072015,1.215078591,0,3.044688498
g8406,Gusb,653.4937195,704.6382257,655.5456017,651.2821248,639.4575914,715.5017971
g8407,Gvin1,0,0,0,0,6.320832864,7.104273162
g8408,Gvin2,0,2.356649584,0,10.93570732,6.320832864,0
g8409,Gxylt1,1486.698212,1550.675426,1451.91211,998.7946018,912.3068767,967.1960462
g8410,Gxylt2,6.72714123,46.34744182,12.6253227,48.60314364,79.0104108,86.26617411
g8411,Gyg1,18.25938334,32.99309418,28.16418141,49.81822223,48.45971862,59.8788738
g8412,Gykl1,137.4258851,183.8186676,156.3597657,303.7696478,270.742341,222.2622604
g8413,Gypc,54.77815001,96.62263296,89.34843757,51.03330082,58.99444006,64.95335463
g8414,Gys1,432.4590791,417.9125263,383.6155743,835.9740706,813.2804952,852.5127795
g8415,Gzf1,273.8907501,222.3106108,233.0828806,260.0268185,314.9881711,347.0944888
g8416,Gzmm,15.37632281,3.927749307,3.884714677,1.215078591,1.053472144,2.029792332
g8417,H13,2524.600002,2385.714929,2225.94151,1870.005952,1817.239448,1761.859744
g8418,H1f0,5087.64081,4759.64661,5080.235619,1184.701626,1209.386021,1281.813858
g8419,H1f1,4095.867989,3718.793044,3705.046623,408.2664066,373.9826111,360.2881389
g8420,H1f10,1506.879635,1482.332589,1501.442223,833.5439134,785.8902194,798.7232827
g8421,H1f2,5947.753867,5410.081896,6419.491004,2217.518429,2123.799842,2074.447763
g8422,H1f3,7889.975642,7150.860389,7425.632105,2116.666906,2177.526922,1934.392092
g8423,H1f4,8111.971303,7878.27956,8094.774208,2727.851437,2570.472031,2297.72492
g8424,H1f5,15194.69,13821.74981,14120.93785,3364.552619,3240.480315,3137.044049
g8425,H2-D1,1165.717473,1345.646913,1335.37067,1872.436109,1642.363073,2003.405032
g8426,H2-DMa,94.17997722,62.05843905,64.09779217,109.3570732,120.0958244,109.6087859
g8427,H2-K1,993.6948617,920.6644376,1104.230147,1592.968033,1540.176275,1770.99381
g8428,H2-K2,42.28488773,51.06074099,58.27072015,48.60314364,61.10138435,40.59584664
g8429,H2-M10.1,0,1.571099723,0,181.0467101,207.5340124,225.3069489
g8430,H2-M10.2,0,0,0,10.93570732,15.80208216,17.25323482
g8431,H2-M3,38.44080703,22.78094598,18.45239472,54.6785366,49.51319077,60.89376996
g8432,H2-M5,5.766121054,2.356649584,16.51003738,12.15078591,7.374305008,15.22344249
g8433,H2-Oa,0,4.713299169,1.942357338,1.215078591,2.106944288,1.014896166
g8434,H2-Q1,18.25938334,21.99539612,28.16418141,49.81822223,35.8180529,49.72991214
g8435,H2-Q10,7.688161405,25.13759557,9.711786692,27.94680759,6.320832864,39.58095048
g8436,H2-Q2,4.805100878,10.99769806,1.942357338,6.075392955,14.74861002,17.25323482
g8437,H2-Q4,61.50529124,104.4781316,117.512619,170.1110027,110.6145751,190.8004792
g8438,H2-Q5,5.766121054,10.99769806,18.45239472,30.37696478,25.28333146,32.47667731
g8439,H2-Q8,6.72714123,9.426598337,0,6.075392955,10.53472144,6.089376996
g8440,H2-Q9,1.922040351,7.069948753,5.827072015,2.430157182,2.106944288,1.014896166
g8441,H2-T10,33.63570615,40.06304293,45.64539745,46.17298646,46.35277434,41.61074281
g8442,H2-T22,17.29836316,16.49654709,21.36593072,10.93570732,14.74861002,16.23833866
g8443,H2-T23,14.41530264,28.27979501,18.45239472,30.37696478,31.60416432,29.43198882
g8444,H2-T26,10.57122193,13.35434764,21.36593072,14.58094309,10.53472144,23.34261182
g8445,H2-T27,279.6568711,306.364446,298.1518514,431.3528998,425.6027462,540.9396565
g8446,H2ac10,1292.572136,1139.047299,1317.889454,620.90516,583.6235678,597.7738418
g8447,H2ac11,613.1308721,527.8895069,535.1194467,211.4236748,229.6569274,234.4410144
g8448,H2ac12,729.4143133,651.2208351,540.9465188,212.6387534,205.4270681,232.411222
g8449,H2ac13,2910.930112,2564.034748,3059.212808,1134.883404,1110.35964,1159.011422
g8450,H2ac15,3821.016219,3178.334739,3834.213386,1814.112336,1155.658942,983.4343849
g8451,H2ac18,6407.121511,5724.30184,6006.740069,3289.217746,2564.151199,2481.421126
g8452,H2ac19,11932.98752,10967.06162,9631.178863,3323.239946,3640.79973,3799.771246
g8453,H2ac20,4402.433425,4329.950836,3774.971487,1752.143328,1833.041531,1593.386981
g8454,H2ac21,373.8368483,364.4951357,370.9902516,329.2862982,335.0041418,326.7965655
g8455,H2ac22,2182.476819,2056.569537,2211.37383,661.0027535,772.1950816,685.0549121
g8456,H2ac23,3022.408453,3387.291003,3220.428467,963.5573227,1220.974215,1070.715455
g8457,H2ac24,4402.433425,3479.985886,3983.774901,2068.063762,2061.644986,1800.425799
g8458,H2ac25,3846.002743,3549.899824,3969.207221,778.8653769,809.0666066,771.3210862
g8459,H2ac4,1065.771375,1011.788222,1098.403075,304.9847263,243.3520653,270.9772763
g8460,H2ac6,785.1534835,677.9295304,788.5970794,230.8649323,262.3145639,265.9027955
g8461,H2ac7,268.124629,240.3782576,253.4776327,93.56105151,67.42221722,100.4747204
g8462,H2ac8,409.3945948,366.8517853,463.2522252,130.0134092,129.5770737,93.37044728
g8463,H2af-ps2,1288.728056,1242.739881,1405.295534,503.0425367,516.2013506,494.2544329
g8464,H2aj,404.589494,437.5512728,469.0792972,448.3640001,462.4742712,454.6734824
g8465,H2ax,2451.562468,2272.595749,2284.21223,1061.978689,948.1249296,1009.821685
g8466,H2az1,1454.984546,1483.118138,1414.036142,1193.207176,1140.910332,1379.24389
g8467,H2az2,339.240122,321.2898933,287.4688861,245.4458754,274.9562296,251.6942492
g8468,H2bc11,606.4037309,608.8011426,590.4766309,182.2617887,207.5340124,148.1748402
g8469,H2bc12,1170.522574,1070.704461,1244.079875,268.5323686,333.9506696,220.232468
g8470,H2bc13,2098.868064,1931.667109,2097.745926,601.4639026,648.9388407,572.4014377
g8471,H2bc14,2631.273241,2388.071579,2742.608562,719.3265259,749.0186944,661.7123003
g8472,H2bc15,5640.227411,5059.726657,5520.179556,1842.059144,1701.357513,1597.446565
g8473,H2bc18,18025.85544,17212.18301,18812.702,4176.225117,4435.117726,4047.40591
g8474,H2bc21,56.70019037,32.99309418,48.55893346,24.30157182,23.17638717,24.35750799
g8475,H2bc22,404.589494,373.1361842,408.8662197,223.5744608,201.2131795,225.3069489
g8476,H2bc23,4635.961327,4384.153777,5056.927331,2277.05728,2468.285233,2515.927596
g8477,H2bc24,2499.613477,2107.630278,1445.11386,1183.486548,778.5159144,700.2783546
g8478,H2bc26,105.7122193,109.9769806,87.40608023,70.47455828,38.97846933,35.52136581
g8479,H2bc27,1175.327675,1217.602285,1356.736601,428.9227426,491.9714913,389.7201278
g8480,H2bc3,815.9061292,794.1909099,842.9830849,280.6831545,248.619426,221.2473642
g8481,H2bc4,1316.597641,1430.486298,1583.992409,449.5790787,450.8860776,472.9416134
g8482,H2bc6,1190.703998,1085.629909,1129.480792,499.3973009,500.3992684,481.0607827
g8483,H2bc7,66.31039212,73.84168697,61.18425616,26.731729,24.22985931,21.31281949
g8484,H2bc8,566.0408835,464.2599681,583.6783802,144.5943523,247.5659538,176.5919329
g8485,H2bc9,704.4277888,580.5213476,661.3726737,151.8848239,135.8979066,144.1152556
g8486,H3c1,448.796422,389.6327313,474.9063692,143.3792737,173.8229038,124.8322284
g8487,H3c10,782.270423,724.2769722,799.2800448,244.2307968,245.4590096,276.0517572
g8488,H3c11,2309.331482,1846.827724,2146.304859,950.1914582,930.2159032,744.9337859
g8489,H3c13,4400.511384,3761.998286,4039.132085,1885.801973,1904.677636,1766.934225
g8490,H3c14,8072.569476,7226.273175,8012.224021,1918.609095,2074.286652,1919.16865
g8491,H3c15,1244.521128,1122.550752,1081.893038,420.4171925,359.2340011,318.6773961
g8492,H3c2,2186.3209,1703.857649,1951.097946,567.441702,561.5006528,516.5821485
g8493,H3c3,1290.650096,884.529144,1306.23531,371.8140489,324.4694204,330.8561501
g8494,H3c4,1628.929198,1326.008166,1342.168921,495.7520651,437.1909398,427.2712859
g8495,H3c6,925.4624292,860.1770983,893.4843757,394.9005421,440.3513562,406.9733626
g8496,H3c7,1007.149144,549.0993531,845.8966209,281.8982331,207.5340124,235.4559105
g8497,H3c8,587.1833273,496.4675124,508.8976227,191.9824174,187.5180416,173.5472444
g8498,H3f3a,5054.966124,5022.805814,4642.234039,3407.080369,3330.025447,3677.983706
g8499,H3f3b,11206.45627,11394.40074,10915.07706,4724.225562,4773.282284,5230.77484
g8500,H3f3c,36.51876668,45.56189196,45.64539745,18.22617887,23.17638717,36.53626198
g8501,H3f4,2.883060527,5.49884903,6.798250685,2.430157182,4.213888576,1.014896166
g8502,H3f5,24.02550439,16.49654709,18.45239472,10.93570732,4.213888576,18.26813099
g8503,H4c1,779.3873625,686.5705789,882.8014103,297.6942548,313.9346989,255.7538338
g8504,H4c11,1480.932091,1111.553054,1256.705198,543.1401302,568.8749578,536.8800718
g8505,H4c12,2794.646671,2544.396001,2767.859207,1034.031881,974.4617332,1001.702516
g8506,H4c14,1296.416217,1054.207914,1176.097368,470.2354147,479.3298255,447.5692092
g8507,H4c16,3501.95752,3241.964278,3545.773321,1373.038808,1515.946415,1316.320327
g8508,H4c17,117.2444614,133.5434764,152.4750511,54.6785366,51.62013506,51.75970447
g8509,H4c18,3953.637003,3545.972075,4123.624629,1272.187285,1384.262397,1265.575519
g8510,H4c2,1222.417663,1118.623003,1243.108697,490.8917508,416.1214969,495.269329
g8511,H4c3,389.2131712,425.7680249,364.192001,140.9491166,142.2187394,146.1450479
g8512,H4c4,3504.840581,3474.487037,3521.493855,1343.876922,1293.663793,1174.234864
g8513,H4c6,431.4980589,423.4113753,411.7797557,208.9935177,208.5874845,200.9494409
g8514,H4c8,1246.443168,1076.98886,1244.079875,668.2932251,595.2117614,604.878115
g8515,H4c9,317.136658,288.2967991,284.5553501,139.734038,140.1117952,107.5789936
g8516,H60b,99.94609827,125.6879778,139.8497284,145.8094309,131.684018,130.9216054
g8517,H60c,1.922040351,9.426598337,0.971178669,2.430157182,3.160416432,7.104273162
g8518,H6pd,5.766121054,6.284398891,12.6253227,6.075392955,17.90902645,11.16385783
g8519,Habp4,274.8517702,257.6603546,277.7570994,247.8760326,259.1541474,296.3496805
g8520,Hacd1,365.1876668,344.0708393,267.074134,191.9824174,199.1062352,191.8153754
g8521,Hacd2,177.7887325,200.3152147,198.1204485,104.4967588,124.309713,119.7577476
g8522,Hacd3,1503.996575,1567.171974,1516.981081,1207.788119,1270.487406,1178.294449
g8523,Hacd4,23.06448422,36.13529363,33.99125342,99.63644446,92.70554867,126.8620208
g8524,Hace1,624.6631142,637.0809376,619.611991,630.6257887,570.9819021,564.2822683
g8525,Hacl1,26.90856492,14.13989751,29.13536008,27.94680759,29.49722003,29.43198882
g8526,Hadh,568.923944,542.0294044,554.5430201,562.5813876,565.7145413,516.5821485
g8527,Hadha,1348.311306,1253.737579,1291.66763,857.8454853,884.916601,918.4810303
g8528,Hadhb,362.3046062,356.6396371,341.8548916,235.7252467,242.2985931,251.6942492
g8529,Hagh,131.6597641,111.5480803,112.6567256,161.6054526,162.2347102,145.1301517
g8530,Haghl,52.85610966,39.27749307,51.47246947,37.66743632,50.56666291,37.55115814
g8531,Hal,3.844080703,5.49884903,1.942357338,2.430157182,3.160416432,1.014896166
g8532,Hand2,6849.190792,7032.24236,7312.004201,5732.740792,5472.787788,5756.491054
g8533,Hand2os1,251.787286,318.1476939,269.0164914,166.465767,153.806933,181.6664137
g8534,Hao1,0,0.785549861,4.855893346,0,3.160416432,3.044688498
g8535,Hap1,1976.818501,1929.31046,2109.40007,3397.359741,3340.560169,3504.436461
g8536,Hapln4,31.7136658,21.99539612,27.19300274,29.16188618,21.06944288,38.56605431
g8537,Hapstr1,468.0168256,453.26227,403.0391477,501.8274581,523.5756556,492.2246405
g8538,Harbi1,57.66121054,74.62723684,57.29954148,114.2173876,139.058323,123.8173323
g8539,Hars1,1426.153941,1340.933613,1245.051054,958.6970083,923.8950703,947.9130191
g8540,Hars2,108.5952799,192.4597161,153.4462297,176.1863957,127.4701294,154.2642172
g8541,Has3,0,3.142199446,7.769429354,8.505550137,6.320832864,6.089376996
g8542,Haspin,352.6944045,333.0731412,357.3937503,154.3149811,180.1437366,179.6366214
g8543,Hat1,1291.611116,1262.378627,1330.514777,698.6701898,638.4041193,629.235623
g8544,Haus1,261.3974878,342.4997396,384.586753,320.780748,320.2555318,297.3645767
g8545,Haus2,307.5264562,312.6488449,359.3361076,274.6077616,243.3520653,250.679353
g8546,Haus3,774.5822616,740.7735193,726.4416446,448.3640001,406.6402476,436.4053514
g8547,Haus4,313.2925773,288.2967991,219.4863792,325.6410624,309.7208103,264.8878993
g8548,Haus5,191.243015,195.6019155,144.7056217,134.8737236,130.6305459,130.9216054
g8549,Haus6,907.2030458,758.8411661,801.2224021,551.6456803,592.0513449,577.4759185
g8550,Haus7,183.5548536,181.462018,168.9850884,195.6276532,180.1437366,182.6813099
g8551,Haus8,276.7738106,265.5158532,284.5553501,161.6054526,159.0742937,216.1728834
g8552,Hax1,472.8219264,443.8356717,558.4277348,933.1803579,957.6061789,976.3301117
g8553,Hbegf,146.0750667,175.963169,129.166763,150.6697453,135.8979066,172.5323482
g8554,Hbp1,212.3854588,190.1030665,187.4374832,425.2775069,428.7631626,462.7926517
g8555,Hbs1l,1658.720823,1570.314173,1630.608986,1445.943523,1470.647113,1444.197244
g8556,Hccs,133.5818044,135.1145762,142.7632644,99.63644446,113.7749916,92.35555111
g8557,Hcfc1,3773.92623,4058.150584,4273.186145,2506.707133,2200.703309,2252.054592
g8558,Hcfc1r1,211.4244386,205.0285138,175.7833391,155.5300597,168.555543,178.6217252
g8559,Hcfc2,590.0663879,621.3699404,618.6408123,402.1910136,390.8381654,409.0031549
g8560,Hcn1,10.57122193,4.713299169,6.798250685,15.79602168,18.96249859,13.19365016
g8561,Hcn2,1292.572136,1271.805226,1359.650137,1068.054082,1077.702003,923.5555111
g8562,Hcn3,258.5144273,252.9470554,230.1693446,238.1554038,202.2666516,226.321845
g8563,Hcn4,72.07651318,54.20294044,97.11786692,795.8764771,800.6388294,821.0509983
g8564,Hcrtr1,11.53224211,11.78324792,9.711786692,26.731729,22.12291502,32.47667731
g8565,Hcrtr2,5.766121054,3.142199446,14.56768004,29.16188618,10.53472144,16.23833866
g8566,Hdac1,1695.23959,1657.510208,1618.954842,1017.020781,924.9485424,959.0768769
g8567,Hdac10,188.3599544,113.9047299,113.6279043,117.8626233,132.7374901,95.40023961
g8568,Hdac11,187.3989343,148.4689238,220.4575579,323.2109052,306.5603939,311.573123
g8569,Hdac2,3759.510927,3700.725397,3564.225716,2538.299177,2608.397029,2761.532468
g8570,Hdac3,469.9388659,499.6097119,466.1657612,386.3949919,397.1589983,348.109385
g8571,Hdac4,734.2194142,716.4214736,658.4591377,1128.808011,989.2103432,999.6727236
g8572,Hdac5,402.6674536,457.9755692,469.0792972,398.5457779,399.2659426,423.2117012
g8573,Hdac6,426.692958,391.203831,363.2208223,461.7298646,500.3992684,452.6436901
g8574,Hdac7,412.2776554,389.6327313,455.4827959,258.8117399,254.9402588,256.76873
g8575,Hdac8,40.36284738,36.92084349,79.63665088,72.90471546,55.83402363,77.13210862
g8576,Hdac9,426.692958,479.9709653,381.673217,218.7141464,134.8444344,139.0407747
g8577,Hdc,0.961020176,3.927749307,4.855893346,4.860314364,5.26736072,9.134065494
g8578,Hddc2,186.4379141,220.7395111,182.5815898,223.5744608,204.3735959,178.6217252
g8579,Hddc3,159.5293492,237.2360582,234.0540593,168.8959242,114.8284637,126.8620208
g8580,Hdgf,4698.427639,4582.897892,4543.173815,3369.412933,3186.753236,3669.864536
g8581,Hdgfl2,1145.536049,1194.035789,1328.572419,1150.679426,1076.648531,1177.279553
g8582,Hdgfl3,1916.27423,1843.685525,1840.383578,1682.883849,1785.635284,1766.934225
g8583,Hdhd2,458.4066238,483.1131648,470.0504759,349.9426342,364.5013618,379.5711661
g8584,Hdhd3,42.28488773,26.70869529,41.76068278,64.39916532,53.72707934,58.86397763
g8585,Hdhd5,96.10201757,83.26828531,98.08904559,126.3681735,127.4701294,144.1152556
g8586,Hdlbp,5919.884282,5846.847619,6141.733904,5961.175568,5709.819021,5923.948921
g8587,Hdnr,119.1665018,95.05153323,115.5702616,147.0245095,144.3256837,146.1450479
g8588,Hdx,1.922040351,9.426598337,4.855893346,1.215078591,17.90902645,2.029792332
g8589,Heatr1,1797.107729,1827.188978,1733.553925,1300.134092,1271.540878,1255.426557
g8590,Heatr3,1012.915265,1019.64372,1134.336686,806.8121844,634.1902307,690.1293929
g8591,Heatr5a,361.3435861,322.0754432,351.5666783,294.049019,307.613866,285.1858227
g8592,Heatr5b,616.9749528,596.2323448,640.9779217,721.7566831,710.0402251,676.9357428
g8593,Heatr6,397.8623527,376.2783836,327.2872115,363.3084987,269.6888689,322.7369808
g8594,Hebp1,155.6852685,162.6088213,155.3885871,201.7030461,201.2131795,180.6515176
g8595,Hebp2,91.29691669,76.19833656,74.78075753,86.27057996,93.75902082,100.4747204
g8596,Heca,428.6149984,410.8425775,343.7972489,737.5527048,719.5214744,663.7420926
g8597,Hectd1,2708.154855,2475.267613,2676.568412,2394.919903,2380.847045,2167.818211
g8598,Hectd2,673.6751432,586.0201966,576.8801295,568.6567806,500.3992684,562.252476
g8599,Hectd3,200.8532167,227.8094598,249.592918,173.7562385,158.0208216,156.2940096
g8600,Hectd4,2711.037916,2663.01403,2773.686279,2394.919903,2301.836635,2376.886821
g8601,Hecw1,7.688161405,0.785549861,2.913536008,6.075392955,5.26736072,3.044688498
g8602,Hecw2,6.72714123,5.49884903,7.769429354,19.44125746,21.06944288,8.119169328
