baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_name,.T0.s1,.T0.s2,.T0.s3,.T96.s4,.T96.s5,.T96.s6
81.11384997,0.771274416,0.291011836,2.650319744,0.008041563,0.020851195,Rapgef3,Rapgef3,36.51876668,67.55728808,75.7519362,80.19518701,120.0958244,106.5640974
4.851280124,0.757841089,0.983975057,0.770183232,0.441191209,0.579565721,Rapgef3os2,Rapgef3os2,4.805100878,3.142199446,2.913536008,4.860314364,5.26736072,8.119169328
668.4992497,-0.895407087,0.102901471,-8.701596549,3.27E-18,3.91E-17,Rapgef5,Rapgef5,815.9061292,855.4637991,936.2162371,498.1822223,497.238852,407.9882588
866.0341199,-0.506647944,0.085595505,-5.919095237,3.24E-09,2.05E-08,Rapgef6,Rapgef6,1033.096689,937.9465346,1078.979501,744.8431763,714.2541136,687.0847044
46.87309662,1.354832404,0.345072603,3.926224203,8.63E-05,0.000328466,Rapgefl1,Rapgefl1,23.06448422,26.70869529,29.13536008,77.76502983,75.84999437,48.71501597
1284.627205,-0.153215462,0.072260735,-2.120314186,0.033979558,0.0738629,Raph1,Raph1,1447.296385,1319.723767,1290.696451,1273.402363,1185.156162,1191.488099
18.47620083,0.066950863,0.52970202,0.126393445,0.89942049,0.938233568,Rapsn,Rapsn,22.10346404,17.28209695,14.56768004,27.94680759,14.74861002,14.20854632
524.5953544,-0.908189859,0.104255323,-8.711208507,3.01E-18,3.60E-17,Rara,Rara,701.5447282,644.9364362,707.0180712,380.319599,340.2715025,373.4817891
422.658816,0.737117044,0.114670089,6.428154481,1.29E-10,9.32E-10,Rarg,Rarg,348.8503238,291.4389986,311.7483528,513.978244,533.0569049,536.8800718
1938.968551,-0.061842812,0.062207006,-0.994145459,0.320152057,0.457626032,Rars1,Rars1,1835.548536,2076.993834,2027.821061,1877.296423,1916.26583,1899.885623
215.5618559,0.282126527,0.151185417,1.866096164,0.062027913,0.123344229,Rars2,Rars2,194.1260755,183.8186676,205.8898779,244.2307968,234.9242881,230.3814297
2220.281971,-0.082928703,0.054345085,-1.525965097,0.127018557,0.222263373,Rasa1,Rasa1,2366.031673,2270.2391,2216.229723,2151.904185,2159.617895,2157.669249
287.5766163,-0.181107178,0.143022581,-1.266283799,0.205411495,0.325115337,Rasa2,Rasa2,334.4350211,293.0100983,289.4112434,269.7474472,303.3999775,235.4559105
888.3116482,0.155678387,0.086404399,1.801741449,0.071586094,0.139130522,Rasa3,Rasa3,805.3349072,785.5498614,931.3603438,950.1914582,947.0714575,910.3618609
43.666763,1.365290042,0.364308819,3.74761733,0.000178522,0.000644816,Rasa4,Rasa4,32.67468597,15.71099723,25.2506454,69.25947969,65.31527293,53.7894968
8.953753842,0.646807889,0.88711882,0.729110774,0.465933905,0.602738622,Rasal1,Rasal1,15.37632281,0.785549861,4.855893346,18.22617887,7.374305008,7.104273162
1079.023002,-0.171674769,0.075009974,-2.28869257,0.022097221,0.050805269,Rasal2,Rasal2,1152.263191,1131.97735,1144.048472,1082.635025,953.3922903,1009.821685
191.4177304,0.255881717,0.161342773,1.585950908,0.112750446,0.201519052,Rasal3,Rasal3,166.2564904,174.3920692,182.5815898,217.4990678,215.9617895,191.8153754
3.375655869,0.72632259,1.381583594,0.52571744,0.599084545,0.718909692,Rasef,Rasef,0.961020176,0,6.798250685,1.215078591,3.160416432,8.119169328
5.647499959,-0.239988159,1.090397444,-0.220092372,0.825799216,0.889506493,Rasgef1a,Rasgef1a,4.805100878,13.35434764,0,8.505550137,3.160416432,4.059584664
6.68144524,2.439451719,0.972179083,2.509261681,0.012098382,0.029840738,Rasgef1c,Rasgef1c,3.844080703,2.356649584,0,12.15078591,11.58819358,10.14896166
1.925532207,1.701637351,1.593019845,1.068183398,0.285437792,NA,Rasgrf1,Rasgrf1,0.961020176,0.785549861,0.971178669,3.645235773,3.160416432,2.029792332
5.978524369,2.347735747,1.069337222,2.195505495,0.028127357,0.062751728,Rasgrf2,Rasgrf2,0.961020176,4.713299169,0,7.290471546,15.80208216,7.104273162
9.216945205,2.603047383,0.852437086,3.053653373,0.002260731,0.006600292,Rasgrp2,Rasgrp2,0,4.713299169,2.913536008,14.58094309,16.8555543,16.23833866
16.08963155,1.56898022,0.567208174,2.766145292,0.005672326,0.015232974,Rasgrp4,Rasgrp4,9.610201757,7.069948753,7.769429354,19.44125746,24.22985931,28.41709265
285.4300102,0.747726055,0.182529742,4.096461464,4.20E-05,0.000167431,Rasip1,Rasip1,193.1650553,264.7303033,180.6392325,287.9736261,458.2603826,327.8114616
5.40082338,5.02735028,1.464637771,3.432487118,0.000598072,0.001967607,Rasl10a,Rasl10a,0,0.785549861,0,10.93570732,10.53472144,10.14896166
150.1555873,2.16150223,0.205293794,10.52882403,6.36E-26,1.13E-24,Rasl10b,Rasl10b,43.24590791,52.63184072,68.95368551,241.8006396,250.7263703,243.5750799
320.6501258,-1.245440629,0.133736899,-9.312617825,1.25E-20,1.70E-19,Rasl11a,Rasl11a,426.692958,438.3368227,488.5028706,188.3371816,178.0367923,203.9941294
28.10468125,-0.497026381,0.478519683,-1.038674893,0.298955961,0.433722227,Rasl11b,Rasl11b,45.16794826,36.13529363,17.48121605,15.79602168,34.76458075,19.28302715
3.213768831,-1.409167814,1.476239296,-0.954565983,0.339797227,0.47868924,Rasl2-9,Rasl2-9,0,6.284398891,7.769429354,0,4.213888576,1.014896166
305.6936696,-0.259021959,0.14077916,-1.839916927,0.065780434,0.129695653,Rassf1,Rassf1,331.5519606,373.1361842,294.2671368,261.2418971,264.4215081,309.5433306
188.1144836,-0.050746432,0.183809404,-0.276081803,0.782485237,0.859399335,Rassf2,Rassf2,208.5413781,184.6042174,181.6104111,174.9713171,149.5930444,229.3665335
201.2891173,0.62368834,0.156336186,3.989404847,6.62E-05,0.000255939,Rassf3,Rassf3,161.4513895,164.9654709,148.5903364,246.660954,247.5659538,238.500599
2.356896873,4.829163372,1.870426632,2.581851268,0.009827193,0.024893178,Rassf4,Rassf4,0,0,0,3.645235773,9.481249296,1.014896166
41.7653856,-0.10666848,0.353693315,-0.301584664,0.7629687,0.844876133,Rassf7,Rassf7,48.05100878,48.70409141,33.02007475,42.52775069,31.60416432,46.68522364
1583.23185,-1.513059663,0.073648376,-20.54437235,8.64E-94,1.18E-91,Rassf8,Rassf8,2219.956606,2391.999328,2420.177244,894.297843,744.8048058,828.1552715
1286.338478,-0.7099467,0.078431752,-9.051776651,1.41E-19,1.82E-18,Raver1,Raver1,1696.20061,1424.987449,1670.427311,974.49303,977.6221496,974.3003194
269.9769033,-0.533662122,0.142363261,-3.748594391,0.000177828,0.000642442,Rb1,Rb1,310.4095167,315.0054944,332.1431049,234.5101681,235.9777603,191.8153754
1216.096572,0.237107524,0.071826449,3.301117169,0.000963007,0.003031083,Rb1cc1,Rb1cc1,1126.315646,1084.844359,1137.250222,1402.200694,1291.556849,1254.411661
219.361506,0.038050956,0.153388987,0.248068373,0.804081506,0.873687768,Rbak,Rbak,238.3330036,216.8117618,194.2357338,222.3593822,219.122206,225.3069489
2800.469875,-0.81515532,0.051552854,-15.81203078,2.57E-56,1.34E-54,Rbbp4,Rbbp4,3571.150973,3499.624633,3642.891188,2072.924076,1947.869994,2068.358386
824.1096181,0.25758277,0.080913814,3.183421424,0.001455456,0.004413914,Rbbp5,Rbbp5,756.3228783,748.6290179,747.8075753,866.3510354,935.4832639,890.0639376
2424.12812,-0.531541591,0.053468017,-9.941299922,2.75E-23,4.29E-22,Rbbp6,Rbbp6,2887.865628,2818.552903,2890.22772,2040.116954,1902.570692,2005.434824
5825.756168,-0.673672769,0.043600381,-15.45107534,7.42E-54,3.54E-52,Rbbp7,Rbbp7,7221.1056,7428.15949,6835.155474,4420.455914,4513.074665,4536.585862
748.6300831,0.115685492,0.088871139,1.301721717,0.193011533,0.309873083,Rbbp8,Rbbp8,688.0904458,769.8388642,697.3062845,756.9939622,758.4999437,821.0509983
147.2260464,0.649831455,0.213066123,3.049905102,0.002289137,0.006676522,Rbbp9,Rbbp9,93.21895704,146.1122742,103.9161176,151.8848239,208.5874845,179.6366214
426.5768964,-0.070304347,0.113438785,-0.619755819,0.53541856,0.664107748,Rbck1,Rbck1,431.4980589,413.984777,465.1945826,448.3640001,406.6402476,393.7797124
287.1309969,-0.04852334,0.143779819,-0.337483667,0.735752323,0.825758575,Rbfa,Rbfa,264.2805483,334.644241,275.8147421,297.6942548,257.0472031,293.304992
27.79146066,0.563793041,0.464293023,1.214304356,0.224631523,0.349357865,Rbfox1,Rbfox1,16.33734299,36.92084349,13.59650137,32.80712196,30.55069218,36.53626198
2696.877115,-0.199714619,0.050930055,-3.921350895,8.81E-05,0.000334452,Rbfox2,Rbfox2,2883.060527,2867.256994,2897.997149,2603.913421,2430.360236,2498.674361
4.836325833,0.010624287,1.029741317,0.010317433,0.991768026,0.99472014,Rbfox3,Rbfox3,3.844080703,4.713299169,5.827072015,8.505550137,1.053472144,5.07448083
417.72461,-0.482936208,0.126592926,-3.814875145,0.000136252,0.000503281,Rbis,Rbis,499.7304914,502.7519113,458.3963319,354.8029486,291.8117839,398.8541933
28.99747596,-0.11349014,0.434322303,-0.261303966,0.793858108,0.867046677,Rbks,Rbks,26.90856492,27.49424515,35.93361076,31.59204337,35.8180529,16.23833866
397.4579597,-0.830572553,0.124988739,-6.645179052,3.03E-11,2.29E-10,Rbl1,Rbl1,566.0408835,445.4067714,515.6958734,289.1887047,279.1701182,289.2454073
339.1034033,0.389442555,0.126744027,3.072669876,0.00212153,0.006231853,Rbl2,Rbl2,303.6823755,296.1522978,281.6418141,342.6521627,404.5333033,405.9584664
760.2643326,-0.977324938,0.096386612,-10.13963366,3.68E-24,6.00E-23,Rbm10,Rbm10,1061.927294,941.8742839,1023.622317,466.590179,496.1853798,571.3865415
3.77705069,1.356093178,1.130760816,1.199275001,0.230421032,0.356014366,Rbm11,Rbm11,1.922040351,1.571099723,2.913536008,4.860314364,6.320832864,5.07448083
501.1196356,-0.626252732,0.11020106,-5.682819478,1.32E-08,7.96E-08,Rbm12,Rbm12,653.4937195,586.0201966,586.5919162,351.1577128,423.4958019,405.9584664
229.2959023,-0.304069226,0.156091893,-1.948014213,0.051413262,0.105035195,Rbm12b1,Rbm12b1,246.021165,289.8678989,223.3710939,211.4236748,198.0527631,207.0388179
320.033365,0.301025133,0.148280477,2.030106311,0.042345734,0.089215367,Rbm12b2,Rbm12b2,291.1891132,304.7933462,263.1894194,390.0402277,391.8916376,279.0964457
613.7623963,-0.555219424,0.092396063,-6.00912429,1.87E-09,1.22E-08,Rbm14,Rbm14,743.829616,728.2047215,719.6433939,483.6012792,513.0409341,494.2544329
1058.33641,-0.27234324,0.076617061,-3.554603069,0.00037855,0.001292417,Rbm15,Rbm15,1175.327675,1082.487709,1216.886873,973.2779514,973.4082611,928.6299919
734.5815106,-0.258098465,0.088235571,-2.925106754,0.003443381,0.00970564,Rbm15b,Rbm15b,747.6736967,831.8973033,819.6747968,692.5947969,646.8318964,668.8165734
2522.482882,-0.28079889,0.057911396,-4.848767428,1.24E-06,6.06E-06,Rbm17,Rbm17,2844.61972,2725.858019,2733.867954,2171.345442,2212.291502,2446.914656
450.3316359,-0.03772635,0.11277155,-0.334537836,0.737973745,0.827594665,Rbm18,Rbm18,435.3421396,471.3299169,461.3098679,469.0203361,396.1055261,468.8820287
767.015542,-0.551035138,0.091166862,-6.044248176,1.50E-09,9.87E-09,Rbm19,Rbm19,875.48938,857.8204487,1002.256387,637.9162603,625.7624535,602.8483226
17.36062716,1.191535299,0.556910972,2.139543586,0.03239167,0.070941375,Rbm20,Rbm20,7.688161405,8.641048476,15.53885871,21.87141464,18.96249859,31.46178115
467.9572537,-0.345228624,0.108781263,-3.173603761,0.001505591,0.004551719,Rbm22,Rbm22,549.7035405,508.2507603,512.7823373,438.6433714,378.1964997,420.1670127
3214.709777,-0.642529922,0.053015225,-12.11972441,8.30E-34,2.13E-32,Rbm25,Rbm25,3801.795815,3988.236647,3966.293685,2539.514255,2359.777603,2632.640655
1036.378013,-0.023552652,0.077286703,-0.304743909,0.760561205,0.843337112,Rbm26,Rbm26,1091.71892,1073.846661,968.2651332,1023.096174,1055.579088,1005.762101
1420.637066,-0.910800012,0.067395659,-13.51422369,1.29E-41,4.40E-40,Rbm27,Rbm27,1947.987896,1819.333479,1796.680538,1008.515231,960.7665953,990.5386581
900.3958306,-0.321392487,0.088814843,-3.618679892,0.00029611,0.001028458,Rbm28,Rbm28,929.3065099,967.7974293,1103.258968,852.9851709,756.3929994,792.6339057
4559.220805,-0.630542983,0.050282498,-12.54000918,4.51E-36,1.27E-34,Rbm3,Rbm3,5686.35638,5772.220382,5160.843448,3506.716814,3577.591401,3651.596405
158.38375,-0.346668469,0.17671274,-1.961762742,0.049790113,0.102197677,Rbm3-ps,Rbm3-ps,172.9836316,191.6741662,167.0427311,137.3038808,143.2722116,138.0258786
1484.7712,-0.204648762,0.061643024,-3.319901416,0.000900492,0.002854231,Rbm33,Rbm33,1596.254512,1584.454071,1588.848303,1388.83483,1382.155453,1368.080032
1040.484286,-0.380394494,0.075856112,-5.014684844,5.31E-07,2.71E-06,Rbm34,Rbm34,1128.237686,1221.530035,1180.953262,877.2867427,885.9700731,948.9279153
264.5593108,-0.923739276,0.152976411,-6.038442575,1.56E-09,1.02E-08,Rbm38,Rbm38,322.902779,340.9286399,374.8749663,210.2085962,151.6999887,186.7408946
1677.844244,-0.56799598,0.068624959,-8.276813345,1.27E-16,1.36E-15,Rbm39,Rbm39,1916.27423,1985.87005,2111.342427,1272.187285,1456.951975,1324.439497
3.045757535,-1.663503385,1.465090879,-1.135426757,0.256196554,0.386364681,Rbm3os,Rbm3os,10.57122193,2.356649584,0.971178669,1.215078591,3.160416432,0
184.2310802,0.425476581,0.162984951,2.610526789,0.009040289,0.023107816,Rbm4,Rbm4,153.7632281,168.1076703,149.5615151,210.2085962,208.5874845,215.1579872
223.7884476,-0.45216375,0.161947682,-2.792035954,0.005237754,0.014201416,Rbm41,Rbm41,242.1770843,294.581198,237.938774,207.7784391,165.3951266,194.8600639
833.3180366,-0.338014092,0.097337997,-3.472581136,0.000515479,0.001715937,Rbm42,Rbm42,1006.188124,948.9442326,835.2136555,792.2312414,652.0992571,765.2317092
111.1716883,0.716702808,0.239376458,2.994040495,0.002753094,0.007904219,Rbm43,Rbm43,82.64773511,98.19373268,70.89604285,142.1641952,169.6090152,103.5194089
297.3512238,0.76382537,0.137823891,5.542038945,2.99E-08,1.74E-07,Rbm45,Rbm45,236.4109632,231.7372091,192.2933765,402.1910136,357.1270568,364.3477236
152.684204,-0.013049905,0.185572809,-0.070322288,0.943937143,0.967042437,Rbm48,Rbm48,159.5293492,146.8978241,154.4174084,130.0134092,151.6999887,173.5472444
99.71956276,-0.185588616,0.223123111,-0.831776752,0.405534969,0.545537367,Rbm4b,Rbm4b,120.127522,102.121482,96.14668825,95.99120869,89.54513224,94.38534344
1377.662984,-0.134303468,0.065973068,-2.035731721,0.041777302,0.088166778,Rbm5,Rbm5,1423.27088,1476.833739,1423.747929,1334.156293,1349.497816,1258.471246
986.7076384,-0.465752487,0.077965187,-5.973851954,2.32E-09,1.49E-08,Rbm6,Rbm6,1134.964827,1104.483105,1195.520942,820.1780489,794.3179966,870.7809105
378.8190519,-0.012751358,0.131963544,-0.096627885,0.923021911,0.952965963,Rbm7,Rbm7,378.6419492,401.4159792,362.2496436,317.1355123,375.0360833,438.4351437
1530.626662,-0.340065589,0.072193773,-4.710456,2.47E-06,1.16E-05,Rbm8a,Rbm8a,1672.175106,1827.188978,1631.580164,1263.681735,1335.802679,1453.33131
1511.557621,-0.694236501,0.064944181,-10.68974141,1.14E-26,2.08E-25,Rbms1,Rbms1,1777.887325,1899.459565,1927.789658,1147.03419,1140.910332,1176.264656
199.7798277,-0.311443685,0.156277672,-1.992886646,0.046273861,0.096111771,Rbms2,Rbms2,229.683822,213.6695623,220.4575579,183.4768672,172.7694316,178.6217252
1499.944434,-0.90746231,0.067783471,-13.38766365,7.14E-41,2.36E-39,Rbms3,Rbms3,1950.870957,1862.538721,2057.9276,1030.386645,1085.076308,1012.866374
345.8220855,-0.978011455,0.127784045,-7.65362729,1.95E-14,1.84E-13,Rbmx,Rbmx,494.9253905,426.5535748,454.5116172,249.0911112,228.6034552,221.2473642
324.9723717,-0.311023102,0.135138988,-2.301505338,0.021363084,0.049286174,Rbmx2,Rbmx2,316.1756378,373.1361842,389.4426464,318.3505909,266.5284524,286.2007188
1924.336921,-0.453541023,0.064608768,-7.019806125,2.22E-12,1.82E-11,Rbmxl1,Rbmxl1,2395.823298,2207.395111,2070.552923,1594.183111,1633.935295,1644.131789
24.77642923,0.662608229,0.470697048,1.407716983,0.159214891,0.266485831,Rbmxl2,Rbmxl2,24.98652457,18.06764681,14.56768004,25.51665041,43.1923579,22.32771565
222.6113735,1.053631032,0.159623937,6.600708205,4.09E-11,3.06E-10,Rbp4,Rbp4,134.5428246,161.8232715,136.9361924,323.2109052,267.5819246,311.573123
1203.562396,0.231134307,0.071836061,3.217524808,0.001293018,0.003960521,Rbpj,Rbpj,1106.134222,1108.410854,1106.172504,1365.748336,1322.107541,1212.800918
19.23923063,0.973002128,0.507259889,1.918153098,0.055091601,0.111570401,Rbpjl,Rbpjl,12.49326228,15.71099723,10.68296536,21.87141464,24.22985931,30.44688498
113.8703753,0.585851723,0.206183074,2.841415211,0.004491379,0.012356249,Rbpms,Rbpms,89.37487634,89.5526842,94.20433091,144.5943523,127.4701294,138.0258786
1275.362307,-0.000596425,0.068493926,-0.008707711,0.993052339,0.995390678,Rbsn,Rbsn,1312.75356,1231.742183,1282.927022,1302.56425,1224.134631,1298.052196
1070.872631,-0.834420494,0.081482781,-10.24045181,1.31E-24,2.17E-23,Rbx1,Rbx1,1372.336811,1435.985147,1309.148846,705.9606614,839.6172988,762.1870207
1361.22762,-0.39077597,0.066044229,-5.916882903,3.28E-09,2.08E-08,Rc3h1,Rc3h1,1560.696765,1536.535529,1536.404655,1183.486548,1129.322138,1220.920088
3293.563509,-0.507392757,0.053032552,-9.567571988,1.09E-21,1.57E-20,Rc3h2,Rc3h2,3828.70438,3696.797648,4075.065696,2822.627567,2628.412999,2709.772763
312.1649804,0.271383421,0.142457943,1.905007296,0.056779123,0.114417045,Rcan1,Rcan1,300.799315,312.6488449,234.0540593,362.0934201,350.806224,312.5880191
1.859876665,0.050912436,1.57806695,0.032262533,0.974262688,NA,Rcan2,Rcan2,0.961020176,1.571099723,2.913536008,3.645235773,1.053472144,1.014896166
865.0139631,-0.454685612,0.082921328,-5.48333729,4.17E-08,2.39E-07,Rcan3,Rcan3,1045.589951,1015.715971,938.1585945,759.4241194,725.8423072,705.3528354
353.5555087,-0.029699091,0.124902062,-0.237779031,0.812052483,0.879657927,Rcbtb1,Rcbtb1,360.3825659,389.6327313,320.4889608,363.3084987,344.4853911,343.0349041
239.1132879,0.200403595,0.157173289,1.275048685,0.202292011,0.321285145,Rcbtb2,Rcbtb2,225.8397413,218.3828615,224.3422726,206.5633605,286.5444232,273.0070687
700.0005594,-0.773521341,0.092853342,-8.330570792,8.05E-17,8.79E-16,Rcc1,Rcc1,877.4114204,828.7551038,944.9568451,505.4726939,501.4527405,541.9545527
141.0484356,0.022454023,0.188635375,0.119033999,0.90524842,0.941723829,Rcc1l,Rcc1l,151.8411878,125.6879778,142.7632644,140.9491166,134.8444344,150.2046326
5946.652972,-0.175824534,0.040083708,-4.38643384,1.15E-05,4.94E-05,Rcc2,Rcc2,6397.51131,6183.062959,6348.594961,5464.208424,5567.600281,5718.939896
43.33072951,0.618557636,0.363442707,1.701939877,0.08876664,0.16596081,Rccd1,Rccd1,46.12896843,26.70869529,30.10653875,43.74282928,45.29930219,67.99804313
161.7221575,0.017750025,0.178189974,0.09961293,0.920651628,0.951597275,Rce1,Rce1,159.5293492,171.2498698,151.5038724,149.4546667,155.9138773,182.6813099
285.8423833,0.039031603,0.148352,0.263101295,0.792472506,0.866502616,Rchy1,Rchy1,315.2146176,234.0938587,297.1806728,314.7053551,269.6888689,284.1709265
804.0056692,-0.060025077,0.094065162,-0.638122294,0.523394075,0.653699499,Rcl1,Rcl1,910.0861064,755.6989667,798.3088661,750.9185693,759.5534158,849.468091
627.1506144,0.08055588,0.09881243,0.815240357,0.414934742,0.553955178,Rcn1,Rcn1,604.4816905,610.3722423,613.7849189,673.1535394,570.9819021,690.1293929
632.9249161,-0.119188154,0.099414668,-1.198899079,0.23056719,0.356208654,Rcn2,Rcn2,663.1039212,703.067126,608.9290256,661.0027535,593.1048171,568.341853
404.4112796,-0.148979774,0.120041425,-1.241069698,0.214580003,0.336816691,Rcn3,Rcn3,450.7184624,429.6957742,396.240897,346.2973984,380.303444,423.2117012
485.793321,-0.308887612,0.104094489,-2.967377196,0.003003522,0.008543102,Rcor1,Rcor1,534.3272177,537.3161052,541.9176974,410.6965638,427.7096905,462.7926517
824.4228608,-0.985469592,0.094610336,-10.41608802,2.09E-25,3.63E-24,Rcor2,Rcor2,1144.575029,1120.194102,1023.622317,493.321908,546.7520427,618.0717651
825.1650885,-0.202082785,0.085781511,-2.355784856,0.018483619,0.043359491,Rcor3,Rcor3,912.9691669,900.2401412,836.1848342,712.0360543,810.1200787,779.4402555
21.7089394,1.38493102,0.511709827,2.706477279,0.006800124,0.017922464,Rcsd1,Rcsd1,6.72714123,16.49654709,12.6253227,27.94680759,41.08541362,25.37240415
5.086130576,1.178508683,1.172529743,1.00509918,0.314849095,0.451562269,Rd3,Rd3,0.961020176,1.571099723,6.798250685,17.01110027,3.160416432,1.014896166
1.930372096,1.012030053,1.892599102,0.534730283,0.592836378,NA,Rdh1,Rdh1,0,0,3.884714677,2.430157182,5.26736072,0
39.35996142,-0.528435699,0.374646861,-1.410490125,0.15839501,0.265533389,Rdh10,Rdh10,35.5577465,59.70178947,43.70304011,41.3126721,29.49722003,26.38730032
783.5954784,0.421668348,0.08573216,4.918438389,8.72E-07,4.34E-06,Rdh11,Rdh11,679.4412642,675.5728808,655.5456017,831.1137563,931.2693753,928.6299919
3.393241334,0.576696678,1.209036321,0.476988712,0.63337016,0.745646502,Rdh12,Rdh12,1.922040351,2.356649584,3.884714677,4.860314364,6.320832864,1.014896166
322.250809,0.099959626,0.137756224,0.725626932,0.468067506,0.604766226,Rdh13,Rdh13,297.9162545,360.5673864,273.8723847,325.6410624,321.3090039,354.198762
15.93172521,-0.919586198,0.739340221,-1.243793008,0.213575754,0.335542141,Rdh5,Rdh5,5.766121054,9.426598337,47.58775479,6.075392955,9.481249296,17.25323482
1602.183959,1.431257608,0.168653962,8.486356279,2.13E-17,2.42E-16,Rdm1,Rdm1,688.0904458,909.6667395,1002.256387,2476.330169,2111.158177,2425.601837
2.31322089,2.688976602,1.6934013,1.587914573,0.112305658,0.20090925,Rdur,Rdur,1.922040351,0,0,3.645235773,5.26736072,3.044688498
7443.415323,-0.260514811,0.04856913,-5.363794109,8.15E-08,4.55E-07,Rdx,Rdx,7956.286034,8039.317282,8344.367126,7037.735199,6231.287732,7051.498562
12.1442643,4.281116548,0.943011249,4.539836139,5.63E-06,2.51E-05,Rec114,Rec114,0,1.571099723,1.942357338,19.44125746,32.65763646,17.25323482
445.3634024,2.055838849,0.1247091,16.48507482,4.70E-61,2.93E-59,Rec8,Rec8,183.5548536,188.5319667,144.7056217,737.5527048,749.0186944,668.8165734
45.22673032,0.327950596,0.338984727,0.967449476,0.333319387,0.471733965,Reck,Reck,46.12896843,38.49194321,35.93361076,38.88251491,63.20832864,48.71501597
455.6546579,-0.314316382,0.113123733,-2.778518482,0.005460741,0.014741888,Recql,Recql,530.483137,474.4721163,511.8111587,365.7386559,441.4048283,410.0180511
577.2301201,0.511837541,0.101882622,5.023796312,5.07E-07,2.59E-06,Recql4,Recql4,431.4980589,490.9686634,505.012908,658.5725963,723.7353629,653.5931309
175.4790982,-0.227267763,0.166643212,-1.363798503,0.172630992,0.283863642,Recql5,Recql5,191.243015,180.6764681,196.1780912,160.390374,155.9138773,168.4727636
2.800639023,2.446053584,1.474997789,1.658343898,0.097248073,0.178754147,Redrum,Redrum,0.961020176,1.571099723,0,6.075392955,2.106944288,6.089376996
850.629582,1.341268268,0.085032109,15.77366816,4.72E-56,2.44E-54,Reep2,Reep2,462.2507045,476.043216,505.9840867,1245.455556,1264.166573,1149.877356
1456.683311,0.622531602,0.078109779,7.96995731,1.59E-15,1.60E-14,Reep3,Reep3,1210.885421,1196.392439,1032.362925,1867.575794,1621.29363,1811.589656
226.13245,0.098305022,0.185999481,0.528523099,0.597136319,0.71734808,Reep4,Reep4,206.6193378,195.6019155,254.4488113,176.1863957,228.6034552,295.3347843
690.6006424,0.630339619,0.089953136,7.007422423,2.43E-12,1.99E-11,Reep5,Reep5,529.5221168,542.8149543,553.5718415,871.2113498,784.8367473,861.646845
420.9905024,1.414932151,0.118911603,11.89902513,1.20E-32,2.88E-31,Reep6,Reep6,213.346479,215.240662,261.247062,605.1091383,607.8534271,623.146246
5.929494577,1.872685802,1.014670882,1.845609089,0.064948986,0.128302733,Reg4,Reg4,0,5.49884903,1.942357338,8.505550137,9.481249296,10.14896166
160.0591447,-0.845768625,0.178562965,-4.736528782,2.17E-06,1.03E-05,Rel,Rel,219.1126001,198.7441149,199.0916272,120.2927805,106.4006865,116.7130591
497.3237071,8.75E-05,0.111809667,0.000782587,0.999375586,0.999679664,Rela,Rela,483.3931484,475.2576662,533.1770894,516.4084012,537.2707934,438.4351437
87.26417385,0.411594324,0.242404387,1.69796566,0.089514243,0.167090063,Relb,Relb,86.49181581,71.48503739,67.01132818,91.13089433,94.81249296,112.6534744
676.8584551,-0.038258745,0.098710698,-0.387584586,0.698323478,0.796955447,Relch,Relch,744.7906362,677.9295304,636.1220283,602.6789812,695.291615,704.3379392
528.1264141,0.597224412,0.103202293,5.786929648,7.17E-09,4.41E-08,Rell1,Rell1,445.9133615,420.2691759,394.2985397,664.6479893,647.8853686,595.7440495
75.54211322,0.783854398,0.267812725,2.92687511,0.003423863,0.00966155,Rell2,Rell2,54.77815001,57.34513988,54.38600548,87.48565855,120.0958244,79.16190095
5.571881565,3.495937109,1.218274697,2.869580332,0.004110169,0.011397328,Reln,Reln,0.961020176,0.785549861,0.971178669,18.22617887,8.427777152,4.059584664
180.7597572,-1.051869297,0.178893894,-5.879850195,4.11E-09,2.59E-08,Relt,Relt,259.4754474,261.5881039,209.7745926,132.4435664,111.6680473,109.6087859
3.793776495,0.495842894,1.18530959,0.418323531,0.675710587,0.780812758,Rem1,Rem1,1.922040351,0.785549861,6.798250685,6.075392955,2.106944288,5.07448083
26.91596853,0.905991042,0.42974573,2.108202548,0.035013473,0.075751846,Rem2,Rem2,18.25938334,21.20984626,16.51003738,42.52775069,29.49722003,33.49157348
305.2972927,0.696346787,0.132854582,5.241420938,1.59E-07,8.63E-07,Renbp,Renbp,223.9177009,256.0892548,218.5152006,356.0180272,383.4638604,393.7797124
10.08168604,0.46254712,0.716150565,0.645879711,0.51835726,0.649407024,Reno1,Reno1,4.805100878,7.069948753,13.59650137,12.15078591,14.74861002,8.119169328
3.274694708,-0.648537472,1.199429415,-0.540704992,0.588710937,0.710417754,Rep15,Rep15,3.844080703,2.356649584,5.827072015,2.430157182,3.160416432,2.029792332
646.9062765,0.52543631,0.093408682,5.625133547,1.85E-08,1.10E-07,Repin1,Repin1,568.923944,522.3906579,500.1570146,761.8542766,739.5374451,788.574321
1335.901687,-0.036259215,0.072634578,-0.499200463,0.617638169,0.733308773,Reps1,Reps1,1395.401295,1317.367118,1347.995993,1201.712727,1372.674204,1380.258786
