baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_name
6.711562752,0.197452101,0.986047417,0.20024605,0.841288153,0.900079822,Pkd2l2,Pkd2l2
131.6782869,0.798546341,0.195095736,4.093099928,4.26E-05,0.000169762,Pkdcc,Pkdcc
2.361256453,0.559337423,1.64998593,0.338995268,0.734613295,0.824923821,Pkdrej,Pkdrej
9.029445126,-0.619268762,0.757472473,-0.817546227,0.413616343,0.552660086,Pkhd1,Pkhd1
5.223172081,1.640923181,1.125549971,1.457885676,0.144872057,0.24716051,Pkhd1l1,Pkhd1l1
285.1906604,-0.295827793,0.141430902,-2.091677193,0.036467402,0.078450088,Pkia,Pkia
533.6952704,-0.089887068,0.118482726,-0.758651249,0.448061207,0.586073992,Pkig,Pkig
4.893492941,1.317620068,1.111622987,1.185312002,0.23589411,0.362724586,Pklr,Pklr
7484.546155,-0.362526352,0.043981669,-8.24266928,1.68E-16,1.80E-15,Pkm,Pkm
169.381392,0.124340281,0.188474931,0.659717874,0.509434894,0.64151213,Pkmyt1,Pkmyt1
786.3208269,-0.409824036,0.084993541,-4.821825682,1.42E-06,6.87E-06,Pkn1,Pkn1
1124.814753,-0.591767604,0.078240531,-7.563440552,3.93E-14,3.61E-13,Pkn2,Pkn2
33.62587694,0.304292351,0.400587316,0.759615541,0.447484427,0.585453201,Pkn3,Pkn3
341.263375,-0.838873754,0.134757946,-6.225041125,4.81E-10,3.31E-09,Pknox1,Pknox1
2.412694541,2.826215605,1.768235286,1.598325532,0.109970548,0.197347443,Pknox2,Pknox2
161.8454186,-1.384556711,0.18229651,-7.595080726,3.08E-14,2.85E-13,Pkp2,Pkp2
3.240013827,0.536413711,1.306220958,0.410660775,0.681321293,0.784582242,Pkp3,Pkp3
903.3363409,0.020163324,0.080435528,0.25067684,0.802063968,0.872447643,Pkp4,Pkp4
207.5868744,0.215284341,0.158901466,1.354829166,0.175471992,0.287694944,Pla2g12a,Pla2g12a
106.7307463,-0.554896642,0.224846021,-2.467896208,0.013590972,0.033032062,Pla2g15,Pla2g15
2.973160792,0.384782048,1.354879677,0.28399721,0.776412519,0.854935501,Pla2g1b,Pla2g1b
47.54716288,1.004634255,0.335875306,2.991092933,0.002779809,0.00796912,Pla2g2a,Pla2g2a
2.84590013,1.611156284,1.385559017,1.162820396,0.24490238,0.373267072,Pla2g2c,Pla2g2c
23.95328734,4.043303399,0.654194793,6.180580227,6.39E-10,4.37E-09,Pla2g2e,Pla2g2e
17.04872851,2.456484264,0.61946662,3.965482863,7.32E-05,0.000281521,Pla2g3,Pla2g3
3.925463518,5.568710079,1.589776527,3.502825702,0.000460351,0.001545393,Pla2g4b,Pla2g4b
46.58078888,0.359996478,0.319648994,1.126224341,0.260070573,0.390553408,Pla2g4c,Pla2g4c
3.070611389,1.743388338,1.353138197,1.288403758,0.197605451,0.315535951,Pla2g5,Pla2g5
407.8526318,0.278081177,0.114409814,2.430570998,0.015075052,0.036220386,Pla2g6,Pla2g6
4.099702122,1.430650005,1.319833589,1.083962415,0.278381464,0.411745058,Pla2r1,Pla2r1
1037.385585,-0.367883129,0.077644689,-4.738033402,2.16E-06,1.02E-05,Plaa,Plaa
4.718655483,1.00256445,1.066624606,0.939941235,0.347247704,0.486553804,Plaat1,Plaat1
3.655704535,-0.96240837,1.341136623,-0.717606509,0.472999943,0.609020141,Plac1,Plac1
10.70685672,0.383637827,0.682239743,0.562321136,0.57389724,0.697508951,Plag1,Plag1
362.330445,-0.193963069,0.134825584,-1.438622129,0.150257613,0.254496892,Plagl2,Plagl2
173.7778182,-0.04069061,0.192690366,-0.211170964,0.832753867,0.894238186,Plat,Plat
2.892367738,1.139562752,1.264594472,0.901129,0.367519735,0.507341765,Platr14,Platr14
20.17692685,0.177712823,0.487713542,0.364379512,0.715574632,0.81023252,Platr20,Platr20
133.9986736,-0.08566794,0.193961329,-0.441675358,0.658724144,0.766907643,Platr25,Platr25
3.462532085,-1.484352829,1.250709104,-1.186809006,0.235302965,0.362085465,Platr27,Platr27
5.666288001,-2.729772803,1.117679566,-2.442357259,0.014591699,0.035170407,Plau,Plau
385.183957,0.234678009,0.113562674,2.066506538,0.038780676,0.082814038,Plaur,Plaur
11.79719689,1.135841399,0.709104513,1.601796883,0.109200532,0.196185165,Plb1,Plb1
3.377725618,3.310716149,1.513369821,2.187645149,0.02869546,0.06383149,Plbd1,Plbd1
1073.187129,0.174391277,0.071885452,2.425960626,0.015267927,0.036637498,Plbd2,Plbd2
12.12921377,-0.716308584,0.659276727,-1.086506704,0.277254876,0.410418077,Plcb1,Plcb1
23.80132558,0.876301086,0.495836901,1.767317206,0.07717512,0.148112752,Plcb2,Plcb2
719.1989048,-0.192542274,0.085138098,-2.261528944,0.023726522,0.054145778,Plcb3,Plcb3
2572.926245,-0.895425706,0.056498835,-15.84856948,1.44E-56,7.61E-55,Plcb4,Plcb4
2.977910796,2.54549585,1.433350183,1.77590646,0.075748336,0.145839571,Plcd1,Plcd1
685.6086603,0.870137716,0.096138923,9.05083698,1.42E-19,1.83E-18,Plcd3,Plcd3
4.511760034,1.995856785,1.17402555,1.700011372,0.089128786,0.166477388,Plcd4,Plcd4
362.0951573,-1.176012312,0.127937056,-9.192116402,3.85E-20,5.14E-19,Plce1,Plce1
816.4305755,0.070145825,0.083620719,0.838856992,0.401549565,0.541645265,Plcg1,Plcg1
3.822922221,2.343829218,1.421759942,1.648540762,0.099241753,0.181882424,Plcg2,Plcg2
314.2327561,1.050901164,0.12737011,8.250767486,1.57E-16,1.68E-15,Plch1,Plch1
23.29307935,1.924828271,0.53049785,3.628343206,0.000285246,0.000992701,Plch2,Plch2
75.96612586,8.875396487,1.201327514,7.387990689,1.49E-13,1.33E-12,Plcl1,Plcl1
652.5909506,0.728963453,0.093958598,7.758347514,8.60E-15,8.29E-14,Plcl2,Plcl2
31.12272676,0.088279048,0.412068979,0.214233666,0.830364844,0.892496466,Plcxd2,Plcxd2
888.273894,-0.553098015,0.090697964,-6.098240668,1.07E-09,7.16E-09,Plcxd3,Plcxd3
58.47331013,0.584350764,0.318674302,1.833692773,0.066699612,0.131122812,Pld1,Pld1
38.79810144,-0.228575638,0.367721291,-0.621600227,0.534204771,0.663026303,Pld2,Pld2
498.7435236,0.295048961,0.10640591,2.772862524,0.005556559,0.014961219,Pld3,Pld3
3.028278489,2.450237227,1.506209935,1.626756782,0.103788764,0.188475675,Pld4,Pld4
13591.3962,-0.378633607,0.047059568,-8.045836813,8.57E-16,8.76E-15,Plec,Plec
32.79989909,1.342961952,0.409980285,3.275674465,0.0010541,0.003290503,Plek,Plek
8.4049188,0.372345552,0.865753353,0.430082714,0.667135474,0.773552712,Plek2,Plek2
188.8311304,0.794094473,0.169258916,4.691596115,2.71E-06,1.26E-05,Plekha1,Plekha1
177.7147589,0.650378844,0.178746845,3.638547257,0.00027418,0.000956671,Plekha2,Plekha2
466.0336915,0.073014804,0.110288428,0.662035047,0.507948761,0.640319951,Plekha3,Plekha3
6.519551202,1.634720571,0.951937736,1.71725577,0.08593245,0.161666384,Plekha4,Plekha4
606.1697499,0.629957829,0.098839263,6.373558516,1.85E-10,1.32E-09,Plekha5,Plekha5
1356.597671,0.165058531,0.072985429,2.261527167,0.023726632,0.054145778,Plekha6,Plekha6
117.5359774,-0.009354463,0.226965128,-0.041215419,0.967124161,0.980566621,Plekha7,Plekha7
579.1891903,-0.558049758,0.102245035,-5.457964393,4.82E-08,2.74E-07,Plekha8,Plekha8
11.18739124,3.144354308,0.847776626,3.708941968,0.000208127,0.000742072,Plekhb1,Plekhb1
835.1036804,0.253349967,0.085384735,2.967157611,0.003005668,0.008547813,Plekhb2,Plekhb2
5.330031726,0.184065325,1.09785778,0.167658624,0.866851849,0.917432433,Plekhd1,Plekhd1
18.27675627,-1.476137916,0.600270564,-2.459120944,0.013927769,0.033794154,Plekhf1,Plekhf1
238.6353246,0.231502275,0.155358465,1.49011691,0.136193499,0.235368366,Plekhf2,Plekhf2
120.7145777,4.820169956,0.342223442,14.08486202,4.71E-45,1.77E-43,Plekhg1,Plekhg1
387.0620917,-0.869515906,0.122979062,-7.070438606,1.54E-12,1.28E-11,Plekhg2,Plekhg2
7.08828819,2.299551231,0.953536217,2.41160345,0.015882545,0.037920392,Plekhg3,Plekhg3
27.93155288,1.193090188,0.455465324,2.619497304,0.008805947,0.02256831,Plekhg4,Plekhg4
389.8290766,-0.347368179,0.118824956,-2.923360473,0.003462754,0.009751043,Plekhg5,Plekhg5
53.727356,2.01409221,0.3351904,6.008800406,1.87E-09,1.22E-08,Plekhg6,Plekhg6
186.4285343,-0.509188671,0.170464509,-2.987065601,0.002816693,0.008058974,Plekhh1,Plekhh1
417.7948671,-0.167647811,0.110309619,-1.519793211,0.128562956,0.224515636,Plekhh3,Plekhh3
198.5381972,-0.470401106,0.16035021,-2.933585852,0.00335071,0.009465836,Plekhj1,Plekhj1
330.4023241,0.286481426,0.123819645,2.313699296,0.020684223,0.047855722,Plekhm1,Plekhm1
376.4254409,0.252328128,0.116303281,2.169570167,0.030039423,0.066434516,Plekhm2,Plekhm2
456.8577027,0.586874154,0.111504837,5.263217028,1.42E-07,7.70E-07,Plekhm3,Plekhm3
2.723457734,1.460411165,1.399230134,1.043724781,0.296612741,0.431378102,Plekhn1,Plekhn1
433.9396737,0.586560263,0.118747666,4.939551936,7.83E-07,3.91E-06,Plekho1,Plekho1
137.4848632,0.341240743,0.196227224,1.739008155,0.082033328,0.155774963,Plekho2,Plekho2
94.47387307,-0.172944735,0.246102399,-0.702734862,0.482220998,0.616933226,Plgrkt,Plgrkt
634.5227025,1.206417851,0.105754874,11.40768089,3.83E-30,8.17E-29,Plin2,Plin2
217.1764224,0.222780217,0.157766452,1.412088655,0.157923859,0.264845307,Plin3,Plin3
1.930618455,-0.082794564,1.644530464,-0.050345412,0.959847136,NA,Plin4,Plin4
925.5999032,-0.485278194,0.085969263,-5.644787193,1.65E-08,9.85E-08,Plk1,Plk1
1.841085426,1.096876268,1.594402201,0.687954562,0.491481395,NA,Plk2,Plk2
285.2976949,1.210775334,0.135055614,8.965012997,3.10E-19,3.89E-18,Plk3,Plk3
1236.142715,-0.211685543,0.06825445,-3.101417477,0.001925965,0.005704034,Plk4,Plk4
1154.867291,0.633471136,0.070995086,8.922746174,4.55E-19,5.67E-18,Plod1,Plod1
353.4507038,-0.575941532,0.124196069,-4.637357165,3.53E-06,1.62E-05,Plod2,Plod2
1417.976776,0.331475422,0.065231942,5.081489382,3.74E-07,1.95E-06,Plod3,Plod3
5.680608381,3.098410707,1.171525619,2.644765644,0.008174751,0.021140011,Plp1,Plp1
688.9098719,-0.269539494,0.088314485,-3.052041742,0.002272905,0.006632504,Plp2,Plp2
480.0781448,-0.002598754,0.104600936,-0.024844466,0.980179024,0.988274537,Plpbp,Plpbp
412.2841467,0.213086361,0.117974252,1.806210747,0.070885427,0.138045454,Plpp1,Plpp1
240.7168315,0.015553422,0.146362501,0.10626644,0.915370958,0.948241294,Plpp2,Plpp2
36.28482195,0.525717289,0.360167323,1.459647379,0.144387011,0.246525778,Plpp5,Plpp5
63.21458224,0.210637358,0.297062084,0.709068474,0.478281986,0.61355792,Plpp6,Plpp6
70.87903217,0.568778506,0.287325397,1.979562235,0.04775274,0.098792673,Plpp7,Plpp7
3.275688209,0.516133229,1.327998745,0.388654907,0.697531443,0.796415929,Plppr1,Plppr1
347.9994097,-0.029441694,0.132731664,-0.221813645,0.824458957,0.888446664,Plppr2,Plppr2
216.1434217,1.556622384,0.159101646,9.783823229,1.32E-22,1.99E-21,Plppr3,Plppr3
160.438031,-1.09458636,0.186666149,-5.863871777,4.52E-09,2.83E-08,Plppr5,Plppr5
545.2236847,-0.594500242,0.10774683,-5.517565941,3.44E-08,1.98E-07,Plrg1,Plrg1
9.529161221,0.677903699,0.71764531,0.944622211,0.344851783,0.48409058,Pls3,Pls3
31.25170582,0.18954338,0.403133109,0.470175671,0.638229514,0.749581636,Plscr1,Plscr1
224.5766346,0.332062309,0.147181175,2.256146601,0.024061451,0.054787282,Plscr3,Plscr3
5.966376096,-1.22054141,0.95926153,-1.272376064,0.203239534,0.322379314,Plscr4,Plscr4
110.5163815,0.289678416,0.225288156,1.285812896,0.198508369,0.316601166,Pltp,Pltp
56.08537879,0.083902923,0.319552041,0.26256419,0.792886504,0.86651397,Plvap,Plvap
10.02677378,0.774972327,0.701758623,1.104328898,0.269450492,0.401359491,Plxdc1,Plxdc1
4941.385797,-0.441894333,0.047485924,-9.305796203,1.33E-20,1.81E-19,Plxna1,Plxna1
7.620623109,0.69207745,0.837928391,0.825938656,0.408838891,0.548291468,Plxna2,Plxna2
483.191669,1.36460733,0.10602288,12.87087586,6.57E-38,2.01E-36,Plxna3,Plxna3
3206.302151,-1.139394883,0.048103678,-23.68623231,5.00E-124,1.12E-121,Plxna4,Plxna4
285.1786473,-0.398918313,0.14437346,-2.763100044,0.005725521,0.015364011,Plxnb1,Plxnb1
3298.924913,-0.424203227,0.051580304,-8.224132027,1.97E-16,2.09E-15,Plxnb2,Plxnb2
4.825521291,-0.048890271,1.004005564,-0.048695219,0.961162186,0.976776734,Plxnb3,Plxnb3
1173.458772,1.989899322,0.076449421,26.0289654,2.33E-149,7.81E-147,Plxnc1,Plxnc1
270.2418636,-0.241747428,0.14736558,-1.640460598,0.100909435,0.184280879,Plxnd1,Plxnd1
38.45021108,0.356533101,0.364301003,0.97867724,0.327739481,0.465990808,Pm20d2,Pm20d2
5.058502859,0.928024571,1.025814737,0.904670734,0.36563985,0.505226213,Pmel,Pmel
299.6701022,-0.924913182,0.13322406,-6.94253861,3.85E-12,3.09E-11,Pmf1,Pmf1
53.46995335,0.179100729,0.314753297,0.569019392,0.56934298,0.693519195,Pmfbp1,Pmfbp1
274.9542144,-0.941103935,0.142108562,-6.62242952,3.53E-11,2.66E-10,Pml,Pml
825.1477705,0.473378826,0.085591905,5.530649512,3.19E-08,1.85E-07,Pmm1,Pmm1
427.2938229,-0.399659405,0.115306189,-3.466070707,0.000528124,0.001754016,Pmm2,Pmm2
1740.532877,-1.097629181,0.064344878,-17.05853228,3.02E-65,2.10E-63,Pmp22,Pmp22
1770.707112,-0.566098728,0.064089332,-8.832963392,1.02E-18,1.25E-17,Pmpca,Pmpca
705.9560117,-0.35785383,0.0904548,-3.956161841,7.62E-05,0.000291765,Pmpcb,Pmpcb
117.0435787,-0.967594621,0.21168899,-4.570831106,4.86E-06,2.19E-05,Pms1,Pms1
395.4085006,-0.063192656,0.123802214,-0.51043236,0.609748591,0.72710728,Pms2,Pms2
379.7447113,0.29674584,0.139575955,2.126052736,0.033498869,0.07298162,Pmvk,Pmvk
7.132908119,1.408351406,0.886403229,1.588838308,0.112096902,0.200618051,Pnck,Pnck
551.8516218,-0.067099109,0.118929631,-0.564191685,0.572623686,0.696446076,Pnisr,Pnisr
383.7837958,0.241140217,0.122670425,1.965756757,0.049326715,0.101413236,Pnkd,Pnkd
147.1190261,0.005578248,0.193184695,0.028875204,0.976964121,0.986231408,Pnkp,Pnkp
1.697905596,-1.85798688,1.813821772,-1.024349199,0.305670367,NA,Pnldc1,Pnldc1
7.890235306,0.687906182,0.823470853,0.835374051,0.403507136,0.543521651,Pnma1,Pnma1
258.1456855,0.570906498,0.162007283,3.523955751,0.000425155,0.001437751,Pnma2,Pnma2
9.315583328,0.3812289,0.701777019,0.543233662,0.586968933,0.709100075,Pnma3,Pnma3
379.5057564,0.224547228,0.119268428,1.882704676,0.059740401,0.119391873,Pnma5,Pnma5
546.7914526,0.84497349,0.10192906,8.289819326,1.13E-16,1.22E-15,Pnma8a,Pnma8a
185.7098727,-0.489706139,0.17667335,-2.771816684,0.005574442,0.015002426,Pnma8b,Pnma8b
93.18253284,1.087793344,0.241720566,4.500210143,6.79E-06,3.00E-05,Pnma8c,Pnma8c
1897.1152,-0.426194637,0.071624229,-5.950425484,2.67E-09,1.71E-08,Pnn,Pnn
663.9401432,-0.421022244,0.098941971,-4.255244168,2.09E-05,8.69E-05,Pno1,Pno1
2.070410071,-3.270803905,1.869859564,-1.749224363,0.080252244,0.153109141,Pnoc,Pnoc
433.2667848,-0.596200134,0.113322096,-5.26111106,1.43E-07,7.79E-07,Pnp,Pnp
7.889260122,-0.016700823,0.954351306,-0.01749966,0.986038004,0.991108418,Pnp2,Pnp2
445.7970329,0.321728376,0.111980889,2.873065027,0.004065104,0.011286711,Pnpla2,Pnpla2
27.00662516,-0.138773792,0.449420332,-0.308783966,0.757485867,0.841581312,Pnpla3,Pnpla3
146.533774,0.937912896,0.207937232,4.510557766,6.47E-06,2.87E-05,Pnpla6,Pnpla6
107.8866043,-0.148631537,0.222844393,-0.666974544,0.504788393,0.637210461,Pnpla7,Pnpla7
523.7538233,1.179469789,0.104310224,11.3073268,1.21E-29,2.52E-28,Pnpla8,Pnpla8
52.20520191,-0.067471822,0.311551233,-0.216567342,0.828545539,0.891309498,Pnpo,Pnpo
721.9257308,-0.356700006,0.090984657,-3.920441291,8.84E-05,0.000335644,Pnpt1,Pnpt1
360.0904337,1.223505973,0.135561895,9.025441652,1.79E-19,2.29E-18,Pnrc1,Pnrc1
532.0471866,0.074816503,0.117767707,0.635288785,0.525240087,0.65534853,Pnrc2,Pnrc2
111.0843102,-0.362024762,0.211832907,-1.709010967,0.087448918,0.163900984,Poc1a,Poc1a
258.1028573,-0.610784528,0.143255477,-4.26360331,2.01E-05,8.38E-05,Poc1b,Poc1b
1107.736973,-0.139527926,0.082542074,-1.690385509,0.090954226,0.169379439,Poc5,Poc5
1.877495014,-4.230832706,2.086967254,-2.02726358,0.042635464,NA,Podnl1,Podnl1
1423.699762,-0.517794264,0.070311032,-7.364338877,1.78E-13,1.57E-12,Podxl,Podxl
2.1138616,0.063276881,1.688146594,0.037483049,0.970099856,0.982554786,Podxl2,Podxl2
2.479823837,4.907780538,1.788778502,2.743649106,0.006076045,0.016190108,Pof1b,Pof1b
382.7527934,-0.625839662,0.119166709,-5.251799489,1.51E-07,8.17E-07,Pofut1,Pofut1
424.7476167,-0.176567516,0.124714153,-1.415777691,0.156840603,0.26333228,Pofut2,Pofut2
745.2284063,0.508112394,0.085291857,5.957337722,2.56E-09,1.64E-08,Pogk,Pogk
448.0327741,0.431629066,0.109978293,3.924675066,8.68E-05,0.000330298,Poglut1,Poglut1
255.4334858,0.181730494,0.163077073,1.114384078,0.265114451,0.396388462,Poglut2,Poglut2
270.8280059,0.019086307,0.152529145,0.125132196,0.900418895,0.938938338,Poglut3,Poglut3
1199.063176,-0.174732152,0.074117853,-2.357490729,0.018398915,0.043180239,Pogz,Pogz
905.4106975,-0.556076088,0.080327909,-6.922576449,4.44E-12,3.54E-11,Pola1,Pola1
425.9414144,-0.569468168,0.116152492,-4.90276322,9.45E-07,4.68E-06,Pola2,Pola2
923.2964264,-0.034898767,0.075968354,-0.459385588,0.645957296,0.755622834,Polb,Polb
904.0342829,-0.317949924,0.085075082,-3.737286134,0.000186017,0.000670084,Pold1,Pold1
602.930589,-0.931049923,0.097557643,-9.543587676,1.38E-21,1.97E-20,Pold2,Pold2
592.8867581,-0.459538568,0.098211358,-4.679077647,2.88E-06,1.34E-05,Pold3,Pold3
29.46850133,0.836606171,0.421249215,1.986012418,0.047031945,0.09748795,Pold4,Pold4
447.623892,0.076606649,0.110426802,0.693732383,0.487850054,0.62199189,Poldip2,Poldip2
2357.177672,-0.702770955,0.054963072,-12.78623874,1.96E-37,5.83E-36,Poldip3,Poldip3
1584.642897,-0.409259638,0.065650501,-6.233914958,4.55E-10,3.14E-09,Pole,Pole
211.1461713,-0.361951502,0.155574514,-2.326547529,0.01998936,0.046467009,Pole2,Pole2
851.0824071,0.019817219,0.080582952,0.245923223,0.805741666,0.874975691,Pole3,Pole3
349.2372556,0.120843663,0.122645139,0.985311478,0.324471097,0.462398469,Pole4,Pole4
423.5932933,-0.504087262,0.126210281,-3.994026931,6.50E-05,0.000251331,Polg,Polg
34.00778594,-0.560938901,0.402197555,-1.394685009,0.163110847,0.271509167,Polg2,Polg2
281.6589954,-0.522532371,0.143047794,-3.652851649,0.000259344,0.000910364,Polh,Polh
143.9379763,1.041857879,0.211945609,4.915685129,8.85E-07,4.40E-06,Poli,Poli
204.2383722,-0.986302673,0.187964839,-5.24727218,1.54E-07,8.36E-07,Polk,Polk
135.801044,0.131715328,0.19824649,0.664401815,0.506433172,0.638846436,Poll,Poll
49.60403863,0.176335508,0.325679557,0.541438675,0.588205256,0.710093234,Polm,Polm
5.453811741,0.175817779,1.127805034,0.15589377,0.876116756,0.92317956,Poln,Poln
532.4173096,-0.358427273,0.112738584,-3.179277764,0.001476425,0.004472844,Polq,Polq
2372.077807,-0.236736071,0.053574858,-4.418790471,9.93E-06,4.29E-05,Polr1a,Polr1a
651.6791641,-0.471237484,0.092220204,-5.109915838,3.22E-07,1.68E-06,Polr1b,Polr1b
398.6447233,-0.166508964,0.113872394,-1.462241715,0.143674984,0.245718716,Polr1c,Polr1c
783.6730934,-0.451766119,0.093297384,-4.842216382,1.28E-06,6.25E-06,Polr1d,Polr1d
269.6714922,-0.462028449,0.140817387,-3.281046885,0.001034226,0.003233669,Polr1e,Polr1e
769.7547316,0.026511592,0.082507046,0.321325186,0.747963972,0.834455075,Polr1f,Polr1f
911.3657575,-0.436342964,0.089186107,-4.892499291,9.96E-07,4.90E-06,Polr1g,Polr1g
87.5392424,-0.652934717,0.248211403,-2.630558908,0.008524459,0.021924166,Polr1h,Polr1h
50.81771921,0.679308887,0.344493132,1.97190836,0.048620069,0.10023223,Polr1has,Polr1has
5767.78713,-0.702392105,0.038782906,-18.11086834,2.62E-73,2.17E-71,Polr2a,Polr2a
2195.323701,-0.636139493,0.054145639,-11.74867454,7.17E-32,1.67E-30,Polr2b,Polr2b
1036.841834,-0.312472551,0.078748257,-3.967993245,7.25E-05,0.000278634,Polr2c,Polr2c
218.7839141,-0.612997042,0.151242757,-4.05306709,5.06E-05,0.000198931,Polr2d,Polr2d
544.581883,-0.431604224,0.097965907,-4.405657391,1.05E-05,4.54E-05,Polr2e,Polr2e
514.257174,-0.645886968,0.123439148,-5.232432176,1.67E-07,9.04E-07,Polr2f,Polr2f
247.9158229,-0.126925071,0.153654362,-0.826042743,0.408779846,0.548282982,Polr2g,Polr2g
126.1686968,-0.685731835,0.215662087,-3.179658715,0.001474486,0.004467744,Polr2h,Polr2h
113.5714213,-0.242168582,0.210389263,-1.151050099,0.249711625,0.378711939,Polr2i,Polr2i
294.0598494,-0.474184372,0.153552226,-3.088098332,0.002014418,0.005939794,Polr2j,Polr2j
218.4615612,-0.391061259,0.162592329,-2.40516427,0.016165198,0.038526723,Polr2k,Polr2k
337.5976957,-0.477216566,0.126975696,-3.758329992,0.000171051,0.000619369,Polr2l,Polr2l
1630.388905,-0.399563082,0.07022774,-5.689533557,1.27E-08,7.67E-08,Polr2m,Polr2m
513.9130298,-0.525734726,0.108679564,-4.837475462,1.31E-06,6.39E-06,Polr3a,Polr3a
389.4586867,-0.729768557,0.117801387,-6.194906309,5.83E-10,4.00E-09,Polr3b,Polr3b
531.1703191,-0.015421252,0.103681217,-0.148737179,0.881761023,0.926721352,Polr3c,Polr3c
648.2925016,-0.550490049,0.095202484,-5.782307647,7.37E-09,4.53E-08,Polr3d,Polr3d
524.6439246,-0.337877026,0.117887993,-2.866085143,0.004155825,0.011512953,Polr3e,Polr3e
472.1138604,-0.542864943,0.115814285,-4.687374664,2.77E-06,1.29E-05,Polr3f,Polr3f
406.3752573,-1.046325999,0.13669238,-7.654603701,1.94E-14,1.82E-13,Polr3g,Polr3g
158.9910954,1.084053894,0.178441424,6.075124657,1.24E-09,8.22E-09,Polr3gl,Polr3gl
673.5358165,-0.172909882,0.093444395,-1.850404005,0.064255342,0.127134226,Polr3h,Polr3h
353.4374063,-0.276165046,0.130222686,-2.120713786,0.033945896,0.073798918,Polr3k,Polr3k
467.560678,-0.213203164,0.105162556,-2.027367644,0.042624828,0.089738375,Polrmt,Polrmt
2055.246276,-0.627305791,0.058246929,-10.76976601,4.78E-27,8.88E-26,Pom121,Pom121
20.42975077,-0.348222936,0.488285417,-0.713154487,0.475750166,0.611380155,Pomc,Pomc
364.3173868,0.175485656,0.116668932,1.504133562,0.13254698,0.22990881,Pomgnt1,Pomgnt1
112.5568026,-0.235870483,0.221873352,-1.063086131,0.287742893,0.421925722,Pomgnt2,Pomgnt2
275.2001459,0.179649488,0.136025054,1.320708823,0.186598471,0.301798083,Pomk,Pomk
967.0774168,-0.373813003,0.079577907,-4.697447041,2.63E-06,1.23E-05,Pomp,Pomp
158.5949794,0.326146272,0.203255529,1.604612055,0.108579207,0.195344078,Pomt1,Pomt1
467.9315603,-0.178880613,0.118503648,-1.509494575,0.131172441,0.228045882,Pomt2,Pomt2
1.990790325,-0.86357027,1.929860908,-0.447477985,0.65452998,0.762889792,Pon3,Pon3
339.3853108,-1.316878646,0.13296643,-9.903842956,4.01E-23,6.21E-22,Pop1,Pop1
167.8334763,0.368759688,0.173855685,2.121067752,0.033916101,0.073743776,Pop4,Pop4
341.8458023,-0.53548095,0.135946746,-3.938902291,8.19E-05,0.00031254,Pop5,Pop5
71.54496027,-0.918373631,0.283646916,-3.237735289,0.001204825,0.00371779,Pop7,Pop7
7.410982083,-0.322645232,0.922782631,-0.349643807,0.726606031,0.818580884,Popdc2,Popdc2
116.0707531,0.248126085,0.210299523,1.179869938,0.238051948,0.365057609,Popdc3,Popdc3
1636.299202,0.309674669,0.062602452,4.946685937,7.55E-07,3.78E-06,Por,Por
7.491607549,1.399114453,0.825001287,1.695893662,0.08990602,0.167659982,Porcn,Porcn
588.1286505,0.805785958,0.104318591,7.724279546,1.12E-14,1.07E-13,Pot1a,Pot1a
69.49525918,-0.84007177,0.275088545,-3.053823157,0.002259452,0.006597661,Pot1b,Pot1b
4.811373246,0.505019929,1.107117908,0.456157312,0.64827686,0.757574559,Potefam3b,Potefam3b
34.88120876,1.065762268,0.3962438,2.689662948,0.007152422,0.018757508,Potefam3e,Potefam3e
22.65333591,2.291890752,0.591728355,3.873214341,0.000107409,0.000402883,Poteg,Poteg
3.78236912,-0.786074982,1.34158114,-0.585931748,0.557921382,0.684190688,Potegl,Potegl
1363.834572,-0.699506681,0.067383617,-10.38096075,3.03E-25,5.21E-24,Pou2f1,Pou2f1
98.40748677,0.341221406,0.262121164,1.301769762,0.192995104,0.309873083,Pou2f2,Pou2f2
3.004840888,0.59137634,1.258804541,0.469792029,0.63850361,0.749581636,Pou3f1,Pou3f1
3.001444554,-0.13329967,1.261568399,-0.105661865,0.915850638,0.948513007,Pou3f2,Pou3f2
2.8075572,0.101705504,1.331576542,0.076379766,0.939116967,0.963688172,Pou3f3,Pou3f3
250.311908,0.032328922,0.144375342,0.22392274,0.822817421,0.887061119,Pou4f1,Pou4f1
5.615948969,-0.479550132,0.930172708,-0.515549562,0.606169046,0.724472256,Pou5f2,Pou5f2
176.5116216,0.649569162,0.186622451,3.480659252,0.000500181,0.001669471,Pou6f1,Pou6f1
1.911691501,-0.240214942,1.744051724,-0.137733841,0.890450773,NA,Pou6f2,Pou6f2
1464.303652,-0.44325545,0.073423241,-6.03699109,1.57E-09,1.03E-08,Ppa1,Ppa1
552.777629,-0.359986886,0.106147569,-3.391381354,0.000695413,0.002256966,Ppa2,Ppa2
613.2838767,-0.038275103,0.096370977,-0.397164208,0.691246374,0.791778103,Ppan,Ppan
6.354788761,0.807986827,0.885608947,0.912351699,0.361583607,0.501248506,Ppara,Ppara
244.9444339,0.941144742,0.14990413,6.278310972,3.42E-10,2.38E-09,Ppard,Ppard
102.3909302,0.790807334,0.264611973,2.988554617,0.002803004,0.00802507,Pparg,Pparg
