gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,.T0.s1,.T0.s2,.T0.s3,.T96.s4,.T96.s5,.T96.s6
ENSG00000150938,CRIM1,43.88857039,1.550433386,0.525917757,2.948052932,0.003197823,0.024210205,31.06877113,13.29537532,23.05536521,107.6977236,47.54840302,40.665784
ENSG00000145860,RNF145,146.151544,-0.809762282,0.274700141,-2.947804388,0.003200395,0.024220599,218.5170236,184.4733325,155.0997296,84.07980179,110.6017201,124.1376564
ENSG00000129315,CCNT1,310.2391402,-0.582049091,0.197470493,-2.947524378,0.003203295,0.024233466,395.609019,334.8772658,385.6533817,240.9028029,232.5737104,271.8186615
ENSG00000102580,DNAJC3,120.1182478,-0.854372967,0.289893957,-2.947191362,0.003206747,0.024250498,138.7738444,164.5302695,160.3395853,63.29603056,88.89484043,104.8749166
ENSG00000184575,XPOT,371.481155,0.564904326,0.191687043,2.94701361,0.003208591,0.024255361,316.9014655,274.2171159,308.1035169,392.0575027,480.6523349,456.9549939
ENSG00000266718,ENSG00000266718,42.23866579,1.321378102,0.448424621,2.946711755,0.003211724,0.02426089,20.71251408,31.57651637,19.91145177,81.24565117,47.54840302,52.43745831
ENSG00000275880,NAXD-AS1,12.72871536,2.239789604,0.760076068,2.946796643,0.003210843,0.02426089,4.142502817,4.985765743,4.191884583,27.39678935,20.67321871,14.98213095
ENSG00000291087,CRYBB2P1,28.25577709,2.359463714,0.80079643,2.946396394,0.003215001,0.024276563,9.320631338,9.971531487,8.383769167,113.3660249,11.37027029,17.12243537
ENSG00000143368,SF3B4,256.2499024,-0.656851272,0.223076817,-2.944507109,0.003234695,0.024416146,332.4358511,311.610359,296.5758343,191.7775254,165.3857496,239.7140952
ENSG00000224861,YBX1P1,254.8695609,-0.716052259,0.24319243,-2.94438548,0.003235967,0.024416621,327.2577225,282.5267255,340.5906224,155.8782842,174.6886981,248.2753128
ENSG00000187867,PALM3,186.8602478,0.744001534,0.252701244,2.944194187,0.003237968,0.024422595,132.5600901,173.6708401,112.1329126,209.727146,250.1459463,242.9245518
ENSG00000279124,IGSF3P1,44.36186467,-1.501033814,0.509907014,-2.943740278,0.00324272,0.02444931,52.81691092,95.56051008,48.20667271,29.2862231,10.33660935,29.96426189
ENSG00000185332,TMEM105,2486.242096,0.616312947,0.20946486,2.942321437,0.003257616,0.024552457,1944.905073,1806.509121,2137.861138,2116.165798,3367.667327,3544.344121
ENSG00000182240,BACE2,627.057593,-0.484017141,0.164510546,-2.942164819,0.003259264,0.024555716,721.8311158,695.5143212,776.5466191,491.2527745,558.176905,519.0238221
ENSG00000281357,ARRDC3-AS1,116.1820252,2.736578671,0.930295134,2.94162419,0.003264959,0.02458945,33.14002254,27.42171159,30.39116323,24.56263873,289.4250619,292.1515535
ENSG00000182054,IDH2,444.0994556,-0.542970982,0.184642826,-2.940655709,0.003275183,0.024653549,558.2022546,501.9004182,519.7936883,316.4801528,367.9832929,400.2369267
ENSG00000230592,RPSAP8,157.6872885,-0.730799236,0.248521557,-2.940586903,0.003275911,0.024653549,218.5170236,181.1494887,190.7307485,114.3107418,103.3660935,138.0496352
ENSG00000285793,ANAPC1P2,29.94651472,1.454864131,0.494801732,2.940297164,0.003278976,0.024667426,20.71251408,15.78825819,11.5276826,42.51225933,51.68304676,37.45532737
ENSG00000087302,RTRAF,752.3896332,-1.721958702,0.585843981,-2.939278645,0.003289772,0.024739426,1551.367305,1508.194137,404.5168623,277.746761,397.9594601,374.5532737
ENSG00000248713,C4orf54,51.34399123,1.418594878,0.48266664,2.93907795,0.003291903,0.024746238,23.8193912,21.60498489,38.7749324,120.9237599,54.78402957,48.15684947
ENSG00000187848,P2RX2,29.4883037,2.72842595,0.928429606,2.938753711,0.003295348,0.024762924,5.178128521,11.6334534,6.287826875,136.0392299,11.37027029,6.420913263
ENSG00000264278,ZNF236-DT,12.65323128,2.675265176,0.910589342,2.937949143,0.003303912,0.024818045,4.142502817,4.985765743,1.047971146,41.56754246,12.40393122,11.77167432
ENSG00000122482,ZNF644,468.0873053,-0.560128946,0.19071193,-2.937041988,0.003313592,0.024881506,605.841037,551.7580756,515.6018038,323.0931709,424.8346444,387.3951002
ENSG00000005007,UPF1,596.8087124,-0.594625276,0.202482282,-2.936678062,0.003317483,0.024901464,700.0829761,742.0481348,712.6203792,596.1163475,437.2385756,392.7458613
ENSG00000065559,MAP2K4,449.0131317,-0.602819077,0.205299404,-2.936292384,0.003321611,0.024923186,569.5941373,512.7029106,541.8010824,278.6914779,381.4208851,409.8682966
ENSG00000130202,NECTIN2,67.85405032,0.957189945,0.326023282,2.935955795,0.003325217,0.02494098,51.78128521,40.7170869,46.11073042,88.80338616,93.02948417,86.68232905
ENSG00000225828,FAM229A,99.64811182,1.022240805,0.348226412,2.935563672,0.003329423,0.024963255,60.06629084,60.66014988,76.50189365,81.24565117,167.4530715,151.9616139
ENSG00000269907,PTMAP11,88.22937036,-1.051034025,0.358076201,-2.935224464,0.003333065,0.02498129,98.3844419,134.6156751,123.6605952,34.00980747,72.35626547,66.34943705
ENSG00000173227,SYT12,55.93094274,2.044482668,0.696591231,2.934981917,0.003335671,0.024990905,25.89064261,24.92882872,14.67159604,215.3954473,26.87518432,27.82395747
ENSG00000183022,TPM3P8,28.72185882,-1.642121621,0.559520146,-2.93487488,0.003336822,0.024990905,49.7100338,44.04093073,36.6789901,13.22603624,6.201965612,22.47319642
ENSG00000226790,HNRNPA3P1,139.6040083,-0.788221823,0.268668192,-2.93381147,0.003348275,0.025067387,156.3794813,181.9804496,191.7787197,84.07980179,98.19778885,125.2078086
ENSG00000099992,TBC1D10A,173.1291581,0.976366238,0.33282328,2.933587573,0.003350691,0.025072259,82.85005634,159.5445038,106.8930569,151.1546999,301.8289931,236.5036385
ENSG00000171862,PTEN,2015.583965,-0.470333785,0.160335262,-2.933439457,0.00335229,0.025072259,2279.412175,2340.817017,2402.997837,1451.085119,1699.338578,1919.853066
ENSG00000173926,MARCHF3,370.1202453,0.764137494,0.260501192,2.933335882,0.003353409,0.025072259,228.8732806,240.1477166,354.2142473,364.6607134,602.6243253,430.2011886
ENSG00000204666,ZNF473CR,48.5984042,1.857239083,0.63315877,2.933291253,0.003353891,0.025072259,24.8550169,17.4501801,20.95942292,163.4360192,41.34643741,23.54334863
ENSG00000215835,ENSG00000215835,107.328969,-0.796159375,0.271436431,-2.933133823,0.003355592,0.025075696,139.8094701,147.0800894,121.5646529,74.63263305,80.62555295,80.26141579
ENSG00000100852,ARHGAP5,943.6092412,-0.511815257,0.174518,-2.932736208,0.003359892,0.025098545,1239.643968,1106.839995,980.9009925,691.5327518,786.6159717,856.1217684
ENSG00000184261,KCNK12,81.83172745,1.366492533,0.466018604,2.932270346,0.003364937,0.025126935,33.14002254,50.68861839,53.44652844,211.6165798,67.18796079,74.91065473
ENSG00000263905,RN7SL555P,22.64039923,1.853337221,0.632739825,2.929066812,0.003399813,0.025377986,11.39188275,11.6334534,6.287826875,20.78377123,56.85135144,28.89410968
ENSG00000260704,LINC00543,17.77705282,2.478808951,0.84632222,2.928918671,0.003401434,0.025380705,4.142502817,5.816726701,6.287826875,66.13018119,9.302948417,14.98213095
ENSG00000196352,CD55,32.32584346,1.610229139,0.549847441,2.928501653,0.003406,0.025405391,23.8193912,16.61921914,7.335798021,34.00980747,66.15429986,46.01654505
ENSG00000047932,GOPC,116.9320237,-1.044239376,0.356774291,-2.926890759,0.003423691,0.025527921,160.5219842,151.2348942,160.3395853,39.67810871,79.59189201,110.2256777
ENSG00000120137,PANK3,632.3094245,-0.550430685,0.188095972,-2.926328932,0.003429881,0.025564635,816.0730549,717.1193061,721.0041483,421.3437258,575.7491409,542.5671707
ENSG00000244389,RN7SL242P,32.43090981,1.754795693,0.59978815,2.925692502,0.003436905,0.025607539,11.39188275,23.2669068,9.431740313,22.67320498,77.52457014,50.29715389
ENSG00000203727,SAMD5,350.3332613,-0.52891071,0.180791552,-2.925527792,0.003438725,0.025611651,438.0696729,398.0302985,405.5648334,286.2492128,289.4250619,284.660488
ENSG00000128050,PAICS,270.4282685,-0.62176244,0.212552243,-2.925221725,0.003442109,0.025627407,307.5808342,339.0320705,336.3987378,177.6067723,222.2371011,239.7140952
ENSG00000259388,ENSG00000259388,61.19394324,-1.194823993,0.408575084,-2.924368226,0.003451562,0.025688319,109.7763246,76.44840806,69.16609563,29.2862231,27.90884525,54.57776274
ENSG00000221926,TRIM16,404.7860234,0.951241724,0.325424332,2.923081135,0.003465862,0.025785247,251.6570461,364.7918602,210.6422003,278.6914779,660.5093376,662.4242183
ENSG00000092853,CLSPN,145.537961,-0.805416673,0.275589092,-2.9225274,0.003472031,0.02582163,195.7332581,213.556966,145.6679893,90.69281991,101.2987717,126.2779608
ENSG00000277370,SNORD49A,24.25782326,1.989383596,0.680985964,2.921328341,0.003485423,0.025911688,10.35625704,2.492882872,16.76753833,23.61792185,52.7167077,39.59563179
ENSG00000253785,ENSG00000253785,55.7073253,-1.181222244,0.404409626,-2.920855902,0.003490712,0.025941464,84.92130775,54.84342318,92.22146083,24.56263873,42.38009835,35.31502295
ENSG00000073969,NSF,293.4197767,-0.686189258,0.23494326,-2.920659472,0.003492914,0.025948277,304.473957,417.9733615,362.5980165,179.4962061,228.4390667,267.5380526
ENSG00000107518,ATRNL1,353.4255013,-0.564915546,0.193431003,-2.920501564,0.003494684,0.025951886,440.1409243,440.4093073,384.6054105,301.3646828,251.1796073,302.8530756
ENSG00000124313,IQSEC2,249.3550505,0.598711973,0.205013331,2.920356298,0.003496314,0.025954446,205.0538894,182.8114106,207.4982869,307.977701,274.9538088,317.8352065
ENSG00000120055,C10orf95,25.18625955,2.606695107,0.892729586,2.919915669,0.003501261,0.025981622,11.39188275,5.816726701,4.191884583,108.6424405,9.302948417,11.77167432
ENSG00000089116,LHX5,44.95284178,1.251288024,0.42855763,2.91976606,0.003502942,0.025984551,23.8193912,30.74555542,25.1513075,86.91395242,50.64938583,52.43745831
ENSG00000060749,QSER1,590.6624774,-0.503688109,0.172526197,-2.919487687,0.003506072,0.025998222,665.9073278,668.0926096,744.0595136,445.9063646,480.6523349,539.3567141
ENSG00000165572,KBTBD6,125.5456838,0.773217553,0.264943658,2.918422572,0.003518072,0.026069238,94.24193908,94.72954912,89.0775474,160.6018686,181.9243246,132.6988741
ENSG00000270885,RASL10B,78.53186492,1.091718633,0.374080127,2.918408532,0.003518231,0.026069238,40.38940246,39.05516499,71.26203792,81.24565117,104.3997545,134.8391785
ENSG00000197905,TEAD4,40.08373722,1.698784282,0.58217205,2.918010719,0.003522722,0.026092948,31.06877113,14.12633627,11.5276826,25.5073556,94.06314511,64.20913263
ENSG00000090863,GLG1,1032.368035,-0.450226937,0.154331908,-2.917264123,0.003531166,0.026117183,1148.508906,1160.852457,1266.997115,802.0646261,916.8572496,898.9278568
ENSG00000137492,THAP12,200.2618306,-0.694948575,0.238206333,-2.917422753,0.003529371,0.026117183,283.761443,225.1904194,233.6975655,126.5920611,165.3857496,166.9437448
ENSG00000140022,STON2,63.191874,0.98529103,0.337724075,2.917443865,0.003529132,0.026117183,41.42502817,44.87189169,40.87087469,84.07980179,94.06314511,73.84050252
ENSG00000143033,MTF2,631.4548923,-0.491990725,0.168645891,-2.917300405,0.003530755,0.026117183,756.0067641,675.5712582,782.8344459,481.8056058,548.8739566,543.6373229
ENSG00000158806,NPM2,172.793984,-0.77950738,0.267280898,-2.916435056,0.003540564,0.026177107,178.1276211,254.2740529,222.1698829,98.2505549,141.6115481,142.330244
ENSG00000141655,TNFRSF11A,113.6533813,1.343554371,0.460726373,2.916165538,0.003543624,0.026187207,73.529425,30.74555542,89.0775474,205.0035617,212.9341527,70.63004589
ENSG00000262152,GREP1,368.4001021,0.710395109,0.243612503,2.916086406,0.003544523,0.026187207,299.2958285,267.5694282,271.4245268,312.7012853,546.8066347,512.6029088
ENSG00000277918,RNVU1-28,25.29589195,1.759732262,0.603539644,2.915686284,0.003549072,0.026211224,7.24937993,6.647687658,20.95942292,37.78867496,32.04348899,47.08669726
ENSG00000289145,ENSG00000289145,30.95164487,-1.512647881,0.519039786,-2.914319718,0.003564646,0.026316627,47.63878239,49.85765743,39.82290354,11.33660249,11.37027029,25.68365305
ENSG00000177133,PRDM16-DT,18.79014078,1.904177023,0.653597524,2.913378574,0.003575409,0.026386437,7.24937993,9.140570529,7.335798021,42.51225933,16.53857496,29.96426189
ENSG00000205106,LINC02716,17.85891611,3.211676141,1.102541818,2.912974447,0.003580039,0.026410959,1.035625704,4.154804786,5.239855729,85.02451867,2.067321871,9.631369894
ENSG00000158161,EYA3,217.2170842,-0.641266966,0.22037284,-2.909918328,0.003615232,0.026660852,286.8683201,227.6833023,279.8082959,158.7124348,173.6550371,176.5751147
ENSG00000186908,ZDHHC17,216.7145789,-0.63829217,0.219364028,-2.909739466,0.003617302,0.026666378,240.2651634,273.3861549,277.7123536,148.3205492,182.9579855,177.6452669
ENSG00000137204,SLC22A7,551.4981469,0.709927961,0.24407184,2.908684433,0.00362953,0.026746764,370.7540021,421.2972053,463.2032465,501.6446601,929.2611808,622.8285865
ENSG00000144591,GMPPA,120.1980394,0.828568872,0.284874406,2.908540933,0.003631196,0.026749283,79.74317923,98.88435391,80.69377823,119.979043,167.4530715,174.4348103
ENSG00000166246,DNAAF8,110.649388,1.059287173,0.364334621,2.907456802,0.003643807,0.026832392,81.81443063,79.77225189,53.44652844,105.8082899,225.3380839,117.7167432
ENSG00000170370,EMX2,23.05156021,3.191326962,1.097792018,2.907041507,0.003648648,0.02685825,4.142502817,8.309609572,1.047971146,113.3660249,9.302948417,2.140304421
ENSG00000100664,EIF5,1310.899785,-0.523202081,0.180007122,-2.906563223,0.00365423,0.026889545,1637.324238,1371.085579,1629.595132,889.9232954,1114.286488,1223.183977
ENSG00000123338,NCKAP1L,64.96728499,1.200394815,0.413040767,2.906238102,0.00365803,0.0269077,47.63878239,48.19573552,22.00739406,75.57734993,75.45724827,120.9271998
ENSG00000111328,CDK2AP1,122.4648122,-0.856572757,0.294769117,-2.905910792,0.003661858,0.026926056,194.6976324,137.1085579,141.4761047,71.79848243,82.69287482,107.015221
ENSG00000047346,ATOSA,39.26592921,2.044286001,0.703573885,2.905574021,0.003665801,0.02694524,20.71251408,19.94306297,5.239855729,134.1497961,33.07714993,22.47319642
ENSG00000104804,TULP2,25.53456225,2.32921589,0.802058107,2.90404881,0.003683707,0.027067007,11.39188275,5.816726701,8.383769167,99.19527178,13.43759216,14.98213095
ENSG00000234964,FABP5P7,189.7228262,-0.892147319,0.307245629,-2.903694099,0.003687883,0.027087835,257.8708004,231.0071461,250.4651039,78.41150055,134.3759216,186.2064846
ENSG00000162076,FLYWCH2,17.92756045,1.802655485,0.620904554,2.903273092,0.003692845,0.02711442,9.320631338,8.309609572,6.287826875,22.67320498,31.00982806,29.96426189
ENSG00000100462,PRMT5,354.1780517,-0.536387105,0.184759992,-2.903156137,0.003694224,0.027114692,424.6065387,413.8185567,419.1884583,260.7418572,304.9299759,301.7829234
ENSG00000124615,MOCS1,614.8778684,0.767522966,0.264403279,2.902849649,0.003697841,0.027131382,446.3546785,525.167325,392.9891797,476.1373045,987.1461932,861.4725294
ENSG00000271013,LRRC37A9P,30.17143457,2.583014937,0.890394731,2.90097734,0.003720008,0.027284109,8.285005634,13.29537532,4.191884583,132.2603624,15.50491403,7.491065473
ENSG00000251308,MRPS33P3,95.95302002,-1.051402974,0.362472382,-2.900642987,0.003723979,0.027303321,109.7763246,138.7704799,139.3801624,34.95452434,66.15429986,86.68232905
ENSG00000228818,ENSG00000228818,391.4564194,-0.665642931,0.229537723,-2.89992827,0.003732481,0.027345802,452.5684327,480.2954333,507.2180346,215.3954473,339.0407868,354.2203817
ENSG00000283000,LINC02635,128.7165323,-0.750118606,0.258658784,-2.900031437,0.003731252,0.027345802,159.4863585,157.0516209,167.6753833,87.85866929,87.8611795,112.3659821
ENSG00000005483,KMT2E,557.0440468,-0.606243932,0.209070992,-2.899703709,0.003735155,0.027355477,643.1235623,720.4431499,652.8860239,331.5956228,483.7533177,510.4626044
ENSG00000203896,LIME1,125.7705864,0.860127462,0.296641168,2.899555271,0.003736925,0.027358514,121.1682074,78.94129094,68.11812448,155.8782842,156.0828012,174.4348103
ENSG00000274585,RNU2-1,228.0028518,11.32507653,3.906957134,2.898694851,0.003747194,0.027423757,0,0,0,0,262.5498776,1105.467233
ENSG00000111490,TBC1D30,35.77054863,1.402353588,0.483842787,2.898366219,0.003751123,0.027442569,23.8193912,17.4501801,17.81550948,74.63263305,42.38009835,38.52547958
ENSG00000076662,ICAM3,33.55637659,1.42924033,0.493148194,2.898196423,0.003753155,0.02744749,15.53438556,19.11210202,19.91145177,66.13018119,49.61572489,31.0344141
ENSG00000095564,BTAF1,686.1111743,-0.507555302,0.17519567,-2.897076744,0.003766576,0.027535675,883.3887257,735.4004471,798.5540131,609.3423838,590.220394,499.7610823
ENSG00000104812,GYS1,125.8773581,0.745325048,0.25730654,2.896642457,0.003771794,0.027543911,94.24193908,94.72954912,93.26943198,172.883188,137.4769044,162.663136
ENSG00000109472,CPE,285.9103009,0.687539925,0.237353352,2.896693558,0.003771179,0.027543911,210.232018,236.8238728,209.5942292,304.1988335,298.7280103,455.8848417
ENSG00000233334,FAM53B-AS1,23.61367627,2.452740641,0.846695361,2.896839587,0.003769424,0.027543911,3.106877113,8.309609572,10.47971146,92.58225366,17.5722359,9.631369894
ENSG00000145391,SETD7,280.0546804,-0.711282254,0.245603842,-2.896055078,0.003778861,0.027585547,381.1102592,327.3986171,334.3027955,150.209983,231.5400495,255.7663783
ENSG00000103489,XYLT1,68.30543138,0.978109009,0.337855022,2.895055409,0.003790916,0.027659437,47.63878239,42.37900882,48.20667271,105.8082899,93.02948417,72.77035031
ENSG00000224837,GCSHP5,54.95443764,-1.164512061,0.402266731,-2.894875391,0.003793091,0.027659437,76.63630211,78.11032998,73.35798021,43.45697621,19.63955777,38.52547958
ENSG00000250802,ZBED3-AS1,25.99830619,2.049175233,0.7078563,2.894902869,0.003792759,0.027659437,10.35625704,16.61921914,3.143913438,76.5220668,26.87518432,22.47319642
ENSG00000228415,PTMAP1,160.7667001,-0.862251031,0.297875566,-2.894668546,0.003795591,0.027667679,186.4126268,226.8523413,208.546258,71.79848243,144.7125309,126.2779608
ENSG00000067445,TRO,351.5105641,0.672364364,0.232324193,2.894078118,0.003802735,0.027709759,269.2626831,231.8381071,312.2954015,355.2135447,400.0267819,540.4268663
ENSG00000229994,RPL5P4,424.1843875,-0.514452436,0.177788687,-2.893617395,0.003808319,0.027740438,497.100338,489.4360038,510.361948,324.9826047,339.0407868,384.1846436
ENSG00000163349,HIPK1,1865.036664,-0.46633997,0.161199263,-2.892941072,0.003816529,0.027790219,2150.994588,2161.32945,2178.732012,1325.437774,1619.746686,1753.979473
ENSG00000115468,EFHD1,75.81094793,-1.075248697,0.371715813,-2.892663321,0.003819905,0.027794764,92.17068768,73.95552519,142.5240758,43.45697621,59.95233424,42.80608842
ENSG00000136381,IREB2,466.7317736,-0.617949553,0.213618496,-2.892771768,0.003818587,0.027794764,561.3091317,554.2509585,579.5280437,273.9678935,398.993121,432.341493
ENSG00000126368,NR1D1,74.26917062,-1.141445815,0.394689673,-2.892008314,0.003827878,0.027842748,96.31319049,100.5462758,110.0369703,68.96433181,24.80786245,44.94639284
ENSG00000108175,ZMIZ1,800.7243928,-0.441324546,0.152652348,-2.891043292,0.003839652,0.027918335,948.6331451,899.0997557,919.0706949,656.5782275,714.2597063,666.7048271
ENSG00000114790,ARHGEF26,1319.857727,0.711276274,0.246053901,2.890733585,0.003843438,0.027935805,952.7756479,995.4912268,1054.258973,1027.851959,2187.226539,1701.542015
ENSG00000167986,DDB1,1872.659236,-0.446477724,0.154516367,-2.889517352,0.003858337,0.028034011,2272.162795,1917.857889,2290.864925,1568.230011,1487.438086,1699.40171
ENSG00000189227,C15orf61,68.2227359,1.716492444,0.594119995,2.889134277,0.003863041,0.028058094,31.06877113,38.22420403,26.19927865,228.6214835,41.34643741,43.87624063
ENSG00000139579,NABP2,238.3504557,-0.618237138,0.214044514,-2.88835779,0.003872591,0.028111152,306.5452084,274.2171159,285.0481517,166.2701698,183.9916465,214.0304421
ENSG00000141968,VAV1,34.2619512,1.907670014,0.660504568,2.888201091,0.003874521,0.028111152,7.24937993,28.25267255,7.335798021,93.52697053,40.31277647,28.89410968
ENSG00000263072,ZNF213-AS1,408.7357032,0.634909607,0.219825457,2.888244224,0.00387399,0.028111152,313.7945884,316.5961247,330.1109109,389.2233521,624.3312049,478.3580381
ENSG00000224152,BAZ2B-AS1,25.93902945,2.693911591,0.932847381,2.887837438,0.003879003,0.028133565,5.178128521,8.309609572,7.335798021,118.0896093,11.37027029,5.350761052
ENSG00000104219,ZDHHC2,248.2248634,-0.609108212,0.210991139,-2.886890019,0.003890702,0.028208288,316.9014655,264.2455844,318.5832283,182.3303567,194.3282558,212.9602899
ENSG00000199787,SNORA80C,15.06349411,2.29578274,0.795529911,2.885853452,0.003903539,0.028291202,1.035625704,5.816726701,8.383769167,14.17075311,31.00982806,29.96426189
ENSG00000100316,RPL3,657.6798277,-0.56992257,0.19760003,-2.884223098,0.003923807,0.028417702,878.2105972,732.0766033,747.203427,441.1827802,509.5948411,637.8107175
ENSG00000232952,ENSG00000232952,293.0616036,-0.6089227,0.211116485,-2.884297268,0.003922883,0.028417702,326.2220968,358.1441726,377.2696125,193.6669592,239.809337,263.2574438
ENSG00000231120,BTF3P10,217.228101,-0.759923434,0.26350597,-2.883894566,0.003927902,0.028437169,226.8020292,313.2722809,278.7603248,117.1448924,172.6213762,194.7677023
ENSG00000205100,HSP90AA4P,160.9053086,-0.69620729,0.241486751,-2.883004082,0.003939023,0.028507464,173.9851183,223.5284975,199.1145177,116.2001755,119.9046685,132.6988741
ENSG00000100567,PSMA3,689.9896025,-0.558616643,0.193823335,-2.882091792,0.003950446,0.028542682,794.3249151,812.6798162,858.2883684,451.5746658,548.8739566,674.1958926
ENSG00000126243,LRFN3,178.907438,0.696835945,0.241749755,2.882468047,0.003945732,0.028542682,113.9188275,135.446636,160.3395853,236.1792185,226.3717448,201.1886156
ENSG00000129757,CDKN1C,1211.673257,0.788993058,0.273760942,2.882051226,0.003950955,0.028542682,958.9894021,940.6478036,765.0189365,867.2500904,2089.02875,1649.104556
ENSG00000156983,BRPF1,578.4978113,-0.492258971,0.170784602,-2.882338129,0.003947359,0.028542682,673.1567077,654.7972343,701.0926966,519.5942807,427.9356272,494.4103212
ENSG00000255055,MTND1P35,186.5221911,0.797459156,0.27668468,2.882194839,0.003949155,0.028542682,185.3770011,101.3772368,122.6126241,245.6263873,251.1796073,212.9602899
ENSG00000029725,RABEP1,633.1782623,-0.510129443,0.177025748,-2.881668064,0.003955762,0.028567193,778.7905296,708.8096965,744.0595136,448.7405152,535.4363645,583.2329547
ENSG00000064419,TNPO3,514.9310644,-0.596970951,0.20719865,-2.881152711,0.003962236,0.028597047,575.8078915,663.1068439,620.3989183,317.4248697,484.7869786,428.0608842
ENSG00000142002,DPP9,166.9089248,-0.668264172,0.231947278,-2.881103743,0.003962852,0.028597047,212.3032694,183.6423715,219.0259695,135.094513,124.0393122,127.348113
ENSG00000168522,FNTA,299.0446416,-0.623005803,0.21626319,-2.880775979,0.003966975,0.028597047,364.5402479,389.7206889,333.2548244,203.1141279,284.2567572,219.3812032
ENSG00000198780,FAM169A,143.8700431,0.785719061,0.272745114,2.880781431,0.003966906,0.028597047,104.5981961,98.05339295,114.2288549,136.9839467,196.3955777,212.9602899
ENSG00000230832,SSBL4P,155.0311044,-0.731018761,0.253742926,-2.880942426,0.003964881,0.028597047,182.2701239,176.9946839,221.1219118,97.30583803,123.0056513,129.4884175
ENSG00000159648,SPMIP8,14.90192069,3.375815684,1.171943651,2.880527302,0.003970106,0.028609406,0,1.661921914,6.287826875,69.90904868,6.201965612,5.350761052
ENSG00000237522,NONOP2,83.12409601,-1.011745207,0.351300446,-2.879999782,0.003976754,0.028647098,107.7050732,108.0249244,117.3727683,33.06509059,64.08697799,68.48974147
ENSG00000120693,SMAD9,115.2786251,-0.826968178,0.2871744,-2.879672345,0.003980887,0.028666641,140.8450958,142.0943237,159.2916142,78.41150055,66.15429986,104.8749166
ENSG00000145642,SHISAL2B,19.49682137,2.919539915,1.013924447,2.879445233,0.003983755,0.028677072,4.142502817,3.323843829,6.287826875,91.63753679,5.168304676,6.420913263
ENSG00000105887,MTPN,793.0758561,-0.472406808,0.164068795,-2.879321496,0.003985318,0.028678107,876.1393458,917.3808968,971.4692522,595.1716307,678.0815735,720.2124377
ENSG00000168484,SFTPC,40.6179953,-1.276686733,0.443525615,-2.878496055,0.003995763,0.028743024,64.20879366,38.22420403,70.21406677,22.67320498,23.77420151,24.61350084
ENSG00000108651,UTP6,130.5279242,-0.747174386,0.259617304,-2.877983765,0.004002257,0.028779493,163.6288613,154.558738,172.9152391,114.3107418,87.8611795,89.89278568
ENSG00000235837,ENSG00000235837,14.53085082,3.629636471,1.261416415,2.877429236,0.004009298,0.028819863,1.035625704,3.323843829,2.095942292,76.5220668,2.067321871,2.140304421
ENSG00000180592,SKIDA1,147.7755869,-0.693680036,0.241195415,-2.876008381,0.00402739,0.028937569,190.5551296,172.8398791,184.4429217,101.0847055,116.8036857,120.9271998
ENSG00000215586,ENSG00000215586,55.95380311,-1.119629286,0.389311909,-2.875918412,0.004028538,0.028937569,70.42254789,58.99822796,100.60523,31.17565684,41.34643741,33.17471853
ENSG00000198685,LINC01565,16.16089374,-1.998654793,0.695118153,-2.875273482,0.004036777,0.02898644,20.71251408,19.11210202,37.72696125,4.72358437,8.269287482,6.420913263
ENSG00000088325,TPX2,735.2685548,-0.527966544,0.183657451,-2.874735221,0.004043664,0.029025579,795.3605408,811.8488552,997.6685308,529.9861664,604.6916471,672.0555882
ENSG00000159216,RUNX1,673.5143147,0.70944052,0.246825456,2.874259935,0.004049755,0.029058971,419.4284102,435.4235416,679.0853025,717.9848243,1064.670763,724.4930465
ENSG00000268282,ARPC1AP2,33.3928352,-1.302603468,0.453225201,-2.874075549,0.00405212,0.029065616,47.63878239,41.54804786,53.44652844,18.89433748,21.70687964,17.12243537
ENSG00000185883,ATP6V0C,617.0624396,-0.489928032,0.170584407,-2.87205636,0.004078102,0.0292416,752.899887,690.5285555,718.9082061,457.2429671,520.9651114,561.8299105
ENSG00000170835,CEL,36.58902666,1.517746197,0.528642146,2.871027609,0.004091398,0.029326525,23.8193912,18.28114106,14.67159604,26.45207247,79.59189201,56.71806716
ENSG00000147889,CDKN2A,39.82766376,2.274959762,0.79257073,2.870355511,0.004100105,0.02935934,10.35625704,10.80249244,19.91145177,164.3807361,20.67321871,12.84182653
ENSG00000157103,SLC6A1,71.87726411,1.735892763,0.604769527,2.870337681,0.004100337,0.02935934,34.17564824,34.06939925,31.43913438,248.4605379,40.31277647,42.80608842
ENSG00000166181,API5,303.4182019,-0.595032575,0.207293481,-2.870483776,0.004098442,0.02935934,349.0058623,365.6228212,380.4135259,215.3954473,223.270762,286.8007924
ENSG00000111186,WNT5B,46.34020593,2.21173163,0.770849093,2.869214804,0.004114922,0.029442904,22.78376549,14.12633627,12.57565375,190.8328086,22.74054058,14.98213095
ENSG00000140105,WARS1,353.8514768,0.621761769,0.216698028,2.869254394,0.004114407,0.029442904,260.9776775,294.9911398,279.8082959,350.4899603,411.3970522,525.4447354
ENSG00000251288,ENSG00000251288,34.25971043,-1.309273305,0.456361776,-2.868937267,0.004118535,0.029458316,43.49627958,43.20996978,59.73435531,17.00490373,19.63955777,22.47319642
